component_sn,product_sn,event_name,annotation_id,configuration_id,CHRA1,CHRA2,CHRA3,CHRA4,CHRA5,CHRA6,CHRA7,CHRA8,CHRB1,CHRB2,CHRB3,CHRB4,CHRB5,CHRB6,CHRB7,CHRB8,CHRC1,CHRC2,CHRC3,CHRC4,CHRC5,CHRC6,CHRC7,CHRC8,CHRD1,CHRD2,CHRD3,CHRD4,CHRD5,CHRD6,CHRD7,CHRD8,CHRE1,CHRE2,CHRE3,CHRE4,CHRE5,CHRE6,CHRE7,CHRE8,CHRF1,CHRF2,CHRF3,CHRF4,CHRF5,CHRF6,CHRF7,CHRF8,CHRG1,CHRG2,CHRG3,CHRG4,CHRG5,CHRG6,CHRG7,CHRG8,CHRH1,CHRH2,CHRH3,CHRH4,CHRH5,CHRH6,CHRH7,CHRH8,BT1,BT2,reference_ui,reference_type,reference_details,metadata,payloadCreateAt,event,bVOC_454524,GASR0_454524,H0_454524,T0_454524,P0_454524,bVOC_452225,GASR0_452225,H0_452225,T0_452225,P0_452225,SETP0_183425,FLW0_183425,ANLT0_183425,SETP0_093324,FLW0_093324,ANLT0_093324,FLW0_091225,FLW0_093125,SETP0_453624,FLW0_453624,ANLT0_453624
0000000027-3725-asu-nz,0000000027-3524-oms-nz,HumidBaselineZ,c7a97318-933c-488b-a7c0-4c506dc4f896,5e945b7e-62a7-48af-b1af-239f10e11179,4281459032.3628,6649077413.4027,4557660492.4068,8221.4199,5762.1363,6930631441.048,4607555684.4548,4462746046.9304,4234642436.57,6648583529.0171,4560064460.4317,12487.8737,83284.9583,6930089948.4761,4679249528.7465,4814096261.2285,4405958122.1808,6695714527.027,4660342921.0046,244291.0435,4899.5481,6939740271.0975,4609709261.8384,4702344222.4462,4471956706.0419,6693273111.0173,4693192560.5639,13016311.294,8896441.0536,6946839110.6443,4645838353.1201,4782997467.4385,4402604195.6485,6659269214.6157,4574062463.9187,6326788.2145,641182.9097,6927149092.1788,4636158515.2329,4775894147.3988,4395191378.2568,6659146577.0685,4573191341.9913,926039.2284,3694.2745,6925204642.639,4607300040.6009,4444973657.6617,4382315276.393,6686144893.312,4644257913.2474,28652.4171,16189.6674,6927668267.1323,4716760881.1828,4810593158.6608,3051983550.8533,6660265479.2909,4562657644.6876,26598.9608,7785.967,6933067447.1431,4640415352.2608,4305242128.1216,21.7216,22.8498,,,"{'Type': 'start', 'Data_Type': 'Testing', 'Protocol_name': 'BFU5000ccm-20ppbNO-Maxwell-Q325', 'Trial_Details': {'RH': 0, 'group': 1, 'detail': 'N/A', 'TrialName': 'NO2 low ppb bottom twin', 'Concentration': 0}, 'Experiment_Rig': 'DA11'}",,2025-10-02 02:55:03.558,"{'cid': 'd6c7c43f-0576-4559-ad2b-7503c56be446', 'uuid': 'a1642358-74aa-400d-ba19-d4f290fc5fb3', 'annotationId': 'c7a97318-933c-488b-a7c0-4c506dc4f896', 'name': 'HumidBaselineZ', 'description': 'HumidBaselineZ', 'labels': 'HumidBaselineZ', 'metadata': {'Length': 300, 'Progress': 0, 'startTime': 1759373701397, 'Notification': 'Event HumidBaselineZ Started.'}, 'createdAt': '2025-10-02T02:55:01.712Z', 'createdBy': '5c7b5d9f-c171-4004-a182-4277ffd4c9eb'}",0.5,310183.45,30.5,24.97,102658.86,0.5,461504.56,29.5,24.92,102710.04,0.0,0.07,22160328.0,2500.0,2497.81,22450181.0,0.14,0.15,2500.0,2497.28,22340098.0
0000000027-3725-asu-nz,0000000027-3524-oms-nz,HumidBaselineZ,c7a97318-933c-488b-a7c0-4c506dc4f896,5e945b7e-62a7-48af-b1af-239f10e11179,4293102344.2587,6648513921.5029,4557918080.8836,8220.1403,5762.1907,6930628820.9607,4606752305.2833,4492369434.689,4250833915.4264,6648579335.7934,4560325198.5726,12487.4645,83208.4399,6928878896.359,4684771762.2081,4814389074.3551,4405713331.1059,6695711148.6486,4653227814.6473,244257.1163,4899.7019,6939741145.6056,4609712163.4169,4709895486.9359,4472212299.3443,6693836541.7089,4692916370.5283,13016770.1757,8896443.9723,6946839985.9944,4645295596.7487,4782707265.6014,4403097556.9036,6659833669.3548,4574328272.0397,6326687.6711,641235.6,6927752073.3304,4636162017.0421,4775601782.1663,4394706437.8159,6659152456.9509,4572139188.6433,925550.1052,3694.497,6925811659.9756,4607301780.6392,4392445306.0094,4380615691.2685,6686706309.0418,4646436195.1677,28659.6906,16184.7607,6927666521.1698,4718162865.2887,4810591945.6574,3064449656.8837,6659704301.0753,4562392030.4042,26607.3021,7786.4575,6933670598.5146,4640683530.9926,4321722070.8447,21.5604,22.9304,,,"{'Type': 'start', 'Data_Type': 'Testing', 'Protocol_name': 'BFU5000ccm-20ppbNO-Maxwell-Q325', 'Trial_Details': {'RH': 0, 'group': 1, 'detail': 'N/A', 'TrialName': 'NO2 low ppb bottom twin', 'Concentration': 0}, 'Experiment_Rig': 'DA11'}",,2025-10-02 02:55:04.761,"{'cid': 'd6c7c43f-0576-4559-ad2b-7503c56be446', 'uuid': 'a1642358-74aa-400d-ba19-d4f290fc5fb3', 'annotationId': 'c7a97318-933c-488b-a7c0-4c506dc4f896', 'name': 'HumidBaselineZ', 'description': 'HumidBaselineZ', 'labels': 'HumidBaselineZ', 'metadata': {'Length': 300, 'Progress': 0, 'startTime': 1759373701397, 'Notification': 'Event HumidBaselineZ Started.'}, 'createdAt': '2025-10-02T02:55:01.712Z', 'createdBy': '5c7b5d9f-c171-4004-a182-4277ffd4c9eb'}",0.5,326419.6,30.71,24.97,102661.1,0.5,510129.4,29.78,24.94,102710.89,0.0,0.07,22160328.0,2500.0,2498.99,22450181.0,0.15,0.15,2500.0,2498.47,22340098.0
0000000027-3725-asu-nz,0000000027-3524-oms-nz,HumidBaselineZ,c7a97318-933c-488b-a7c0-4c506dc4f896,5e945b7e-62a7-48af-b1af-239f10e11179,4304100429.7916,6649069864.9669,4557654164.7492,8232.2355,5761.3372,6930628820.9607,4607019487.2985,4434249370.9813,4264614306.5064,6648576819.8591,4559798572.744,12488.7819,83377.3989,6928878023.2254,4680357058.6849,4814387860.3945,4404977451.1441,6695711993.2432,4655414536.6943,244235.9491,4899.7491,6939137810.4232,4609712163.4169,4716911091.2875,4471201966.5461,6693272266.7792,4692915185.9749,13015353.6101,8896191.5774,6947445504.6835,4645570760.2339,4782706662.647,4402853644.9638,6659832829.3011,4574591801.3857,6326703.5614,641232.7078,6927752946.3117,4636436701.1031,4775892341.0405,4394706437.8159,6659153296.9341,4572138611.576,924573.3704,3705.2161,6926415291.9612,4607571925.7541,4346861433.8961,4381586088.4975,6687272880.6411,4648343795.8346,28698.1854,16169.5826,6928269600.1397,4719565682.3718,4810884333.1109,3070181782.8705,6659707661.2903,4562658220.5586,26597.9643,7786.6299,6934279972.0377,4640144868.275,4361965788.4605,21.5604,23.011,,,"{'Type': 'start', 'Data_Type': 'Testing', 'Protocol_name': 'BFU5000ccm-20ppbNO-Maxwell-Q325', 'Trial_Details': {'RH': 0, 'group': 1, 'detail': 'N/A', 'TrialName': 'NO2 low ppb bottom twin', 'Concentration': 0}, 'Experiment_Rig': 'DA11'}",,2025-10-02 02:55:05.964,"{'cid': 'd6c7c43f-0576-4559-ad2b-7503c56be446', 'uuid': 'a1642358-74aa-400d-ba19-d4f290fc5fb3', 'annotationId': 'c7a97318-933c-488b-a7c0-4c506dc4f896', 'name': 'HumidBaselineZ', 'description': 'HumidBaselineZ', 'labels': 'HumidBaselineZ', 'metadata': {'Length': 300, 'Progress': 0, 'startTime': 1759373701397, 'Notification': 'Event HumidBaselineZ Started.'}, 'createdAt': '2025-10-02T02:55:01.712Z', 'createdBy': '5c7b5d9f-c171-4004-a182-4277ffd4c9eb'}",0.5,340609.46,30.92,24.97,102660.28,0.5,536318.0,30.07,24.96,102707.7,0.0,0.08,22160328.0,2500.0,2499.28,22450181.0,0.15,0.14,2500.0,2498.72,22340098.0
0000000027-3725-asu-nz,0000000027-3524-oms-nz,HumidBaselineZ,c7a97318-933c-488b-a7c0-4c506dc4f896,5e945b7e-62a7-48af-b1af-239f10e11179,4313744274.8092,6649069864.9669,4557390278.9761,8226.984,5761.4794,6931836128.5814,4606749405.5559,4466013064.5343,4277784686.9255,6649128575.0231,4560056978.4173,12483.9941,83439.5575,6928873657.557,4675947139.1571,4814677066.8933,4404976337.6204,6695709459.4595,4657329532.095,244167.1767,4899.7815,6939738522.0813,4609710422.4698,4723379585.5169,4471202531.6456,6693835697.3995,4692916370.5283,13012269.8747,8895506.561,6946835609.2437,4645295596.7487,4782414687.0855,4402609203.7171,6659829469.086,4574854783.7635,6326652.2843,641201.9334,6926548834.7735,4636979160.5861,4776467541.8523,4394217717.3007,6659149097.0181,4571609832.0928,924734.6038,3698.703,6925207260.6685,4606770283.5933,4386119130.5791,4382069232.8995,6687831955.4581,4649157375.8948,28682.5649,16163.4722,6928267854.0248,4711447212.3369,4810883726.5725,3082790561.6225,6659147417.0517,4562658796.4296,26604.8882,7786.1606,6933071815.4814,4639876168.2243,4377430590.0535,21.641,23.011,,,"{'Type': 'start', 'Data_Type': 'Testing', 'Protocol_name': 'BFU5000ccm-20ppbNO-Maxwell-Q325', 'Trial_Details': {'RH': 0, 'group': 1, 'detail': 'N/A', 'TrialName': 'NO2 low ppb bottom twin', 'Concentration': 0}, 'Experiment_Rig': 'DA11'}",,2025-10-02 02:55:07.162,"{'cid': 'd6c7c43f-0576-4559-ad2b-7503c56be446', 'uuid': 'a1642358-74aa-400d-ba19-d4f290fc5fb3', 'annotationId': 'c7a97318-933c-488b-a7c0-4c506dc4f896', 'name': 'HumidBaselineZ', 'description': 'HumidBaselineZ', 'labels': 'HumidBaselineZ', 'metadata': {'Length': 300, 'Progress': 0, 'startTime': 1759373701397, 'Notification': 'Event HumidBaselineZ Started.'}, 'createdAt': '2025-10-02T02:55:01.712Z', 'createdBy': '5c7b5d9f-c171-4004-a182-4277ffd4c9eb'}",0.5,349250.8,31.11,24.98,102659.51,0.5,538697.16,30.3,24.97,102710.04,0.0,0.05,22160328.0,2500.0,2499.8,22450181.0,0.15,0.15,2500.0,2498.48,22340098.0
0000000027-3725-asu-nz,0000000027-3524-oms-nz,HumidBaselineZ,c7a97318-933c-488b-a7c0-4c506dc4f896,5e945b7e-62a7-48af-b1af-239f10e11179,4322719374.9317,6649622546.5526,4556338489.8499,8226.9269,5761.4596,6931838749.1265,4607019487.2985,4416691913.5665,4290104115.8289,6649682939.1042,4559529838.292,12489.4422,83304.1413,6929481313.3077,4671822619.5377,4814679494.9618,4406201269.7705,6695705236.4865,4652678959.4222,244551.3057,4899.6556,6939738522.0813,4609709842.1541,4729020391.1281,4472215125.4804,6693834853.0902,4693469375.6664,13011144.5621,8895610.4167,6947444629.2568,4645567836.2573,4782125761.1382,4403344835.2627,6660385617.0713,4575385459.3752,6326500.5928,641146.6777,6927152583.7989,4636438452.11,4775892341.0405,4394459009.1091,6659144057.1189,4570554946.6397,924811.1981,3689.2809,6925205515.3155,4606770863.5388,4422377739.3632,4382795258.1431,6683318158.8265,4649703638.4977,28680.14,16260.4671,6929476947.2581,4703079928.952,4810298987.2036,3069215625.364,6658584747.1863,4563182629.7299,26602.4037,7787.3981,6934275602.936,4639332437.7993,4336907470.1958,21.4799,22.9304,,,"{'Type': 'start', 'Data_Type': 'Testing', 'Protocol_name': 'BFU5000ccm-20ppbNO-Maxwell-Q325', 'Trial_Details': {'RH': 0, 'group': 1, 'detail': 'N/A', 'TrialName': 'NO2 low ppb bottom twin', 'Concentration': 0}, 'Experiment_Rig': 'DA11'}",,2025-10-02 02:55:08.364,"{'cid': 'd6c7c43f-0576-4559-ad2b-7503c56be446', 'uuid': 'a1642358-74aa-400d-ba19-d4f290fc5fb3', 'annotationId': 'c7a97318-933c-488b-a7c0-4c506dc4f896', 'name': 'HumidBaselineZ', 'description': 'HumidBaselineZ', 'labels': 'HumidBaselineZ', 'metadata': {'Length': 300, 'Progress': 0, 'startTime': 1759373701397, 'Notification': 'Event HumidBaselineZ Started.'}, 'createdAt': '2025-10-02T02:55:01.712Z', 'createdBy': '5c7b5d9f-c171-4004-a182-4277ffd4c9eb'}",0.5,354273.02,31.27,24.99,102661.81,0.5,534215.46,30.51,24.98,102710.78,0.0,0.06,22160328.0,2500.0,2499.14,22450181.0,0.13,0.14,2500.0,2499.23,22340098.0
0000000027-3725-asu-nz,0000000027-3524-oms-nz,HumidBaselineZ,c7a97318-933c-488b-a7c0-4c506dc4f896,5e945b7e-62a7-48af-b1af-239f10e11179,4330545733.2093,6649625901.6943,4557125848.3838,8230.8131,5761.6924,6933053468.4606,4606752305.2833,4449959600.4938,4300622961.5134,6650241590.4706,4560055251.7986,12488.2364,83293.0712,6928877150.0917,4678149587.7503,4815263477.4162,4405711103.6864,6695705236.4865,4649674882.6291,244550.1353,4900.1075,6939132563.8335,4609975625.3264,4734110063.2685,4472471878.3562,6694965377.47,4693191968.2521,13007959.8149,8895060.2006,6948664740.3905,4645566081.8713,4782705456.738,4403101452.5015,6660383936.8226,4575386036.8424,6325999.2493,641171.39,6927150837.9888,4636436117.4342,4775894147.3988,4394216051.0969,6659141537.1693,4571084059.3088,925280.7627,3709.6257,6925811659.9756,4607302940.6647,4372793890.6043,4382067571.3099,6683879942.6693,4640716921.4549,28704.7778,16180.3267,6930082088.9005,4706142543.9896,4810880087.3415,3079534421.6309,6658581387.5357,4563443151.7106,26607.9019,7787.3481,6933673219.7466,4639333021.8432,4297584674.5787,21.5604,22.9304,,,"{'Type': 'start', 'Data_Type': 'Testing', 'Protocol_name': 'BFU5000ccm-20ppbNO-Maxwell-Q325', 'Trial_Details': {'RH': 0, 'group': 1, 'detail': 'N/A', 'TrialName': 'NO2 low ppb bottom twin', 'Concentration': 0}, 'Experiment_Rig': 'DA11'}",,2025-10-02 02:55:09.566,"{'cid': 'd6c7c43f-0576-4559-ad2b-7503c56be446', 'uuid': 'a1642358-74aa-400d-ba19-d4f290fc5fb3', 'annotationId': 'c7a97318-933c-488b-a7c0-4c506dc4f896', 'name': 'HumidBaselineZ', 'description': 'HumidBaselineZ', 'labels': 'HumidBaselineZ', 'metadata': {'Length': 300, 'Progress': 0, 'startTime': 1759373701397, 'Notification': 'Event HumidBaselineZ Started.'}, 'createdAt': '2025-10-02T02:55:01.712Z', 'createdBy': '5c7b5d9f-c171-4004-a182-4277ffd4c9eb'}",0.5,356686.77,31.45,24.99,102660.29,0.5,525042.15,30.75,24.98,102709.9,0.0,0.08,22160328.0,2500.0,2497.98,22450181.0,0.14,0.15,2500.0,2499.3,22340098.0
0000000027-3725-asu-nz,0000000027-3524-oms-nz,HumidBaselineZ,c7a97318-933c-488b-a7c0-4c506dc4f896,5e945b7e-62a7-48af-b1af-239f10e11179,4336731897.166,6650181192.8529,4556861448.2084,8232.4879,5762.7012,6931839622.6415,4606751145.3923,4480176816.179,4308837753.935,6650241590.4706,4560054100.7194,12488.3133,83153.0987,6927062674.581,4674019417.4757,4815558253.9008,4405221046.7706,6695704391.8919,4646675854.7886,244480.7757,4899.9474,6939129066.107,4609972723.5796,4645243645.3087,4472473574.1337,6694969599.7298,4693196114.4346,13004857.82,8894999.1595,6948663864.8104,4645564327.4854,4782993246.5027,4402611985.9774,6660940178.1213,4575120683.6817,6325450.7338,641141.4451,6927758184.199,4636434950.0963,4775894749.5183,4394216606.4982,6659139017.2197,4571084059.3088,925758.4097,3699.6249,6925809041.7176,4606765064.084,4410060612.801,4381097513.7051,6685007167.5521,4632305308.6997,28687.7727,16171.2279,6930689956.3319,4708652045.0504,4810880087.3415,3060041037.5532,6658583067.361,4563179750.0432,26606.5103,7787.9712,6933071815.4814,4639604579.1718,4261949803.8373,21.5604,22.9304,,,"{'Type': 'start', 'Data_Type': 'Testing', 'Protocol_name': 'BFU5000ccm-20ppbNO-Maxwell-Q325', 'Trial_Details': {'RH': 0, 'group': 1, 'detail': 'N/A', 'TrialName': 'NO2 low ppb bottom twin', 'Concentration': 0}, 'Experiment_Rig': 'DA11'}",,2025-10-02 02:55:10.760,"{'cid': 'd6c7c43f-0576-4559-ad2b-7503c56be446', 'uuid': 'a1642358-74aa-400d-ba19-d4f290fc5fb3', 'annotationId': 'c7a97318-933c-488b-a7c0-4c506dc4f896', 'name': 'HumidBaselineZ', 'description': 'HumidBaselineZ', 'labels': 'HumidBaselineZ', 'metadata': {'Length': 300, 'Progress': 0, 'startTime': 1759373701397, 'Notification': 'Event HumidBaselineZ Started.'}, 'createdAt': '2025-10-02T02:55:01.712Z', 'createdBy': '5c7b5d9f-c171-4004-a182-4277ffd4c9eb'}",0.5,357280.9,31.6,24.99,102660.62,0.5,513015.51,30.98,24.99,102709.73,0.0,0.07,22160328.0,2500.0,2498.75,22450181.0,0.15,0.14,2500.0,2500.99,22340098.0
0000000027-3725-asu-nz,0000000027-3524-oms-nz,HumidBaselineZ,c7a97318-933c-488b-a7c0-4c506dc4f896,5e945b7e-62a7-48af-b1af-239f10e11179,4342696234.4934,6650182870.5646,4556337914.7737,8236.0347,5762.4126,6931239409.5554,4606754045.1198,4507981015.1765,4317087744.1886,6650243268.1822,4560318291.7002,12487.5642,83297.4688,6927666521.1698,4670171673.8197,4816728001.4575,4405962020.382,6695711148.6486,4649407898.5975,244524.7995,4899.9946,6938527585.9054,4609708681.5227,4657816537.4677,4472221342.9799,6695537539.0592,4692917555.0817,13002764.449,8894598.2971,6948663864.8104,4645563157.8947,4782993246.5027,4402608090.813,6660936817.3416,4575383149.5063,6325059.326,641127.0948,6928362144.2291,4636703245.3887,4775893545.2794,4393974230.812,6660262118.7936,4570819199.2616,927449.333,3704.1847,6925808168.9649,4606498492.2292,4443977361.8738,4382556915.7481,6685013070.242,4625009631.6619,28714.4443,16204.2852,6930082088.9005,4710887795.0421,4810883120.034,3062186579.8853,6659705141.129,4562655341.2036,26616.7833,7787.7699,6933073562.8167,4639335942.0628,4231872031.5919,21.7216,23.0916,,,"{'Type': 'start', 'Data_Type': 'Testing', 'Protocol_name': 'BFU5000ccm-20ppbNO-Maxwell-Q325', 'Trial_Details': {'RH': 0, 'group': 1, 'detail': 'N/A', 'TrialName': 'NO2 low ppb bottom twin', 'Concentration': 0}, 'Experiment_Rig': 'DA11'}",,2025-10-02 02:55:11.961,"{'cid': 'd6c7c43f-0576-4559-ad2b-7503c56be446', 'uuid': 'a1642358-74aa-400d-ba19-d4f290fc5fb3', 'annotationId': 'c7a97318-933c-488b-a7c0-4c506dc4f896', 'name': 'HumidBaselineZ', 'description': 'HumidBaselineZ', 'labels': 'HumidBaselineZ', 'metadata': {'Length': 300, 'Progress': 0, 'startTime': 1759373701397, 'Notification': 'Event HumidBaselineZ Started.'}, 'createdAt': '2025-10-02T02:55:01.712Z', 'createdBy': '5c7b5d9f-c171-4004-a182-4277ffd4c9eb'}",0.5,356751.28,31.78,25.0,102660.79,0.5,502445.2,31.21,24.98,102708.33,0.0,0.06,22160328.0,2500.0,2500.45,22450181.0,0.14,0.15,2500.0,2502.16,22340098.0
0000000027-3725-asu-nz,0000000027-3524-oms-nz,HumidBaselineZ,c7a97318-933c-488b-a7c0-4c506dc4f896,5e945b7e-62a7-48af-b1af-239f10e11179,4347721052.9208,6649622546.5526,4556599378.882,8233.1725,5762.3761,6930630567.6856,4606757524.7927,4533277507.8594,4324892035.2047,6649687133.0314,4560315989.4095,12487.8222,83198.9203,6927058310.0559,4676220050.627,4817313695.7182,4406452798.6633,6696275867.8942,4643409716.9314,244531.8112,4900.0552,6937309205.3501,4609706940.5757,4669901672.162,4473483914.7396,6694405133.8343,4692359943.1482,12998848.1256,8894205.1089,6949266199.6497,4645290333.8986,4782704250.8291,4402606421.4568,6660935977.1467,4575381417.1046,6324735.4617,641094.4286,6928358651.9993,4635892617.4497,4775602986.3327,4393974786.1824,6660262118.7936,4570029416.8541,926933.3782,3712.0328,6924599476.4398,4605696063.0834,4391228682.1705,4381099728.6671,6685577669.0842,4619075380.3999,28712.6214,16224.4905,6929477820.468,4713402954.9635,4810881906.957,3045267578.5013,6658586427.0116,4562393182.0799,26611.4656,7788.1994,6932467895.5185,4639334189.9311,4203777035.6234,21.4799,22.9304,,,"{'Type': 'start', 'Data_Type': 'Testing', 'Protocol_name': 'BFU5000ccm-20ppbNO-Maxwell-Q325', 'Trial_Details': {'RH': 0, 'group': 1, 'detail': 'N/A', 'TrialName': 'NO2 low ppb bottom twin', 'Concentration': 0}, 'Experiment_Rig': 'DA11'}",,2025-10-02 02:55:13.162,"{'cid': 'd6c7c43f-0576-4559-ad2b-7503c56be446', 'uuid': 'a1642358-74aa-400d-ba19-d4f290fc5fb3', 'annotationId': 'c7a97318-933c-488b-a7c0-4c506dc4f896', 'name': 'HumidBaselineZ', 'description': 'HumidBaselineZ', 'labels': 'HumidBaselineZ', 'metadata': {'Length': 300, 'Progress': 0, 'startTime': 1759373701397, 'Notification': 'Event HumidBaselineZ Started.'}, 'createdAt': '2025-10-02T02:55:01.712Z', 'createdBy': '5c7b5d9f-c171-4004-a182-4277ffd4c9eb'}",0.5,355552.89,31.94,25.0,102660.1,0.5,491689.62,31.39,24.99,102710.13,0.0,0.06,22160328.0,2500.0,2500.64,22450181.0,0.15,0.14,2500.0,2501.52,22340098.0
0000000027-3725-asu-nz,0000000027-3524-oms-nz,HumidBaselineZ,c7a97318-933c-488b-a7c0-4c506dc4f896,5e945b7e-62a7-48af-b1af-239f10e11179,4353471633.7424,6649624224.1235,4556337339.6975,8232.543,5762.4193,6930625327.5109,4607021227.2358,4470059745.2373,4332250027.3793,6650249140.1728,4560317716.1275,12487.8397,83291.8185,6925849188.34,4681733364.7669,4817900747.1299,4406207395.8565,6696282625.2217,4646681133.0714,244584.0902,4899.9636,6937915719.5314,4609706360.26,4680668043.6707,4473231569.4256,6694408511.3569,4692082667.1404,12994331.4265,8892924.9802,6949266199.6497,4645017541.808,4782706059.6925,4402854201.4469,6660384776.947,4575123570.8511,6324289.9259,641088.5286,6927151710.8939,4636162600.677,4775319686.9356,4394219383.5046,6659705141.129,4570820929.9642,926891.7776,3712.4402,6925809914.4702,4606231951.2902,4345435068.4932,4382070340.6259,6687269506.5373,4623117633.3294,28692.105,16248.1083,6929473454.4184,4715356761.249,4811174936.3096,3032258881.3013,6658585587.0989,4562392606.2421,26608.6369,7788.024,6932462653.9705,4639059160.1939,4178918634.0641,21.641,22.9304,,,"{'Type': 'start', 'Data_Type': 'Testing', 'Protocol_name': 'BFU5000ccm-20ppbNO-Maxwell-Q325', 'Trial_Details': {'RH': 0, 'group': 1, 'detail': 'N/A', 'TrialName': 'NO2 low ppb bottom twin', 'Concentration': 0}, 'Experiment_Rig': 'DA11'}",,2025-10-02 02:55:14.360,"{'cid': 'd6c7c43f-0576-4559-ad2b-7503c56be446', 'uuid': 'a1642358-74aa-400d-ba19-d4f290fc5fb3', 'annotationId': 'c7a97318-933c-488b-a7c0-4c506dc4f896', 'name': 'HumidBaselineZ', 'description': 'HumidBaselineZ', 'labels': 'HumidBaselineZ', 'metadata': {'Length': 300, 'Progress': 0, 'startTime': 1759373701397, 'Notification': 'Event HumidBaselineZ Started.'}, 'createdAt': '2025-10-02T02:55:01.712Z', 'createdBy': '5c7b5d9f-c171-4004-a182-4277ffd4c9eb'}",0.5,354020.02,32.09,25.0,102661.13,0.5,480946.89,31.59,24.99,102710.12,0.0,0.07,22160328.0,2500.0,2499.34,22450181.0,0.15,0.15,2500.0,2501.6,22340098.0
