component_sn,product_sn,event_name,annotation_id,configuration_id,A1,A2,A3,A4,A5,A6,A7,A8,B1,B2,B3,B4,B5,B6,B7,B8,C1,C2,C3,C4,C5,C6,C7,C8,D1,D2,D3,D4,D5,D6,D7,D8,E1,E2,E3,E4,E5,E6,E7,E8,F1,F2,F3,F4,F5,F6,F7,F8,G1,G2,G3,G4,G5,G6,G7,G8,H1,H2,H3,H4,H5,H6,H7,H8,ASELT,BT1,BT2,DPP0,DPT0,DPSN,DPPID,PZTGTF,PZFLOW0,PZEF0,PZVMV,PZBV0,PZEN,PZDM,PZCAL,AQT0,AQH0,AQP0,AQGR0,AQAH0,AQBSTAT,AQBTS,AQBVAL,AQSENS,AQSID,TRHT0,TRHH0,TRHSN,SYSUT,SYSHF,SYSHA,SYSCL,SYSRC,reference_ui,reference_type,reference_details,metadata,payloadCreateAt,event,SETP0_364625,FLW0_364625,ANLT0_364625,SETP0_184324,FLW0_184324,ANLT0_184324,SETP0_184225,FLW0_184225,ANLT0_184225,FLW0_181225,SETP0_813024,FLW0_813024,ANLT0_813024,SETP0_454625,FLW0_454625,ANLT0_454625,T0_093225,H0_093225
0000000018-0926-asu-nz,0000000009-1625-oms-nz,BreathSampleCollection,0c5342af-ea81-4a2e-8c69-42b951d97cc7,de4335f8-2d8f-494f-a206-cca1d5d280e6,729.3065185546875,625.533447265625,5168.33984375,6658.29296875,4302.7822265625,4085.400390625,7124.5341796875,6776.38330078125,268.1697998046875,9901.7958984375,8076.83447265625,2661.52685546875,1942.7393798828125,2133.15380859375,23237.2109375,15145.609375,643.5663452148438,1847.168701171875,7599.84912109375,812.66845703125,85172.9453125,60751.24609375,19019.6875,17616.958984375,111.92822265625,125.67388153076172,1172.0989990234375,1247.531005859375,106.6077651977539,122.10521697998048,548.4384765625,674.5944213867188,377.2135009765625,406.0083923339844,360.9865417480469,319.0033874511719,3529.53759765625,2171.00146484375,907.2288818359376,738.2655029296875,931.5185546875,5544.080078125,7292.13720703125,8532.232421875,21360.76953125,811.2506103515625,935.2357788085938,1043.1690673828125,86768.5390625,87916.9453125,70059.59375,73474.6171875,40036.203125,230.704345703125,488.2996520996094,221.5982360839844,21109.330078125,17047.837890625,15175.224609375,15872.7236328125,7449.208984375,7078.77392578125,6649.326171875,6128.4970703125,46741,27.68498039245605,29.538461685180664,0,0,0,0,0,0,0,0,0,0,0,1,23.808937072753903,23.719295501708984,987.8412475585938,127800.3125,5.104790210723877,0,4931111,True,BME690,11196,0,0,0,4929369,24484,0,27.413803100585938,13,,,"{'Type': 'start', 'Data_Type': 'Testing', 'Protocol_name': 'ABGv5MUXOff-100ppb-3AH-75ccm-Maxwell-Q126', 'Trial_Details': {'RH': 0, 'group': 35, 'detail': 'N/A', 'trialnum': 12, 'TrialName': 'ASAU18', 'identifier': 'fCeN1', 'Concentration': 0}, 'Experiment_Rig': 'DA9'}",,2026-03-16 20:14:29.811,"{'cid': '953511cb-1ada-4970-9cdf-5eae32274948', 'uuid': 'ec865c54-e7c9-4d58-9bee-3f680b1364bc', 'annotationId': '0c5342af-ea81-4a2e-8c69-42b951d97cc7', 'name': 'BreathSampleCollection', 'description': 'BreathSampleCollection', 'labels': 'BreathSampleCollection', 'metadata': {'Length': 7, 'Progress': 23, 'startTime': 1773692063147, 'Notification': 'Event BreathSampleCollection Started.'}, 'createdAt': '2026-03-16T20:14:23.384Z', 'createdBy': '5c7b5d9f-c171-4004-a182-4277ffd4c9eb'}",300.0,298.69,000000000DFEC3B8,1100.0,1100.29,21470046.0,300.0,300.04,22160332.0,-0.0,1600.0,1600.9,22450161.0,3700.0,3699.38,000000000DFEC3B1,22.62,20.03
0000000018-0926-asu-nz,0000000009-1625-oms-nz,BreathSampleCollection,0c5342af-ea81-4a2e-8c69-42b951d97cc7,de4335f8-2d8f-494f-a206-cca1d5d280e6,726.9968872070312,625.5465087890625,5167.2958984375,6657.939453125,4302.89404296875,4085.300048828125,7125.14794921875,6779.1552734375,268.1285400390625,9890.9970703125,8057.2236328125,2659.46484375,1940.02197265625,2131.658447265625,23160.6015625,15123.046875,643.0209350585938,1846.7623291015625,7613.0078125,813.2864379882812,85178.1796875,60756.61328125,19019.201171875,17605.220703125,111.96104431152344,125.70011138916016,1172.74755859375,1254.0867919921875,106.6307144165039,122.15533447265624,548.6454467773438,675.4027099609375,377.2088012695313,406.004638671875,360.952880859375,318.9642333984375,3529.193359375,2171.34228515625,907.3084106445312,738.3146362304688,930.634765625,5530.62744140625,7291.81982421875,8530.5537109375,21387.076171875,811.1865844726562,935.0582275390624,1043.4305419921875,86770.03125,87919.6953125,70060.0390625,73476.8671875,40000.3984375,230.6957855224609,488.7835388183594,221.56564331054688,21110.298828125,17045.732421875,15175.33984375,15872.234375,7448.3271484375,7078.12060546875,6649.185546875,6128.81591796875,47042,27.84615135192871,29.538461685180664,0,0,0,0,0,0,0,0,0,0,0,1,23.80926513671875,23.7541618347168,987.8387451171876,128476.7734375,5.112390518188477,0,4931551,True,BME690,11197,0,0,0,4929369,24484,0,27.413803100585938,13,,,"{'Type': 'start', 'Data_Type': 'Testing', 'Protocol_name': 'ABGv5MUXOff-100ppb-3AH-75ccm-Maxwell-Q126', 'Trial_Details': {'RH': 0, 'group': 35, 'detail': 'N/A', 'trialnum': 12, 'TrialName': 'ASAU18', 'identifier': 'fCeN1', 'Concentration': 0}, 'Experiment_Rig': 'DA9'}",,2026-03-16 20:14:30.113,"{'cid': '953511cb-1ada-4970-9cdf-5eae32274948', 'uuid': 'ec865c54-e7c9-4d58-9bee-3f680b1364bc', 'annotationId': '0c5342af-ea81-4a2e-8c69-42b951d97cc7', 'name': 'BreathSampleCollection', 'description': 'BreathSampleCollection', 'labels': 'BreathSampleCollection', 'metadata': {'Length': 7, 'Progress': 23, 'startTime': 1773692063147, 'Notification': 'Event BreathSampleCollection Started.'}, 'createdAt': '2026-03-16T20:14:23.384Z', 'createdBy': '5c7b5d9f-c171-4004-a182-4277ffd4c9eb'}",300.0,298.43,000000000DFEC3B8,1100.0,1100.29,21470046.0,300.0,300.06,22160332.0,-0.0,1600.0,1601.18,22450161.0,3700.0,3699.5,000000000DFEC3B1,22.61,20.06
0000000018-0926-asu-nz,0000000009-1625-oms-nz,BreathSampleCollection,0c5342af-ea81-4a2e-8c69-42b951d97cc7,de4335f8-2d8f-494f-a206-cca1d5d280e6,730.4262084960938,625.3910522460938,5168.40673828125,6658.779296875,4303.4462890625,4085.11083984375,7124.6044921875,6776.8125,268.2684936523437,9880.2373046875,8079.6962890625,2659.84765625,1938.724609375,2133.696044921875,23380.17578125,15206.451171875,643.65869140625,1844.3221435546875,7631.11962890625,813.4531860351562,85160.234375,60760.25390625,19021.556640625,17605.21875,112.0016632080078,125.68749237060548,1170.801513671875,1247.7261962890625,106.62288665771484,122.1353988647461,548.3455810546875,675.0681762695312,377.241943359375,405.9882507324219,361.0773620605469,319.000244140625,3530.178466796875,2171.186279296875,907.4319458007812,738.3524780273438,930.9679565429688,5531.775390625,7292.22900390625,8530.8857421875,21374.818359375,811.0521850585938,936.6417236328124,1042.762939453125,86772.6953125,87947.7109375,70062.5390625,73470.1484375,40037.1953125,230.6742401123047,488.8745422363281,221.54034423828125,21109.591796875,17047.1640625,15176.732421875,15871.765625,7449.33251953125,7078.1044921875,6648.76708984375,6128.63916015625,47343,27.68498039245605,29.619047164916992,0,0,0,0,0,0,0,0,0,0,0,1,23.808937072753903,23.77161407470703,987.8363037109376,128779.71875,5.1160502433776855,0,4931991,True,BME690,11198,0,0,0,4929369,24484,0,27.413803100585938,13,,,"{'Type': 'start', 'Data_Type': 'Testing', 'Protocol_name': 'ABGv5MUXOff-100ppb-3AH-75ccm-Maxwell-Q126', 'Trial_Details': {'RH': 0, 'group': 35, 'detail': 'N/A', 'trialnum': 12, 'TrialName': 'ASAU18', 'identifier': 'fCeN1', 'Concentration': 0}, 'Experiment_Rig': 'DA9'}",,2026-03-16 20:14:30.414,"{'cid': '953511cb-1ada-4970-9cdf-5eae32274948', 'uuid': 'ec865c54-e7c9-4d58-9bee-3f680b1364bc', 'annotationId': '0c5342af-ea81-4a2e-8c69-42b951d97cc7', 'name': 'BreathSampleCollection', 'description': 'BreathSampleCollection', 'labels': 'BreathSampleCollection', 'metadata': {'Length': 7, 'Progress': 23, 'startTime': 1773692063147, 'Notification': 'Event BreathSampleCollection Started.'}, 'createdAt': '2026-03-16T20:14:23.384Z', 'createdBy': '5c7b5d9f-c171-4004-a182-4277ffd4c9eb'}",300.0,298.28,000000000DFEC3B8,1100.0,1100.15,21470046.0,300.0,300.09,22160332.0,-0.0,1600.0,1601.37,22450161.0,3700.0,3699.21,000000000DFEC3B1,22.61,20.07
0000000018-0926-asu-nz,0000000009-1625-oms-nz,BreathSampleCollection,0c5342af-ea81-4a2e-8c69-42b951d97cc7,de4335f8-2d8f-494f-a206-cca1d5d280e6,727.198486328125,625.504638671875,5168.45068359375,6656.62548828125,4301.92822265625,4084.87451171875,7123.2509765625,6775.4052734375,268.24615478515625,9933.8232421875,8098.78564453125,2662.16943359375,1941.1319580078125,2129.12841796875,23243.310546875,15123.0302734375,642.972900390625,1844.0374755859373,7645.67578125,813.0001220703125,85174.125,60765.87890625,19016.29296875,17608.826171875,111.95928955078124,125.71614837646484,1173.912353515625,1251.741455078125,106.62147521972656,122.12017822265624,548.9563598632812,675.409423828125,377.25634765625,405.9747619628906,361.0455322265625,318.9339904785156,3529.237548828125,2171.438720703125,907.4415893554688,738.3275756835938,933.296142578125,5540.16455078125,7292.39599609375,8531.7275390625,21384.7421875,811.084228515625,935.6681518554688,1041.8795166015625,86777.265625,87921.515625,70069.4765625,73474.25,39801.98828125,230.63607788085935,489.09564208984375,221.4477081298828,21110.033203125,17047.880859375,15174.353515625,15872.0830078125,7449.71923828125,7079.4658203125,6648.8623046875,6128.912109375,47645,27.68498039245605,29.457874298095703,0,0,0,0,0,0,0,0,0,0,0,1,23.808937072753903,23.77161407470703,987.8363037109376,128779.71875,5.1160502433776855,0,4931991,True,BME690,11198,0,0,0,4929369,24484,0,27.413803100585938,13,,,"{'Type': 'start', 'Data_Type': 'Testing', 'Protocol_name': 'ABGv5MUXOff-100ppb-3AH-75ccm-Maxwell-Q126', 'Trial_Details': {'RH': 0, 'group': 35, 'detail': 'N/A', 'trialnum': 12, 'TrialName': 'ASAU18', 'identifier': 'fCeN1', 'Concentration': 0}, 'Experiment_Rig': 'DA9'}",,2026-03-16 20:14:30.716,"{'cid': '953511cb-1ada-4970-9cdf-5eae32274948', 'uuid': 'ec865c54-e7c9-4d58-9bee-3f680b1364bc', 'annotationId': '0c5342af-ea81-4a2e-8c69-42b951d97cc7', 'name': 'BreathSampleCollection', 'description': 'BreathSampleCollection', 'labels': 'BreathSampleCollection', 'metadata': {'Length': 7, 'Progress': 23, 'startTime': 1773692063147, 'Notification': 'Event BreathSampleCollection Started.'}, 'createdAt': '2026-03-16T20:14:23.384Z', 'createdBy': '5c7b5d9f-c171-4004-a182-4277ffd4c9eb'}",300.0,298.13,000000000DFEC3B8,1100.0,1100.01,21470046.0,300.0,300.11,22160332.0,-0.0,1600.0,1601.56,22450161.0,3700.0,3698.91,000000000DFEC3B1,22.62,20.08
0000000018-0926-asu-nz,0000000009-1625-oms-nz,BreathSampleCollection,0c5342af-ea81-4a2e-8c69-42b951d97cc7,de4335f8-2d8f-494f-a206-cca1d5d280e6,728.63037109375,624.896240234375,5167.27783203125,6657.65234375,4302.94921875,4085.333251953125,7124.78955078125,6776.91650390625,268.3648986816406,9918.83203125,8077.44482421875,2664.408447265625,1940.00732421875,2128.40673828125,23047.97265625,15166.9619140625,643.2448120117188,1846.388916015625,7602.2822265625,813.1610107421875,85189.1640625,60772.0,19018.267578125,17611.595703125,111.98086547851562,125.66336059570312,1173.1815185546875,1253.259033203125,106.623779296875,122.1264419555664,548.5577392578125,674.86962890625,377.2273559570313,406.00091552734375,361.0121154785156,319.0296630859375,3529.263671875,2171.0654296875,907.2332763671876,738.3037109375,933.7645874023438,5560.09375,7292.2626953125,8530.5556640625,21348.78125,811.02392578125,935.1102294921876,1042.5836181640625,86777.65625,87918.171875,70064.75,73472.8125,39787.87890625,230.73716735839844,488.733642578125,221.38934326171875,21110.83203125,17048.404296875,15175.8818359375,15873.0908203125,7450.17822265625,7074.3427734375,6649.0693359375,6128.51806640625,47946,27.765565872192383,29.37728881835937,0,0,0,0,0,0,0,0,0,0,0,1,23.80926513671875,23.783227920532227,987.83544921875,129313.34375,5.118646144866943,0,4932431,True,BME690,11199,0,0,0,4929369,24484,0,27.413803100585938,13,,,"{'Type': 'start', 'Data_Type': 'Testing', 'Protocol_name': 'ABGv5MUXOff-100ppb-3AH-75ccm-Maxwell-Q126', 'Trial_Details': {'RH': 0, 'group': 35, 'detail': 'N/A', 'trialnum': 12, 'TrialName': 'ASAU18', 'identifier': 'fCeN1', 'Concentration': 0}, 'Experiment_Rig': 'DA9'}",,2026-03-16 20:14:31.017,"{'cid': '953511cb-1ada-4970-9cdf-5eae32274948', 'uuid': 'ec865c54-e7c9-4d58-9bee-3f680b1364bc', 'annotationId': '0c5342af-ea81-4a2e-8c69-42b951d97cc7', 'name': 'BreathSampleCollection', 'description': 'BreathSampleCollection', 'labels': 'BreathSampleCollection', 'metadata': {'Length': 7, 'Progress': 23, 'startTime': 1773692063147, 'Notification': 'Event BreathSampleCollection Started.'}, 'createdAt': '2026-03-16T20:14:23.384Z', 'createdBy': '5c7b5d9f-c171-4004-a182-4277ffd4c9eb'}",300.0,298.57,000000000DFEC3B8,1100.0,1099.93,21470046.0,300.0,300.11,22160332.0,-0.0,1600.0,1601.55,22450161.0,3700.0,3698.62,000000000DFEC3B1,22.62,20.09
0000000018-0926-asu-nz,0000000009-1625-oms-nz,BreathSampleCollection,0c5342af-ea81-4a2e-8c69-42b951d97cc7,de4335f8-2d8f-494f-a206-cca1d5d280e6,731.2015380859375,625.1238403320312,5168.84326171875,6657.34375,4303.32421875,4085.325927734375,7124.4228515625,6776.4677734375,268.219482421875,9923.798828125,8077.01513671875,2662.6591796875,1944.585205078125,2131.786376953125,22854.716796875,15220.8017578125,642.9454956054688,1845.0966796875,7620.32080078125,812.861083984375,85178.53125,60769.359375,19021.521484375,17603.32421875,111.95562744140624,125.70816802978516,1172.460205078125,1251.2362060546875,106.61986541748048,122.10828399658205,548.4373779296875,675.6866455078125,377.24560546875,405.9952392578125,361.042724609375,319.0259704589844,3530.70947265625,2171.016845703125,907.1911010742188,738.3264770507812,931.1209106445312,5557.53271484375,7292.66064453125,8530.76953125,21373.05859375,811.2528076171875,934.8218994140624,1045.5946044921875,86767.7265625,87911.0703125,70064.7578125,73464.9296875,39770.8515625,230.7046356201172,488.21978759765625,221.5145568847656,21110.66796875,17046.931640625,15174.3876953125,15871.978515625,7448.70556640625,7074.34228515625,6649.1484375,6128.65625,48247,27.765565872192383,29.619047164916992,0,0,0,0,0,0,0,0,0,0,0,1,23.809593200683597,23.8006534576416,987.8312377929688,130238.46875,5.122490882873535,0,4932871,True,BME690,11200,0,0,0,4929369,24484,0,27.413803100585938,13,,,"{'Type': 'start', 'Data_Type': 'Testing', 'Protocol_name': 'ABGv5MUXOff-100ppb-3AH-75ccm-Maxwell-Q126', 'Trial_Details': {'RH': 0, 'group': 35, 'detail': 'N/A', 'trialnum': 12, 'TrialName': 'ASAU18', 'identifier': 'fCeN1', 'Concentration': 0}, 'Experiment_Rig': 'DA9'}",,2026-03-16 20:14:31.319,"{'cid': '953511cb-1ada-4970-9cdf-5eae32274948', 'uuid': 'ec865c54-e7c9-4d58-9bee-3f680b1364bc', 'annotationId': '0c5342af-ea81-4a2e-8c69-42b951d97cc7', 'name': 'BreathSampleCollection', 'description': 'BreathSampleCollection', 'labels': 'BreathSampleCollection', 'metadata': {'Length': 7, 'Progress': 23, 'startTime': 1773692063147, 'Notification': 'Event BreathSampleCollection Started.'}, 'createdAt': '2026-03-16T20:14:23.384Z', 'createdBy': '5c7b5d9f-c171-4004-a182-4277ffd4c9eb'}",300.0,299.88,000000000DFEC3B8,1100.0,1099.95,21470046.0,300.0,300.08,22160332.0,-0.0,1600.0,1601.19,22450161.0,3700.0,3698.33,000000000DFEC3B1,22.62,20.12
0000000018-0926-asu-nz,0000000009-1625-oms-nz,BreathSampleCollection,0c5342af-ea81-4a2e-8c69-42b951d97cc7,de4335f8-2d8f-494f-a206-cca1d5d280e6,728.3765869140625,625.12939453125,5168.201171875,6658.00439453125,4302.9306640625,4085.5458984375,7124.564453125,6779.86328125,268.1954650878906,9925.193359375,8063.37109375,2662.927734375,1941.705078125,2128.665771484375,22897.1796875,15210.1484375,644.0458374023438,1848.5291748046875,7592.48486328125,813.26806640625,85174.3515625,60778.02734375,19017.796875,17600.53125,111.9813232421875,125.72713470458984,1173.5406494140625,1255.4393310546875,106.63037109375,122.15045928955078,548.2870483398438,674.7943725585938,377.214599609375,405.8994445800781,361.04736328125,319.0099792480469,3529.802001953125,2171.498779296875,907.196533203125,738.3280029296875,931.237548828125,5546.2880859375,7291.470703125,8530.412109375,21385.23828125,811.3487548828125,936.8592529296876,1045.5201416015625,86785.0703125,87938.609375,70062.4296875,73475.1953125,39659.91796875,230.72573852539065,488.1318359375,221.28704833984372,21110.783203125,17047.1328125,15175.203125,15872.46875,7449.90185546875,7074.3125,6649.23388671875,6128.30224609375,48548,27.604394912719727,29.538461685180664,0,0,0,0,0,0,0,0,0,0,0,1,23.809593200683597,23.8006534576416,987.8312377929688,130238.46875,5.122490882873535,0,4932871,True,BME690,11200,0,0,0,4929369,24484,0,27.413803100585938,13,,,"{'Type': 'start', 'Data_Type': 'Testing', 'Protocol_name': 'ABGv5MUXOff-100ppb-3AH-75ccm-Maxwell-Q126', 'Trial_Details': {'RH': 0, 'group': 35, 'detail': 'N/A', 'trialnum': 12, 'TrialName': 'ASAU18', 'identifier': 'fCeN1', 'Concentration': 0}, 'Experiment_Rig': 'DA9'}",,2026-03-16 20:14:31.620,"{'cid': '953511cb-1ada-4970-9cdf-5eae32274948', 'uuid': 'ec865c54-e7c9-4d58-9bee-3f680b1364bc', 'annotationId': '0c5342af-ea81-4a2e-8c69-42b951d97cc7', 'name': 'BreathSampleCollection', 'description': 'BreathSampleCollection', 'labels': 'BreathSampleCollection', 'metadata': {'Length': 7, 'Progress': 23, 'startTime': 1773692063147, 'Notification': 'Event BreathSampleCollection Started.'}, 'createdAt': '2026-03-16T20:14:23.384Z', 'createdBy': '5c7b5d9f-c171-4004-a182-4277ffd4c9eb'}",300.0,301.2,000000000DFEC3B8,1100.0,1099.98,21470046.0,300.0,300.05,22160332.0,-0.0,1600.0,1600.83,22450161.0,3700.0,3698.04,000000000DFEC3B1,22.62,20.17
0000000018-0926-asu-nz,0000000009-1625-oms-nz,FeNOWindow,0c5342af-ea81-4a2e-8c69-42b951d97cc7,de4335f8-2d8f-494f-a206-cca1d5d280e6,730.9370727539062,625.8844604492188,5167.91796875,6655.970703125,4303.103515625,4085.37109375,7125.89697265625,6774.2734375,268.4391174316406,9967.9580078125,8041.0849609375,2661.313720703125,1938.511474609375,2128.898681640625,23015.75390625,15178.7431640625,643.2142944335938,1847.527587890625,7593.396484375,813.1171875,85183.484375,60779.6953125,19015.375,17598.845703125,111.94873046875,125.71530151367188,1174.7010498046875,1251.8128662109375,106.64053344726562,122.15887451171876,548.4411010742188,675.3569946289062,377.2574768066406,405.9604187011719,361.0636291503906,318.9931030273437,3529.600830078125,2170.7548828125,907.000732421875,738.26708984375,930.6131591796876,5547.22900390625,7291.60791015625,8531.30859375,21368.669921875,811.23388671875,936.3215942382812,1045.317626953125,86787.375,87940.578125,70066.7890625,73480.0,39945.578125,230.6749267578125,488.6756591796875,221.50885009765625,21112.341796875,17046.98046875,15173.6533203125,15871.8681640625,7449.33251953125,7079.5966796875,6649.08642578125,6128.689453125,48849,27.68498039245605,29.457874298095703,0,0,0,0,0,0,0,0,0,0,0,1,23.809593200683597,23.812280654907227,987.8312377929688,129851.3984375,5.124993801116943,0,4933311,True,BME690,11201,0,0,0,4929369,24484,0,27.413803100585938,13,,,"{'Type': 'start', 'Data_Type': 'Testing', 'Protocol_name': 'ABGv5MUXOff-100ppb-3AH-75ccm-Maxwell-Q126', 'Trial_Details': {'RH': 0, 'group': 35, 'detail': 'N/A', 'trialnum': 12, 'TrialName': 'ASAU18', 'identifier': 'fCeN1', 'Concentration': 0}, 'Experiment_Rig': 'DA9'}",,2026-03-16 20:14:31.925,"{'cid': '953511cb-1ada-4970-9cdf-5eae32274948', 'uuid': 'a8547e2d-1968-4be2-8050-5c6991820da8', 'annotationId': '0c5342af-ea81-4a2e-8c69-42b951d97cc7', 'name': 'FeNOWindow', 'description': 'FeNOWindow', 'labels': 'FeNOWindow', 'metadata': {'Length': 3, 'Progress': 28, 'startTime': 1773692071486, 'Notification': 'Event FeNOWindow Started.'}, 'createdAt': '2026-03-16T20:14:31.708Z', 'createdBy': '5c7b5d9f-c171-4004-a182-4277ffd4c9eb'}",300.0,302.33,000000000DFEC3B8,1100.0,1100.0,21470046.0,300.0,300.01,22160332.0,-0.0,1600.0,1600.47,22450161.0,3700.0,3697.81,000000000DFEC3B1,22.63,20.21
0000000018-0926-asu-nz,0000000009-1625-oms-nz,FeNOWindow,0c5342af-ea81-4a2e-8c69-42b951d97cc7,de4335f8-2d8f-494f-a206-cca1d5d280e6,729.0382080078125,626.0286254882812,5168.48046875,6657.42626953125,4302.99365234375,4085.6552734375,7124.52001953125,6777.99462890625,268.3834228515625,9940.1982421875,8066.7490234375,2661.44189453125,1938.845703125,2132.984619140625,22933.947265625,15200.3896484375,643.1627197265625,1844.83544921875,7596.98046875,813.2451782226562,85183.4140625,60779.078125,19020.412109375,17611.951171875,111.95287322998048,125.68695831298828,1171.2529296875,1253.57421875,106.64273834228516,122.12776947021484,548.1275634765625,675.6187133789062,377.1824645996094,405.9980163574219,361.1224365234375,319.0012512207031,3530.591796875,2170.860107421875,907.0518798828124,738.2837524414062,933.3216552734376,5538.76513671875,7291.93994140625,8531.5546875,21373.234375,811.2168579101562,936.9144287109376,1043.3140869140625,86780.3828125,87951.140625,70059.296875,73475.4609375,39821.95703125,230.68801879882807,488.2288208007813,221.6149139404297,21111.201171875,17047.83203125,15174.8720703125,15872.9482421875,7449.97509765625,7078.9384765625,6649.4541015625,6128.814453125,49150,27.765565872192383,29.538461685180664,0,0,0,0,0,0,0,0,0,0,0,1,23.809593200683597,23.82971954345703,987.82958984375,129313.34375,5.128746509552002,0,4933751,True,BME690,11202,0,0,0,4929369,24484,0,27.413803100585938,13,,,"{'Type': 'start', 'Data_Type': 'Testing', 'Protocol_name': 'ABGv5MUXOff-100ppb-3AH-75ccm-Maxwell-Q126', 'Trial_Details': {'RH': 0, 'group': 35, 'detail': 'N/A', 'trialnum': 12, 'TrialName': 'ASAU18', 'identifier': 'fCeN1', 'Concentration': 0}, 'Experiment_Rig': 'DA9'}",,2026-03-16 20:14:32.221,"{'cid': '953511cb-1ada-4970-9cdf-5eae32274948', 'uuid': 'a8547e2d-1968-4be2-8050-5c6991820da8', 'annotationId': '0c5342af-ea81-4a2e-8c69-42b951d97cc7', 'name': 'FeNOWindow', 'description': 'FeNOWindow', 'labels': 'FeNOWindow', 'metadata': {'Length': 3, 'Progress': 28, 'startTime': 1773692071486, 'Notification': 'Event FeNOWindow Started.'}, 'createdAt': '2026-03-16T20:14:31.708Z', 'createdBy': '5c7b5d9f-c171-4004-a182-4277ffd4c9eb'}",300.0,300.52,000000000DFEC3B8,1100.0,1099.93,21470046.0,300.0,299.91,22160332.0,-0.0,1600.0,1600.11,22450161.0,3700.0,3699.18,000000000DFEC3B1,22.63,20.25
0000000018-0926-asu-nz,0000000009-1625-oms-nz,FeNOWindow,0c5342af-ea81-4a2e-8c69-42b951d97cc7,de4335f8-2d8f-494f-a206-cca1d5d280e6,729.7344360351562,625.6924438476562,5168.37255859375,6657.314453125,4302.53076171875,4085.4033203125,7125.08251953125,6780.97314453125,268.4560241699219,9939.744140625,8054.47802734375,2662.3046875,1938.6590576171875,2131.700439453125,22768.5390625,15325.564453125,643.3081665039062,1845.9267578125,7601.91259765625,813.640625,85195.7109375,60779.65625,19023.7578125,17604.27734375,111.97090911865234,125.72101593017578,1173.4495849609375,1254.061279296875,106.63298797607422,122.13841247558594,548.4344482421875,676.073486328125,377.1652526855469,406.0006103515625,361.0727233886719,319.0276794433594,3530.451171875,2170.98291015625,906.959716796875,738.3207397460938,931.3060913085938,5535.77490234375,7292.85791015625,8530.5029296875,21380.888671875,811.2196655273438,937.8400268554688,1044.9774169921875,86796.4921875,87943.9765625,70059.2578125,73469.5625,40342.20703125,230.61456298828125,489.0862121582031,221.35968017578125,21109.849609375,17047.576171875,15174.517578125,15872.0263671875,7449.35791015625,7074.265625,6649.01025390625,6129.130859375,49752,27.84615135192871,29.538461685180664,0,0,0,0,0,0,0,0,0,0,0,1,23.80992126464844,23.847145080566406,987.8287353515624,128855.6796875,5.132592678070068,0,4934193,True,BME690,11203,0,0,0,4934372,24484,0,27.17552757263184,13,,,"{'Type': 'start', 'Data_Type': 'Testing', 'Protocol_name': 'ABGv5MUXOff-100ppb-3AH-75ccm-Maxwell-Q126', 'Trial_Details': {'RH': 0, 'group': 35, 'detail': 'N/A', 'trialnum': 12, 'TrialName': 'ASAU18', 'identifier': 'fCeN1', 'Concentration': 0}, 'Experiment_Rig': 'DA9'}",,2026-03-16 20:14:32.829,"{'cid': '953511cb-1ada-4970-9cdf-5eae32274948', 'uuid': 'a8547e2d-1968-4be2-8050-5c6991820da8', 'annotationId': '0c5342af-ea81-4a2e-8c69-42b951d97cc7', 'name': 'FeNOWindow', 'description': 'FeNOWindow', 'labels': 'FeNOWindow', 'metadata': {'Length': 3, 'Progress': 28, 'startTime': 1773692071486, 'Notification': 'Event FeNOWindow Started.'}, 'createdAt': '2026-03-16T20:14:31.708Z', 'createdBy': '5c7b5d9f-c171-4004-a182-4277ffd4c9eb'}",300.0,296.81,000000000DFEC3B8,1100.0,1099.78,21470046.0,300.0,299.7,22160332.0,-0.0,1600.0,1599.39,22450161.0,3700.0,3702.0,000000000DFEC3B1,22.62,20.38
