component_sn,product_sn,event_name,annotation_id,configuration_id,A1,A2,A3,A4,A5,A6,A7,A8,B1,B2,B3,B4,B5,B6,B7,B8,C1,C2,C3,C4,C5,C6,C7,C8,D1,D2,D3,D4,D5,D6,D7,D8,E1,E2,E3,E4,E5,E6,E7,E8,F1,F2,F3,F4,F5,F6,F7,F8,G1,G2,G3,G4,G5,G6,G7,G8,H1,H2,H3,H4,H5,H6,H7,H8,ASELT,BT1,BT2,DPP0,DPT0,DPSN,DPPID,PZTGTF,PZFLOW0,PZEF0,PZVMV,PZBV0,PZEN,PZDM,PZCAL,AQT0,AQH0,AQP0,AQGR0,AQAH0,AQBSTAT,AQBTS,AQBVAL,AQSENS,AQSID,TRHT0,TRHH0,TRHSN,SYSUT,SYSHF,SYSHA,SYSCL,SYSRC,reference_ui,reference_type,reference_details,metadata,payloadCreateAt,event,SETP0_813024,FLW0_813024,ANLT0_813024,SETP0_184324,FLW0_184324,ANLT0_184324,FLW0_181225,SETP0_364625,FLW0_364625,ANLT0_364625,SETP0_184225,FLW0_184225,ANLT0_184225,SETP0_454625,FLW0_454625,ANLT0_454625,T0_093225,H0_093225
0000000018-0926-asu-nz,0000000009-1625-oms-nz,AmbientSamplingRFC,b6afc3af-8271-4589-a696-fa14d493c7f0,8ace83d2-b948-4266-8dcc-696a43a086a8,689.39892578125,581.2774047851562,5147.7177734375,6634.5263671875,4285.09814453125,4067.407958984375,7078.0419921875,6730.7822265625,264.33892822265625,9718.5810546875,7829.84130859375,2483.327392578125,1872.8011474609373,2006.3094482421875,22774.07421875,15148.46484375,629.07421875,1826.2696533203125,7301.0458984375,757.4739990234375,84520.9453125,60307.9609375,18935.96484375,17545.599609375,111.12026977539062,124.86205291748048,1159.4827880859375,1235.7935791015625,105.0417251586914,120.37368774414062,517.3729248046875,632.2645874023438,375.6023864746094,404.225341796875,360.3848876953125,318.21051025390625,3502.53857421875,2157.12060546875,905.4947509765624,736.4791870117188,871.8615112304688,5210.640625,7264.82666015625,8494.5224609375,21078.427734375,798.780029296875,918.0679321289062,1025.958984375,86132.390625,87286.375,69550.75,72917.5546875,40398.58984375,225.4219207763672,474.7904357910156,215.82669067382807,21030.83203125,16993.26953125,15130.9775390625,15833.3076171875,7395.6181640625,7022.96533203125,6594.484375,6078.68310546875,25247,27.68498039245605,29.619047164916992,0,0,0,0,0,0,0,0,0,0,0,1,24.02752494812012,22.821063995361328,987.10498046875,129543.390625,4.972718715667725,0,8449427,True,BME690,19186,0,0,0,8446287,24484,0,27.55672264099121,13,,,"{'Type': 'start', 'Data_Type': 'Testing', 'Protocol_name': 'ABGv5MUXOff-50ppb-3AH-75ccm-Maxwell-Q126', 'Trial_Details': {'RH': 0, 'group': 35, 'detail': 'N/A', 'trialnum': 28, 'TrialName': 'ASAU18', 'identifier': 'fCeN1', 'Concentration': 0}, 'Experiment_Rig': 'DA9'}",,2026-03-16 21:13:08.209,"{'cid': 'ce5ca599-1cd1-401a-b5d2-87c875d10238', 'uuid': '111af993-5f8f-4abe-a27c-47f934cc4e90', 'annotationId': 'b6afc3af-8271-4589-a696-fa14d493c7f0', 'name': 'AmbientSamplingRFC', 'description': 'AmbientSamplingRFC', 'labels': 'AmbientSamplingRFC', 'metadata': {'Length': 30, 'Progress': 0, 'startTime': 1773695573136, 'Notification': 'Event AmbientSamplingRFC Started.'}, 'createdAt': '2026-03-16T21:12:53.361Z', 'createdBy': '5c7b5d9f-c171-4004-a182-4277ffd4c9eb'}",1600.0,1599.19,22450161.0,1250.0,1249.89,21470046.0,-0.0,300.0,298.13,000000000DFEC3B8,150.0,149.79,22160332.0,3700.0,3700.96,000000000DFEC3B1,22.63,20.49
0000000018-0926-asu-nz,0000000009-1625-oms-nz,AmbientSamplingRFC,b6afc3af-8271-4589-a696-fa14d493c7f0,8ace83d2-b948-4266-8dcc-696a43a086a8,689.323486328125,581.486083984375,5147.75634765625,6634.80859375,4285.6611328125,4067.88330078125,7076.0478515625,6734.4580078125,264.3690795898437,9729.1142578125,7835.55908203125,2484.4609375,1873.2430419921875,2007.2584228515625,22769.0078125,15174.46875,629.0941772460938,1825.6927490234373,7276.4013671875,757.1569213867188,84547.59375,60311.1875,18933.224609375,17548.900390625,111.1713638305664,124.80512237548828,1157.6280517578125,1235.009521484375,105.07215881347656,120.41991424560548,517.400634765625,631.385009765625,375.57952880859375,404.204833984375,360.3349609375,318.2185363769531,3503.931396484375,2156.784423828125,905.2973022460938,736.5386352539062,872.3838500976562,5208.0703125,7264.716796875,8494.09375,21054.89453125,798.7399291992188,916.915771484375,1028.464599609375,86142.25,87272.6640625,69556.2578125,72912.2421875,40219.08203125,225.3718414306641,474.267333984375,215.959228515625,21030.845703125,16992.994140625,15130.6328125,15833.15234375,7397.2080078125,7023.18408203125,6594.54248046875,6079.7275390625,25548,27.765565872192383,29.619047164916992,0,0,0,0,0,0,0,0,0,0,0,1,24.02752494812012,22.821063995361328,987.10498046875,129543.390625,4.972718715667725,0,8449427,True,BME690,19186,0,0,0,8446287,24484,0,27.55672264099121,13,,,"{'Type': 'start', 'Data_Type': 'Testing', 'Protocol_name': 'ABGv5MUXOff-50ppb-3AH-75ccm-Maxwell-Q126', 'Trial_Details': {'RH': 0, 'group': 35, 'detail': 'N/A', 'trialnum': 28, 'TrialName': 'ASAU18', 'identifier': 'fCeN1', 'Concentration': 0}, 'Experiment_Rig': 'DA9'}",,2026-03-16 21:13:08.504,"{'cid': 'ce5ca599-1cd1-401a-b5d2-87c875d10238', 'uuid': '111af993-5f8f-4abe-a27c-47f934cc4e90', 'annotationId': 'b6afc3af-8271-4589-a696-fa14d493c7f0', 'name': 'AmbientSamplingRFC', 'description': 'AmbientSamplingRFC', 'labels': 'AmbientSamplingRFC', 'metadata': {'Length': 30, 'Progress': 0, 'startTime': 1773695573136, 'Notification': 'Event AmbientSamplingRFC Started.'}, 'createdAt': '2026-03-16T21:12:53.361Z', 'createdBy': '5c7b5d9f-c171-4004-a182-4277ffd4c9eb'}",1600.0,1599.05,22450161.0,1250.0,1249.59,21470046.0,-0.0,300.0,299.18,000000000DFEC3B8,150.0,149.89,22160332.0,3700.0,3700.76,000000000DFEC3B1,22.63,20.49
0000000018-0926-asu-nz,0000000009-1625-oms-nz,AmbientSamplingRFC,b6afc3af-8271-4589-a696-fa14d493c7f0,8ace83d2-b948-4266-8dcc-696a43a086a8,688.7698364257812,580.6736450195312,5148.07470703125,6633.228515625,4286.17822265625,4068.224609375,7076.77880859375,6730.6435546875,264.3665771484375,9709.2958984375,7852.2802734375,2482.837158203125,1871.6199951171875,2008.3929443359373,22957.923828125,15162.125,628.1394653320312,1827.275146484375,7291.3134765625,757.1806640625,84540.5078125,60310.84765625,18935.658203125,17550.419921875,111.15644073486328,124.84546661376952,1159.0926513671875,1233.2508544921875,105.0698471069336,120.40977478027344,517.7576904296875,630.9799194335938,375.6244812011719,404.1614379882813,360.3399963378906,318.2767333984375,3501.4853515625,2156.493408203125,905.1681518554688,736.5404663085938,872.4007568359375,5187.50927734375,7265.27294921875,8494.0888671875,21070.2265625,798.624755859375,917.2020874023438,1029.1683349609375,86143.125,87284.625,69560.3515625,72920.921875,39947.37109375,225.3048553466797,474.5718078613281,215.87144470214844,21031.400390625,16993.37890625,15132.1533203125,15833.171875,7396.27197265625,7023.765625,6594.32958984375,6079.22314453125,25849,27.68498039245605,29.538461685180664,0,0,0,0,0,0,0,0,0,0,0,1,24.026540756225582,22.809467315673828,987.1043090820312,129313.34375,4.969913959503174,0,8449867,True,BME690,19187,0,0,0,8446287,24484,0,27.55672264099121,13,,,"{'Type': 'start', 'Data_Type': 'Testing', 'Protocol_name': 'ABGv5MUXOff-50ppb-3AH-75ccm-Maxwell-Q126', 'Trial_Details': {'RH': 0, 'group': 35, 'detail': 'N/A', 'trialnum': 28, 'TrialName': 'ASAU18', 'identifier': 'fCeN1', 'Concentration': 0}, 'Experiment_Rig': 'DA9'}",,2026-03-16 21:13:08.805,"{'cid': 'ce5ca599-1cd1-401a-b5d2-87c875d10238', 'uuid': '111af993-5f8f-4abe-a27c-47f934cc4e90', 'annotationId': 'b6afc3af-8271-4589-a696-fa14d493c7f0', 'name': 'AmbientSamplingRFC', 'description': 'AmbientSamplingRFC', 'labels': 'AmbientSamplingRFC', 'metadata': {'Length': 30, 'Progress': 0, 'startTime': 1773695573136, 'Notification': 'Event AmbientSamplingRFC Started.'}, 'createdAt': '2026-03-16T21:12:53.361Z', 'createdBy': '5c7b5d9f-c171-4004-a182-4277ffd4c9eb'}",1600.0,1598.9,22450161.0,1250.0,1249.28,21470046.0,-0.0,300.0,300.26,000000000DFEC3B8,150.0,149.99,22160332.0,3700.0,3700.56,000000000DFEC3B1,22.64,20.49
0000000018-0926-asu-nz,0000000009-1625-oms-nz,AmbientSamplingRFC,b6afc3af-8271-4589-a696-fa14d493c7f0,8ace83d2-b948-4266-8dcc-696a43a086a8,688.7520751953125,581.45556640625,5148.13623046875,6634.10888671875,4285.669921875,4067.832275390625,7076.51513671875,6734.03955078125,264.4327697753906,9749.650390625,7842.18408203125,2481.288330078125,1872.0941162109373,2008.2137451171875,23005.681640625,15167.2373046875,628.6507568359375,1825.228759765625,7299.60302734375,757.1694946289062,84518.2578125,60315.0078125,18943.75,17554.9609375,111.13785552978516,124.83699798583984,1159.6219482421875,1233.3623046875,105.05215454101562,120.40032958984376,517.275390625,631.1642456054688,375.5568237304688,404.19329833984375,360.3153076171875,318.2490539550781,3503.262451171875,2157.40966796875,905.3359985351562,736.5430908203125,871.49267578125,5187.9658203125,7264.69970703125,8493.2158203125,21087.85546875,798.57568359375,915.5948486328124,1026.6513671875,86131.6796875,87279.0859375,69550.3984375,72917.484375,40205.85546875,225.40631103515625,474.3341064453125,215.89581298828125,21031.689453125,16993.60546875,15132.2431640625,15834.0322265625,7396.21337890625,7023.953125,6594.69775390625,6078.9443359375,26150,27.68498039245605,29.619047164916992,0,0,0,0,0,0,0,0,0,0,0,1,24.0258846282959,22.809494018554688,987.1043090820312,129543.390625,4.969735622406006,0,8450307,True,BME690,19188,0,0,0,8446287,24484,0,27.55672264099121,13,,,"{'Type': 'start', 'Data_Type': 'Testing', 'Protocol_name': 'ABGv5MUXOff-50ppb-3AH-75ccm-Maxwell-Q126', 'Trial_Details': {'RH': 0, 'group': 35, 'detail': 'N/A', 'trialnum': 28, 'TrialName': 'ASAU18', 'identifier': 'fCeN1', 'Concentration': 0}, 'Experiment_Rig': 'DA9'}",,2026-03-16 21:13:09.106,"{'cid': 'ce5ca599-1cd1-401a-b5d2-87c875d10238', 'uuid': '111af993-5f8f-4abe-a27c-47f934cc4e90', 'annotationId': 'b6afc3af-8271-4589-a696-fa14d493c7f0', 'name': 'AmbientSamplingRFC', 'description': 'AmbientSamplingRFC', 'labels': 'AmbientSamplingRFC', 'metadata': {'Length': 30, 'Progress': 0, 'startTime': 1773695573136, 'Notification': 'Event AmbientSamplingRFC Started.'}, 'createdAt': '2026-03-16T21:12:53.361Z', 'createdBy': '5c7b5d9f-c171-4004-a182-4277ffd4c9eb'}",1600.0,1598.76,22450161.0,1250.0,1248.97,21470046.0,-0.0,300.0,301.34,000000000DFEC3B8,150.0,150.09,22160332.0,3700.0,3700.36,000000000DFEC3B1,22.64,20.49
0000000018-0926-asu-nz,0000000009-1625-oms-nz,AmbientSamplingRFC,b6afc3af-8271-4589-a696-fa14d493c7f0,8ace83d2-b948-4266-8dcc-696a43a086a8,690.84375,581.137939453125,5147.74072265625,6633.8095703125,4284.021484375,4067.748779296875,7076.8212890625,6729.015625,264.2550048828125,9773.640625,7822.1494140625,2483.0537109375,1869.4476318359373,2007.913330078125,22996.765625,15208.0859375,628.7828979492188,1825.610595703125,7290.9970703125,757.4423217773438,84528.3828125,60315.453125,18939.9921875,17549.62109375,111.14554595947266,124.8103256225586,1161.59228515625,1233.8841552734375,105.06574249267578,120.414306640625,517.4019775390625,631.733154296875,375.5606384277344,404.19287109375,360.34423828125,318.23114013671875,3502.75341796875,2157.305908203125,905.414794921875,736.5293579101562,872.0543823242188,5196.64404296875,7265.82177734375,8493.3017578125,21090.353515625,798.65234375,916.6929931640624,1029.3358154296875,86152.0625,87288.40625,69552.859375,72927.65625,40025.52734375,225.3604431152344,474.50244140625,215.95196533203125,21032.978515625,16993.01171875,15134.0498046875,15832.5087890625,7397.07666015625,7023.94775390625,6595.3671875,6079.392578125,26452,27.5238094329834,29.619047164916992,0,0,0,0,0,0,0,0,0,0,0,1,24.0258846282959,22.809494018554688,987.1043090820312,129543.390625,4.969735622406006,0,8450307,True,BME690,19188,0,0,0,8446287,24484,0,27.55672264099121,13,,,"{'Type': 'start', 'Data_Type': 'Testing', 'Protocol_name': 'ABGv5MUXOff-50ppb-3AH-75ccm-Maxwell-Q126', 'Trial_Details': {'RH': 0, 'group': 35, 'detail': 'N/A', 'trialnum': 28, 'TrialName': 'ASAU18', 'identifier': 'fCeN1', 'Concentration': 0}, 'Experiment_Rig': 'DA9'}",,2026-03-16 21:13:09.406,"{'cid': 'ce5ca599-1cd1-401a-b5d2-87c875d10238', 'uuid': '111af993-5f8f-4abe-a27c-47f934cc4e90', 'annotationId': 'b6afc3af-8271-4589-a696-fa14d493c7f0', 'name': 'AmbientSamplingRFC', 'description': 'AmbientSamplingRFC', 'labels': 'AmbientSamplingRFC', 'metadata': {'Length': 30, 'Progress': 0, 'startTime': 1773695573136, 'Notification': 'Event AmbientSamplingRFC Started.'}, 'createdAt': '2026-03-16T21:12:53.361Z', 'createdBy': '5c7b5d9f-c171-4004-a182-4277ffd4c9eb'}",1600.0,1599.24,22450161.0,1250.0,1249.07,21470046.0,-0.0,300.0,302.74,000000000DFEC3B8,150.0,150.12,22160332.0,3700.0,3700.93,000000000DFEC3B1,22.64,20.48
0000000018-0926-asu-nz,0000000009-1625-oms-nz,AmbientSamplingRFC,b6afc3af-8271-4589-a696-fa14d493c7f0,8ace83d2-b948-4266-8dcc-696a43a086a8,689.9713745117188,581.3943481445312,5147.53466796875,6634.80712890625,4285.5712890625,4067.83740234375,7075.12939453125,6734.3818359375,264.3393859863281,9765.111328125,7794.65380859375,2481.673583984375,1876.9764404296875,2006.605224609375,23071.443359375,15210.8994140625,628.5257568359375,1822.708251953125,7302.3017578125,757.789306640625,84534.5390625,60325.62109375,18940.44921875,17552.376953125,111.14065551757812,124.86099243164062,1161.753662109375,1234.837646484375,105.05964660644533,120.3648910522461,517.808837890625,631.5575561523438,375.6013793945313,404.1515808105469,360.26580810546875,318.1892395019531,3503.71923828125,2157.092041015625,905.4380493164062,736.6099853515625,871.08349609375,5180.82373046875,7265.39599609375,8493.2783203125,21087.58203125,798.5770874023438,916.8917846679688,1029.217041015625,86154.8984375,87300.1484375,69552.84375,72918.84375,39801.73046875,225.38072204589844,474.8212585449219,215.9270477294922,21032.818359375,16993.146484375,15132.431640625,15832.212890625,7397.10693359375,7021.97802734375,6595.40478515625,6078.71337890625,26752,27.68498039245605,29.538461685180664,0,0,0,0,0,0,0,0,0,0,0,1,24.025226593017575,22.80370330810547,987.0994262695312,131492.78125,4.968287944793701,0,8450748,True,BME690,19189,0,0,0,8446287,24484,0,27.55672264099121,13,,,"{'Type': 'start', 'Data_Type': 'Testing', 'Protocol_name': 'ABGv5MUXOff-50ppb-3AH-75ccm-Maxwell-Q126', 'Trial_Details': {'RH': 0, 'group': 35, 'detail': 'N/A', 'trialnum': 28, 'TrialName': 'ASAU18', 'identifier': 'fCeN1', 'Concentration': 0}, 'Experiment_Rig': 'DA9'}",,2026-03-16 21:13:09.708,"{'cid': 'ce5ca599-1cd1-401a-b5d2-87c875d10238', 'uuid': '111af993-5f8f-4abe-a27c-47f934cc4e90', 'annotationId': 'b6afc3af-8271-4589-a696-fa14d493c7f0', 'name': 'AmbientSamplingRFC', 'description': 'AmbientSamplingRFC', 'labels': 'AmbientSamplingRFC', 'metadata': {'Length': 30, 'Progress': 0, 'startTime': 1773695573136, 'Notification': 'Event AmbientSamplingRFC Started.'}, 'createdAt': '2026-03-16T21:12:53.361Z', 'createdBy': '5c7b5d9f-c171-4004-a182-4277ffd4c9eb'}",1600.0,1599.96,22450161.0,1250.0,1249.33,21470046.0,-0.0,300.0,304.29,000000000DFEC3B8,150.0,150.12,22160332.0,3700.0,3701.87,000000000DFEC3B1,22.63,20.45
0000000018-0926-asu-nz,0000000009-1625-oms-nz,AmbientSamplingRFC,b6afc3af-8271-4589-a696-fa14d493c7f0,8ace83d2-b948-4266-8dcc-696a43a086a8,689.3533935546875,581.5679931640625,5147.951171875,6635.2939453125,4284.9169921875,4067.852783203125,7075.77001953125,6733.91650390625,264.3721618652344,9744.169921875,7836.75244140625,2480.3857421875,1873.4200439453125,2008.0250244140625,23014.751953125,15144.7431640625,628.0572509765625,1822.130859375,7271.2421875,757.748046875,84537.6484375,60321.7109375,18940.810546875,17551.50390625,111.1478271484375,124.79737091064452,1159.948974609375,1234.4261474609375,105.0618133544922,120.41209411621094,517.6705932617188,631.422607421875,375.6060180664063,404.2207946777344,360.2557983398437,318.1980285644531,3503.946044921875,2156.98779296875,905.848388671875,736.5496215820312,871.8704223632812,5197.0673828125,7264.27734375,8495.5517578125,21107.67578125,798.4464721679688,916.6399536132812,1027.5635986328125,86128.8359375,87283.484375,69552.28125,72917.2890625,39680.578125,225.39476013183597,474.8547973632813,215.9136199951172,21031.9140625,16994.14453125,15134.34375,15832.93359375,7397.080078125,7023.63232421875,6595.32177734375,6079.1279296875,27054,27.68498039245605,29.538461685180664,0,0,0,0,0,0,0,0,0,0,0,1,24.025554656982425,22.80368995666504,987.1002197265624,130393.953125,4.968378067016602,0,8451189,True,BME690,19190,0,0,0,8446287,24484,0,27.55672264099121,13,,,"{'Type': 'start', 'Data_Type': 'Testing', 'Protocol_name': 'ABGv5MUXOff-50ppb-3AH-75ccm-Maxwell-Q126', 'Trial_Details': {'RH': 0, 'group': 35, 'detail': 'N/A', 'trialnum': 28, 'TrialName': 'ASAU18', 'identifier': 'fCeN1', 'Concentration': 0}, 'Experiment_Rig': 'DA9'}",,2026-03-16 21:13:10.010,"{'cid': 'ce5ca599-1cd1-401a-b5d2-87c875d10238', 'uuid': '111af993-5f8f-4abe-a27c-47f934cc4e90', 'annotationId': 'b6afc3af-8271-4589-a696-fa14d493c7f0', 'name': 'AmbientSamplingRFC', 'description': 'AmbientSamplingRFC', 'labels': 'AmbientSamplingRFC', 'metadata': {'Length': 30, 'Progress': 0, 'startTime': 1773695573136, 'Notification': 'Event AmbientSamplingRFC Started.'}, 'createdAt': '2026-03-16T21:12:53.361Z', 'createdBy': '5c7b5d9f-c171-4004-a182-4277ffd4c9eb'}",1600.0,1600.68,22450161.0,1250.0,1249.59,21470046.0,-0.0,300.0,305.84,000000000DFEC3B8,150.0,150.11,22160332.0,3700.0,3702.81,000000000DFEC3B1,22.62,20.43
0000000018-0926-asu-nz,0000000009-1625-oms-nz,AmbientSamplingRFC,b6afc3af-8271-4589-a696-fa14d493c7f0,8ace83d2-b948-4266-8dcc-696a43a086a8,688.4410400390625,581.19873046875,5148.55517578125,6634.6943359375,4286.33642578125,4067.93212890625,7075.57568359375,6729.51416015625,264.3577575683594,9749.900390625,7830.8212890625,2479.6689453125,1873.746826171875,2007.87548828125,23079.20703125,15156.9365234375,628.0692138671875,1824.251708984375,7286.236328125,757.093505859375,84513.1796875,60305.51953125,18938.5390625,17546.6953125,111.13818359375,124.82546997070312,1160.1512451171875,1237.475341796875,105.0754623413086,120.38613891601562,517.350341796875,631.3230590820312,375.5767211914063,404.1943664550781,360.29107666015625,318.1638488769531,3504.10693359375,2157.527099609375,905.5255126953124,736.5236206054688,871.25634765625,5187.4072265625,7265.1552734375,8495.6826171875,21082.689453125,798.5157470703125,917.6719360351562,1028.939697265625,86132.4296875,87283.3984375,69551.96875,72918.53125,39722.65234375,225.3712921142578,474.7271423339844,215.941162109375,21030.380859375,16992.4765625,15133.1015625,15833.1025390625,7395.12646484375,7023.92626953125,6595.6796875,6078.97900390625,27354,27.604394912719727,29.69963264465332,0,0,0,0,0,0,0,0,0,0,0,1,24.025554656982425,22.80368995666504,987.1002197265624,130393.953125,4.968378067016602,0,8451189,True,BME690,19190,0,0,0,8451297,24484,0,28.073829650878903,13,,,"{'Type': 'start', 'Data_Type': 'Testing', 'Protocol_name': 'ABGv5MUXOff-50ppb-3AH-75ccm-Maxwell-Q126', 'Trial_Details': {'RH': 0, 'group': 35, 'detail': 'N/A', 'trialnum': 28, 'TrialName': 'ASAU18', 'identifier': 'fCeN1', 'Concentration': 0}, 'Experiment_Rig': 'DA9'}",,2026-03-16 21:13:10.311,"{'cid': 'ce5ca599-1cd1-401a-b5d2-87c875d10238', 'uuid': '111af993-5f8f-4abe-a27c-47f934cc4e90', 'annotationId': 'b6afc3af-8271-4589-a696-fa14d493c7f0', 'name': 'AmbientSamplingRFC', 'description': 'AmbientSamplingRFC', 'labels': 'AmbientSamplingRFC', 'metadata': {'Length': 30, 'Progress': 0, 'startTime': 1773695573136, 'Notification': 'Event AmbientSamplingRFC Started.'}, 'createdAt': '2026-03-16T21:12:53.361Z', 'createdBy': '5c7b5d9f-c171-4004-a182-4277ffd4c9eb'}",1600.0,1600.97,22450161.0,1250.0,1249.79,21470046.0,-0.0,300.0,306.17,000000000DFEC3B8,150.0,150.08,22160332.0,3700.0,3703.06,000000000DFEC3B1,22.61,20.4
0000000018-0926-asu-nz,0000000009-1625-oms-nz,AmbientSamplingRFC,b6afc3af-8271-4589-a696-fa14d493c7f0,8ace83d2-b948-4266-8dcc-696a43a086a8,688.45166015625,581.1795654296875,5147.6748046875,6635.44140625,4284.00537109375,4067.662109375,7076.52587890625,6731.27197265625,264.3868408203125,9767.78515625,7796.24462890625,2479.74169921875,1866.771728515625,2007.18017578125,22877.173828125,15168.306640625,628.8607177734375,1825.4256591796875,7268.033203125,757.4038696289062,84523.4296875,60311.34765625,18949.880859375,17549.265625,111.1323471069336,124.81305694580078,1162.65771484375,1234.363525390625,105.07888793945312,120.40145874023438,517.5724487304688,631.576416015625,375.5719604492188,404.1169128417969,360.2947387695313,318.1821594238281,3503.592041015625,2157.682373046875,905.3870239257812,736.5325927734375,871.1784057617188,5204.2431640625,7264.72021484375,8495.2705078125,21061.638671875,798.607666015625,918.9591064453124,1028.5599365234375,86124.7109375,87275.5859375,69549.9921875,72917.7578125,39891.41015625,225.3544921875,474.9858703613281,215.8856506347656,21029.951171875,16991.462890625,15132.6494140625,15831.8623046875,7397.68603515625,7022.86962890625,6595.53125,6078.84228515625,27655,27.68498039245605,29.538461685180664,0,0,0,0,0,0,0,0,0,0,0,1,24.0258846282959,22.78622436523437,987.0977172851562,130549.796875,4.96466588973999,0,8451629,True,BME690,19191,0,0,0,8451297,24484,0,28.073829650878903,13,,,"{'Type': 'start', 'Data_Type': 'Testing', 'Protocol_name': 'ABGv5MUXOff-50ppb-3AH-75ccm-Maxwell-Q126', 'Trial_Details': {'RH': 0, 'group': 35, 'detail': 'N/A', 'trialnum': 28, 'TrialName': 'ASAU18', 'identifier': 'fCeN1', 'Concentration': 0}, 'Experiment_Rig': 'DA9'}",,2026-03-16 21:13:10.610,"{'cid': 'ce5ca599-1cd1-401a-b5d2-87c875d10238', 'uuid': '111af993-5f8f-4abe-a27c-47f934cc4e90', 'annotationId': 'b6afc3af-8271-4589-a696-fa14d493c7f0', 'name': 'AmbientSamplingRFC', 'description': 'AmbientSamplingRFC', 'labels': 'AmbientSamplingRFC', 'metadata': {'Length': 30, 'Progress': 0, 'startTime': 1773695573136, 'Notification': 'Event AmbientSamplingRFC Started.'}, 'createdAt': '2026-03-16T21:12:53.361Z', 'createdBy': '5c7b5d9f-c171-4004-a182-4277ffd4c9eb'}",1600.0,1600.56,22450161.0,1250.0,1249.86,21470046.0,-0.0,300.0,304.32,000000000DFEC3B8,150.0,150.02,22160332.0,3700.0,3702.03,000000000DFEC3B1,22.62,20.39
0000000018-0926-asu-nz,0000000009-1625-oms-nz,AmbientSamplingRFC,b6afc3af-8271-4589-a696-fa14d493c7f0,8ace83d2-b948-4266-8dcc-696a43a086a8,688.6646118164062,581.1590576171875,5148.72900390625,6636.02294921875,4284.88818359375,4067.4345703125,7074.8759765625,6731.4619140625,264.54901123046875,9749.7216796875,7805.0458984375,2477.793701171875,1872.7451171875,2006.76171875,22954.24609375,15108.787109375,628.255615234375,1822.837890625,7270.8525390625,757.2351684570312,84515.765625,60315.01953125,18937.888671875,17548.548828125,111.1604995727539,124.867919921875,1162.638671875,1236.1177978515625,105.0885238647461,120.3855972290039,517.613037109375,631.2928466796875,375.5987548828125,404.2205505371094,360.3922424316406,318.1490783691406,3503.456298828125,2157.532958984375,905.5950317382812,736.5735473632812,873.8579711914062,5179.45361328125,7265.421875,8494.9267578125,21074.763671875,798.7335815429688,917.0608520507812,1027.9677734375,86129.90625,87279.2265625,69550.3984375,72919.3671875,39800.62109375,225.32696533203125,475.030517578125,215.97201538085935,21031.078125,16992.330078125,15131.7880859375,15832.7646484375,7396.04296875,7023.7119140625,6595.7861328125,6079.0322265625,27956,27.68498039245605,29.619047164916992,0,0,0,0,0,0,0,0,0,0,0,1,24.025226593017575,22.79788589477539,987.0960693359376,129851.3984375,4.967020511627197,0,8452069,True,BME690,19192,0,0,0,8451297,24484,0,28.073829650878903,13,,,"{'Type': 'start', 'Data_Type': 'Testing', 'Protocol_name': 'ABGv5MUXOff-50ppb-3AH-75ccm-Maxwell-Q126', 'Trial_Details': {'RH': 0, 'group': 35, 'detail': 'N/A', 'trialnum': 28, 'TrialName': 'ASAU18', 'identifier': 'fCeN1', 'Concentration': 0}, 'Experiment_Rig': 'DA9'}",,2026-03-16 21:13:10.911,"{'cid': 'ce5ca599-1cd1-401a-b5d2-87c875d10238', 'uuid': '111af993-5f8f-4abe-a27c-47f934cc4e90', 'annotationId': 'b6afc3af-8271-4589-a696-fa14d493c7f0', 'name': 'AmbientSamplingRFC', 'description': 'AmbientSamplingRFC', 'labels': 'AmbientSamplingRFC', 'metadata': {'Length': 30, 'Progress': 0, 'startTime': 1773695573136, 'Notification': 'Event AmbientSamplingRFC Started.'}, 'createdAt': '2026-03-16T21:12:53.361Z', 'createdBy': '5c7b5d9f-c171-4004-a182-4277ffd4c9eb'}",1600.0,1600.16,22450161.0,1250.0,1249.93,21470046.0,-0.0,300.0,302.46,000000000DFEC3B8,150.0,149.96,22160332.0,3700.0,3701.0,000000000DFEC3B1,22.63,20.39
