component_sn,product_sn,event_name,annotation_id,configuration_id,A1,A2,A3,A4,A5,A6,A7,A8,B1,B2,B3,B4,B5,B6,B7,B8,C1,C2,C3,C4,C5,C6,C7,C8,D1,D2,D3,D4,D5,D6,D7,D8,E1,E2,E3,E4,E5,E6,E7,E8,F1,F2,F3,F4,F5,F6,F7,F8,G1,G2,G3,G4,G5,G6,G7,G8,H1,H2,H3,H4,H5,H6,H7,H8,ASELT,BT1,BT2,DPP0,DPT0,DPSN,DPPID,PZTGTF,PZFLOW0,PZEF0,PZVMV,PZBV0,PZEN,PZDM,PZCAL,AQT0,AQH0,AQP0,AQGR0,AQAH0,AQBSTAT,AQBTS,AQBVAL,AQSENS,AQSID,TRHT0,TRHH0,TRHSN,SYSUT,SYSHF,SYSHA,SYSCL,SYSRC,reference_ui,reference_type,reference_details,metadata,payloadCreateAt,event,SETP0_454625,FLW0_454625,ANLT0_454625,SETP0_364625,FLW0_364625,ANLT0_364625,SETP0_184225,FLW0_184225,ANLT0_184225,SETP0_184324,FLW0_184324,ANLT0_184324,FLW0_181225,SETP0_813024,FLW0_813024,ANLT0_813024,T0_093225,H0_093225
0000000018-0926-asu-nz,0000000009-1625-oms-nz,AmbientSamplingRFC,a1c8853c-3157-4788-a623-e8b2c84a30c1,8ace83d2-b948-4266-8dcc-696a43a086a8,801.6766357421875,714.4699096679688,5201.72412109375,6704.55859375,4330.4931640625,4113.48681640625,7190.03759765625,6858.357421875,271.7407531738281,10017.9921875,8427.7841796875,3043.4443359375,2052.025390625,2395.437255859375,24674.263671875,16218.8134765625,660.0856323242188,1866.3494873046875,8173.66015625,900.003173828125,86191.7265625,61431.3359375,19091.669921875,17684.373046875,112.55664825439452,126.2698211669922,1186.5286865234375,1271.580322265625,109.77456665039062,125.5569305419922,602.2775268554688,751.6864624023438,379.26654052734375,408.3486633300781,362.077880859375,320.035888671875,3570.08154296875,2191.679931640625,910.299072265625,740.4557495117188,1015.5335693359376,5917.994140625,7332.36376953125,8588.5390625,21855.3984375,822.978271484375,957.6430053710938,1055.8094482421875,87744.9296875,88964.53125,70819.8515625,74231.4765625,40579.83203125,235.57199096679688,501.3817138671875,226.9692840576172,21205.78125,17120.830078125,15231.4111328125,15931.7744140625,7525.978515625,7157.04345703125,6721.27294921875,6197.81005859375,18099,26.71794891357422,28.571428298950195,0,0,0,0,0,0,0,0,0,0,0,1,22.429338455200195,30.301664352416992,989.241943359375,131255.765625,6.027815341949463,0,2773040,True,BME690,6295,0,0,0,2770141,24484,0,26.992935180664062,13,,,"{'Type': 'start', 'Data_Type': 'Testing', 'Protocol_name': 'ABGv5MUXOff-50ppb-3AH-75ccm-Maxwell-Q126', 'Trial_Details': {'RH': 0, 'group': 35, 'detail': 'N/A', 'trialnum': 2, 'TrialName': 'ASAU18', 'identifier': 'fCeN1', 'Concentration': 0}, 'Experiment_Rig': 'DA9'}",,2026-03-16 19:38:31.270,"{'cid': '02c27f2a-de5a-4330-96ac-f2dc6480fab1', 'uuid': 'a6778f23-11cf-43d8-827a-296bb50b7c2d', 'annotationId': 'a1c8853c-3157-4788-a623-e8b2c84a30c1', 'name': 'AmbientSamplingRFC', 'description': 'AmbientSamplingRFC', 'labels': 'AmbientSamplingRFC', 'metadata': {'Length': 30, 'Progress': 0, 'startTime': 1773689902949, 'Notification': 'Event AmbientSamplingRFC Started.'}, 'createdAt': '2026-03-16T19:38:23.180Z', 'createdBy': '5c7b5d9f-c171-4004-a182-4277ffd4c9eb'}",3700.0,3698.12,000000000DFEC3B1,300.0,296.65,000000000DFEC3B8,150.0,149.88,22160332.0,1250.0,1249.97,21470046.0,-0.0,1600.0,1599.73,22450161.0,21.85,21.74
0000000018-0926-asu-nz,0000000009-1625-oms-nz,AmbientSamplingRFC,a1c8853c-3157-4788-a623-e8b2c84a30c1,8ace83d2-b948-4266-8dcc-696a43a086a8,801.4757080078125,714.376708984375,5201.22412109375,6703.9404296875,4330.2919921875,4113.28173828125,7190.79248046875,6856.1845703125,271.7826843261719,10001.3525390625,8426.1005859375,3039.76416015625,2053.122314453125,2396.87939453125,24591.45703125,16188.70703125,659.5931396484375,1867.185791015625,8161.53466796875,899.5966796875,86223.71875,61431.0546875,19092.396484375,17688.009765625,112.5442123413086,126.28246307373048,1185.301513671875,1275.277099609375,109.72555541992188,125.55644989013672,601.9768676757812,751.6021118164062,379.2239379882813,408.3773193359375,361.9512023925781,320.07696533203125,3570.037109375,2191.894775390625,910.0034790039062,740.4137573242188,1017.0660400390624,5922.81884765625,7331.93408203125,8587.455078125,21880.423828125,822.9793090820312,957.9610595703124,1057.32861328125,87760.4140625,88954.6015625,70813.3125,74224.046875,40478.86328125,235.5565643310547,501.1889953613281,227.09999084472656,21205.33203125,17120.052734375,15233.1962890625,15931.8564453125,7525.11181640625,7156.87353515625,6721.36767578125,6197.18359375,18400,26.879119873046875,28.571428298950195,0,0,0,0,0,0,0,0,0,0,0,1,22.430322647094727,30.284290313720703,989.231201171875,132529.828125,6.0246992111206055,0,2773480,True,BME690,6296,0,0,0,2770141,24484,0,26.992935180664062,13,,,"{'Type': 'start', 'Data_Type': 'Testing', 'Protocol_name': 'ABGv5MUXOff-50ppb-3AH-75ccm-Maxwell-Q126', 'Trial_Details': {'RH': 0, 'group': 35, 'detail': 'N/A', 'trialnum': 2, 'TrialName': 'ASAU18', 'identifier': 'fCeN1', 'Concentration': 0}, 'Experiment_Rig': 'DA9'}",,2026-03-16 19:38:31.569,"{'cid': '02c27f2a-de5a-4330-96ac-f2dc6480fab1', 'uuid': 'a6778f23-11cf-43d8-827a-296bb50b7c2d', 'annotationId': 'a1c8853c-3157-4788-a623-e8b2c84a30c1', 'name': 'AmbientSamplingRFC', 'description': 'AmbientSamplingRFC', 'labels': 'AmbientSamplingRFC', 'metadata': {'Length': 30, 'Progress': 0, 'startTime': 1773689902949, 'Notification': 'Event AmbientSamplingRFC Started.'}, 'createdAt': '2026-03-16T19:38:23.180Z', 'createdBy': '5c7b5d9f-c171-4004-a182-4277ffd4c9eb'}",3700.0,3698.35,000000000DFEC3B1,300.0,296.8,000000000DFEC3B8,150.0,149.89,22160332.0,1250.0,1249.66,21470046.0,-0.0,1600.0,1600.2,22450161.0,21.85,21.72
0000000018-0926-asu-nz,0000000009-1625-oms-nz,AmbientSamplingRFC,a1c8853c-3157-4788-a623-e8b2c84a30c1,8ace83d2-b948-4266-8dcc-696a43a086a8,803.3638305664062,714.6582641601562,5200.8046875,6703.275390625,4330.56494140625,4113.1494140625,7190.515625,6856.2646484375,271.8103332519531,10026.275390625,8452.1123046875,3040.1103515625,2052.923828125,2399.08349609375,24355.8359375,16188.478515625,659.4896240234375,1868.0706787109373,8160.99658203125,899.866455078125,86238.609375,61428.30078125,19091.474609375,17688.4453125,112.5537567138672,126.27157592773438,1186.460205078125,1272.0662841796875,109.7536392211914,125.57423400878906,601.7413330078125,751.8195190429688,379.2376708984375,408.37255859375,362.0179138183594,320.10284423828125,3571.082275390625,2192.09521484375,910.1131591796876,740.4210205078125,1015.0344848632812,5922.96240234375,7331.6318359375,8586.6708984375,21903.302734375,823.2092895507812,955.7263793945312,1056.8846435546875,87735.625,88953.3671875,70814.09375,74225.1328125,40295.85546875,235.54183959960935,501.2895202636719,226.8102569580078,21206.255859375,17119.970703125,15232.8681640625,15929.927734375,7524.17138671875,7157.23046875,6720.7666015625,6197.66845703125,18701,26.798534393310547,28.571428298950195,0,0,0,0,0,0,0,0,0,0,0,1,22.430322647094727,30.284290313720703,989.231201171875,132529.828125,6.0246992111206055,0,2773480,True,BME690,6296,0,0,0,2770141,24484,0,26.992935180664062,13,,,"{'Type': 'start', 'Data_Type': 'Testing', 'Protocol_name': 'ABGv5MUXOff-50ppb-3AH-75ccm-Maxwell-Q126', 'Trial_Details': {'RH': 0, 'group': 35, 'detail': 'N/A', 'trialnum': 2, 'TrialName': 'ASAU18', 'identifier': 'fCeN1', 'Concentration': 0}, 'Experiment_Rig': 'DA9'}",,2026-03-16 19:38:31.873,"{'cid': '02c27f2a-de5a-4330-96ac-f2dc6480fab1', 'uuid': 'a6778f23-11cf-43d8-827a-296bb50b7c2d', 'annotationId': 'a1c8853c-3157-4788-a623-e8b2c84a30c1', 'name': 'AmbientSamplingRFC', 'description': 'AmbientSamplingRFC', 'labels': 'AmbientSamplingRFC', 'metadata': {'Length': 30, 'Progress': 0, 'startTime': 1773689902949, 'Notification': 'Event AmbientSamplingRFC Started.'}, 'createdAt': '2026-03-16T19:38:23.180Z', 'createdBy': '5c7b5d9f-c171-4004-a182-4277ffd4c9eb'}",3700.0,3698.59,000000000DFEC3B1,300.0,296.94,000000000DFEC3B8,150.0,149.9,22160332.0,1250.0,1249.35,21470046.0,-0.0,1600.0,1600.69,22450161.0,21.86,21.71
0000000018-0926-asu-nz,0000000009-1625-oms-nz,AmbientSamplingRFC,a1c8853c-3157-4788-a623-e8b2c84a30c1,8ace83d2-b948-4266-8dcc-696a43a086a8,801.9310913085938,714.3936157226562,5201.09423828125,6703.62255859375,4330.54931640625,4112.876953125,7190.55517578125,6858.30517578125,271.9174499511719,9988.0625,8445.6982421875,3039.87890625,2052.820556640625,2398.019287109375,24241.693359375,16229.498046875,659.637451171875,1869.886962890625,8145.85205078125,899.1051025390625,86215.015625,61437.1953125,19090.23828125,17690.369140625,112.51541900634766,126.28944396972656,1184.7066650390625,1275.0716552734375,109.7786865234375,125.5417251586914,601.9757690429688,752.654052734375,379.3546142578125,408.3811340332031,362.0360107421875,320.0724792480469,3570.37158203125,2192.5048828125,910.1769409179688,740.3919677734375,1016.1382446289062,5936.52197265625,7332.7236328125,8587.0078125,21880.048828125,822.8983154296875,956.7044677734376,1056.5628662109375,87732.390625,88945.1640625,70807.03125,74235.359375,40523.27734375,235.5635681152344,501.0937805175781,226.7785797119141,21205.88671875,17119.529296875,15232.7607421875,15929.861328125,7524.08544921875,7157.7734375,6721.115234375,6196.96240234375,19002,26.798534393310547,28.571428298950195,0,0,0,0,0,0,0,0,0,0,0,1,22.430322647094727,30.24958610534668,989.2262573242188,130549.796875,6.017794609069824,0,2773920,True,BME690,6297,0,0,0,2770141,24484,0,26.992935180664062,13,,,"{'Type': 'start', 'Data_Type': 'Testing', 'Protocol_name': 'ABGv5MUXOff-50ppb-3AH-75ccm-Maxwell-Q126', 'Trial_Details': {'RH': 0, 'group': 35, 'detail': 'N/A', 'trialnum': 2, 'TrialName': 'ASAU18', 'identifier': 'fCeN1', 'Concentration': 0}, 'Experiment_Rig': 'DA9'}",,2026-03-16 19:38:32.176,"{'cid': '02c27f2a-de5a-4330-96ac-f2dc6480fab1', 'uuid': 'a6778f23-11cf-43d8-827a-296bb50b7c2d', 'annotationId': 'a1c8853c-3157-4788-a623-e8b2c84a30c1', 'name': 'AmbientSamplingRFC', 'description': 'AmbientSamplingRFC', 'labels': 'AmbientSamplingRFC', 'metadata': {'Length': 30, 'Progress': 0, 'startTime': 1773689902949, 'Notification': 'Event AmbientSamplingRFC Started.'}, 'createdAt': '2026-03-16T19:38:23.180Z', 'createdBy': '5c7b5d9f-c171-4004-a182-4277ffd4c9eb'}",3700.0,3698.49,000000000DFEC3B1,300.0,297.09,000000000DFEC3B8,150.0,149.94,22160332.0,1250.0,1249.43,21470046.0,0.0,1600.0,1600.32,22450161.0,21.86,21.7
0000000018-0926-asu-nz,0000000009-1625-oms-nz,AmbientSamplingRFC,a1c8853c-3157-4788-a623-e8b2c84a30c1,8ace83d2-b948-4266-8dcc-696a43a086a8,800.718505859375,713.9053344726562,5202.6240234375,6703.74755859375,4331.70947265625,4112.59228515625,7189.87744140625,6858.03125,271.7669982910156,10041.548828125,8433.5703125,3041.109375,2054.11181640625,2396.998291015625,24614.00390625,16265.9755859375,659.5204467773438,1870.1827392578125,8153.177734375,899.6389770507812,86222.5546875,61439.6640625,19092.8359375,17689.337890625,112.56640625,126.27748107910156,1185.555419921875,1271.8612060546875,109.77589416503906,125.5484848022461,602.3836059570312,752.3533935546875,379.2369079589844,408.3789978027344,361.96435546875,320.0589904785156,3569.480224609375,2192.322509765625,910.0941772460938,740.419921875,1015.533935546875,5932.181640625,7332.19189453125,8586.189453125,21880.1875,822.9716796875,956.6223754882812,1058.8203125,87718.7734375,88923.6953125,70808.59375,74240.03125,40450.75390625,235.5596160888672,501.4059753417969,226.99713134765625,21207.158203125,17120.80078125,15233.5087890625,15929.9794921875,7524.333984375,7157.15625,6720.54296875,6196.78515625,19303,26.637361526489254,28.571428298950195,0,0,0,0,0,0,0,0,0,0,0,1,22.430980682373047,30.23221778869629,989.21630859375,131492.78125,6.0145673751831055,0,2774360,True,BME690,6298,0,0,0,2770141,24484,0,26.992935180664062,13,,,"{'Type': 'start', 'Data_Type': 'Testing', 'Protocol_name': 'ABGv5MUXOff-50ppb-3AH-75ccm-Maxwell-Q126', 'Trial_Details': {'RH': 0, 'group': 35, 'detail': 'N/A', 'trialnum': 2, 'TrialName': 'ASAU18', 'identifier': 'fCeN1', 'Concentration': 0}, 'Experiment_Rig': 'DA9'}",,2026-03-16 19:38:32.476,"{'cid': '02c27f2a-de5a-4330-96ac-f2dc6480fab1', 'uuid': 'a6778f23-11cf-43d8-827a-296bb50b7c2d', 'annotationId': 'a1c8853c-3157-4788-a623-e8b2c84a30c1', 'name': 'AmbientSamplingRFC', 'description': 'AmbientSamplingRFC', 'labels': 'AmbientSamplingRFC', 'metadata': {'Length': 30, 'Progress': 0, 'startTime': 1773689902949, 'Notification': 'Event AmbientSamplingRFC Started.'}, 'createdAt': '2026-03-16T19:38:23.180Z', 'createdBy': '5c7b5d9f-c171-4004-a182-4277ffd4c9eb'}",3700.0,3698.32,000000000DFEC3B1,300.0,297.24,000000000DFEC3B8,150.0,149.98,22160332.0,1250.0,1249.62,21470046.0,0.0,1600.0,1599.7,22450161.0,21.85,21.69
0000000018-0926-asu-nz,0000000009-1625-oms-nz,AmbientSamplingRFC,a1c8853c-3157-4788-a623-e8b2c84a30c1,8ace83d2-b948-4266-8dcc-696a43a086a8,801.7490234375,714.0025634765625,5202.5791015625,6703.3369140625,4331.8359375,4113.19580078125,7189.1552734375,6857.89990234375,271.8581848144531,9979.1162109375,8424.8701171875,3041.966064453125,2055.71728515625,2397.412109375,24525.67578125,16203.65625,659.519287109375,1866.7850341796875,8161.2626953125,899.9530029296875,86184.9921875,61435.359375,19095.208984375,17685.05859375,112.53636932373048,126.284912109375,1185.9193115234375,1276.087158203125,109.73059844970705,125.54890441894533,602.370361328125,752.4144897460938,379.27288818359375,408.330078125,361.9356689453125,320.0772705078125,3569.747802734375,2192.12890625,910.00537109375,740.3825073242188,1014.6774291992188,5922.7724609375,7332.220703125,8586.521484375,21880.30078125,822.940185546875,956.16748046875,1057.8968505859375,87729.25,88937.734375,70809.7265625,74227.96875,40519.72265625,235.513916015625,501.43017578125,227.02256774902344,21210.046875,17119.201171875,15233.9658203125,15930.0849609375,7525.79150390625,7157.1689453125,6720.8798828125,6197.34326171875,19604,26.798534393310547,28.490842819213867,0,0,0,0,0,0,0,0,0,0,0,1,22.430980682373047,30.23221778869629,989.21630859375,131492.78125,6.0145673751831055,0,2774360,True,BME690,6298,0,0,0,2770141,24484,0,26.992935180664062,13,,,"{'Type': 'start', 'Data_Type': 'Testing', 'Protocol_name': 'ABGv5MUXOff-50ppb-3AH-75ccm-Maxwell-Q126', 'Trial_Details': {'RH': 0, 'group': 35, 'detail': 'N/A', 'trialnum': 2, 'TrialName': 'ASAU18', 'identifier': 'fCeN1', 'Concentration': 0}, 'Experiment_Rig': 'DA9'}",,2026-03-16 19:38:32.774,"{'cid': '02c27f2a-de5a-4330-96ac-f2dc6480fab1', 'uuid': 'a6778f23-11cf-43d8-827a-296bb50b7c2d', 'annotationId': 'a1c8853c-3157-4788-a623-e8b2c84a30c1', 'name': 'AmbientSamplingRFC', 'description': 'AmbientSamplingRFC', 'labels': 'AmbientSamplingRFC', 'metadata': {'Length': 30, 'Progress': 0, 'startTime': 1773689902949, 'Notification': 'Event AmbientSamplingRFC Started.'}, 'createdAt': '2026-03-16T19:38:23.180Z', 'createdBy': '5c7b5d9f-c171-4004-a182-4277ffd4c9eb'}",3700.0,3698.14,000000000DFEC3B1,300.0,297.38,000000000DFEC3B8,150.0,150.03,22160332.0,1250.0,1249.81,21470046.0,0.0,1600.0,1599.09,22450161.0,21.85,21.68
0000000018-0926-asu-nz,0000000009-1625-oms-nz,AmbientSamplingRFC,a1c8853c-3157-4788-a623-e8b2c84a30c1,8ace83d2-b948-4266-8dcc-696a43a086a8,801.833740234375,714.2960815429688,5202.515625,6704.8935546875,4331.54052734375,4112.716796875,7190.123046875,6858.41064453125,271.8948059082031,10025.51953125,8422.0087890625,3041.87451171875,2057.831787109375,2396.0478515625,24679.462890625,16309.6728515625,659.6322631835938,1870.3695068359373,8165.52392578125,899.2816772460938,86182.9375,61440.67578125,19093.771484375,17678.888671875,112.5557632446289,126.28822326660156,1187.201904296875,1272.5074462890625,109.74581909179688,125.5826644897461,601.9501342773438,752.357421875,379.2517700195313,408.3667297363281,362.0003662109375,319.9836730957031,3569.14599609375,2191.89111328125,910.3330078125,740.349365234375,1015.0105590820312,5920.22021484375,7332.60693359375,8587.2109375,21867.291015625,823.1158447265625,956.8046875,1059.4761962890625,87731.84375,88928.6484375,70806.734375,74230.546875,40260.60546875,235.52371215820312,500.751708984375,226.9180450439453,21207.865234375,17119.251953125,15233.2353515625,15930.1689453125,7525.75927734375,7156.41064453125,6720.9921875,6197.615234375,19905,26.798534393310547,28.732601165771484,0,0,0,0,0,0,0,0,0,0,0,1,22.430980682373047,30.214866638183597,989.209716796875,131889.71875,6.011116027832031,0,2774800,True,BME690,6299,0,0,0,2770141,24484,0,26.992935180664062,13,,,"{'Type': 'start', 'Data_Type': 'Testing', 'Protocol_name': 'ABGv5MUXOff-50ppb-3AH-75ccm-Maxwell-Q126', 'Trial_Details': {'RH': 0, 'group': 35, 'detail': 'N/A', 'trialnum': 2, 'TrialName': 'ASAU18', 'identifier': 'fCeN1', 'Concentration': 0}, 'Experiment_Rig': 'DA9'}",,2026-03-16 19:38:33.075,"{'cid': '02c27f2a-de5a-4330-96ac-f2dc6480fab1', 'uuid': 'a6778f23-11cf-43d8-827a-296bb50b7c2d', 'annotationId': 'a1c8853c-3157-4788-a623-e8b2c84a30c1', 'name': 'AmbientSamplingRFC', 'description': 'AmbientSamplingRFC', 'labels': 'AmbientSamplingRFC', 'metadata': {'Length': 30, 'Progress': 0, 'startTime': 1773689902949, 'Notification': 'Event AmbientSamplingRFC Started.'}, 'createdAt': '2026-03-16T19:38:23.180Z', 'createdBy': '5c7b5d9f-c171-4004-a182-4277ffd4c9eb'}",3700.0,3697.69,000000000DFEC3B1,300.0,297.63,000000000DFEC3B8,150.0,150.03,22160332.0,1250.0,1249.93,21470046.0,-0.0,1600.0,1598.77,22450161.0,21.84,21.66
0000000018-0926-asu-nz,0000000009-1625-oms-nz,AmbientSamplingRFC,a1c8853c-3157-4788-a623-e8b2c84a30c1,8ace83d2-b948-4266-8dcc-696a43a086a8,801.3389282226562,714.150146484375,5201.22509765625,6703.3154296875,4331.17626953125,4112.8173828125,7190.37548828125,6858.14013671875,271.86309814453125,10050.130859375,8387.5068359375,3043.3017578125,2054.298583984375,2394.98486328125,24707.76953125,16270.79296875,659.3331909179688,1869.6182861328125,8114.1298828125,899.7628173828125,86197.1796875,61435.35546875,19092.05859375,17683.595703125,112.58609771728516,126.2524185180664,1185.193603515625,1275.147216796875,109.7627944946289,125.53244018554688,601.7611083984375,752.6268920898438,379.3140869140625,408.3822326660156,361.94183349609375,320.10455322265625,3569.649169921875,2191.832763671875,910.5057373046876,740.3992309570312,1016.6468505859376,5928.7236328125,7331.9912109375,8587.1181640625,21894.6484375,822.9654541015625,957.6256103515624,1060.3167724609375,87720.7890625,88911.453125,70801.25,74235.0078125,40022.9140625,235.5879669189453,500.805908203125,226.91168212890625,21207.68359375,17118.736328125,15232.63671875,15929.7744140625,7525.234375,7157.208984375,6720.830078125,6197.4755859375,20206,26.879119873046875,28.490842819213867,0,0,0,0,0,0,0,0,0,0,0,1,22.43130874633789,30.19172096252441,989.2039184570312,132289.0625,6.006623268127441,0,2775240,True,BME690,6300,0,0,0,2775144,24484,0,27.5625,13,,,"{'Type': 'start', 'Data_Type': 'Testing', 'Protocol_name': 'ABGv5MUXOff-50ppb-3AH-75ccm-Maxwell-Q126', 'Trial_Details': {'RH': 0, 'group': 35, 'detail': 'N/A', 'trialnum': 2, 'TrialName': 'ASAU18', 'identifier': 'fCeN1', 'Concentration': 0}, 'Experiment_Rig': 'DA9'}",,2026-03-16 19:38:33.378,"{'cid': '02c27f2a-de5a-4330-96ac-f2dc6480fab1', 'uuid': 'a6778f23-11cf-43d8-827a-296bb50b7c2d', 'annotationId': 'a1c8853c-3157-4788-a623-e8b2c84a30c1', 'name': 'AmbientSamplingRFC', 'description': 'AmbientSamplingRFC', 'labels': 'AmbientSamplingRFC', 'metadata': {'Length': 30, 'Progress': 0, 'startTime': 1773689902949, 'Notification': 'Event AmbientSamplingRFC Started.'}, 'createdAt': '2026-03-16T19:38:23.180Z', 'createdBy': '5c7b5d9f-c171-4004-a182-4277ffd4c9eb'}",3700.0,3696.9,000000000DFEC3B1,300.0,298.03,000000000DFEC3B8,150.0,149.99,22160332.0,1250.0,1249.95,21470046.0,-0.0,1600.0,1598.89,22450161.0,21.84,21.65
0000000018-0926-asu-nz,0000000009-1625-oms-nz,AmbientSamplingRFC,a1c8853c-3157-4788-a623-e8b2c84a30c1,8ace83d2-b948-4266-8dcc-696a43a086a8,800.8916625976562,713.881103515625,5202.78857421875,6704.3779296875,4329.4052734375,4113.07861328125,7189.2734375,6857.068359375,271.8675842285156,10032.8564453125,8397.7294921875,3042.52001953125,2058.99853515625,2397.202392578125,24904.392578125,16259.2890625,659.1863403320312,1868.97607421875,8152.1318359375,899.92724609375,86199.6328125,61443.48828125,19091.724609375,17686.19140625,112.56103515625,126.27256774902344,1183.752197265625,1272.19140625,109.77648162841795,125.55541229248048,602.3191528320312,752.0375366210938,379.3204956054688,408.3888549804688,361.95416259765625,319.9940490722656,3569.37255859375,2191.85595703125,910.2156982421876,740.4320678710938,1017.2713623046876,5938.82861328125,7332.8583984375,8587.5078125,21853.71875,823.0516357421875,957.2215576171876,1058.53857421875,87719.75,88922.4765625,70805.546875,74225.3125,40181.97265625,235.61166381835935,500.98193359375,226.91845703125,21208.193359375,17119.66015625,15234.0673828125,15930.8173828125,7525.62060546875,7157.23291015625,6720.5263671875,6198.21142578125,20507,26.798534393310547,28.732601165771484,0,0,0,0,0,0,0,0,0,0,0,1,22.43130874633789,30.19172096252441,989.2039184570312,132289.0625,6.006623268127441,0,2775240,True,BME690,6300,0,0,0,2775144,24484,0,27.5625,13,,,"{'Type': 'start', 'Data_Type': 'Testing', 'Protocol_name': 'ABGv5MUXOff-50ppb-3AH-75ccm-Maxwell-Q126', 'Trial_Details': {'RH': 0, 'group': 35, 'detail': 'N/A', 'trialnum': 2, 'TrialName': 'ASAU18', 'identifier': 'fCeN1', 'Concentration': 0}, 'Experiment_Rig': 'DA9'}",,2026-03-16 19:38:33.674,"{'cid': '02c27f2a-de5a-4330-96ac-f2dc6480fab1', 'uuid': 'a6778f23-11cf-43d8-827a-296bb50b7c2d', 'annotationId': 'a1c8853c-3157-4788-a623-e8b2c84a30c1', 'name': 'AmbientSamplingRFC', 'description': 'AmbientSamplingRFC', 'labels': 'AmbientSamplingRFC', 'metadata': {'Length': 30, 'Progress': 0, 'startTime': 1773689902949, 'Notification': 'Event AmbientSamplingRFC Started.'}, 'createdAt': '2026-03-16T19:38:23.180Z', 'createdBy': '5c7b5d9f-c171-4004-a182-4277ffd4c9eb'}",3700.0,3696.13,000000000DFEC3B1,300.0,298.42,000000000DFEC3B8,150.0,149.95,22160332.0,1250.0,1249.98,21470046.0,-0.0,1600.0,1599.01,22450161.0,21.84,21.62
0000000018-0926-asu-nz,0000000009-1625-oms-nz,AmbientSamplingRFC,a1c8853c-3157-4788-a623-e8b2c84a30c1,8ace83d2-b948-4266-8dcc-696a43a086a8,798.861083984375,714.4761352539062,5201.48193359375,6703.87255859375,4330.63623046875,4112.88671875,7193.75732421875,6859.35400390625,271.96881103515625,10032.8076171875,8374.640625,3039.582763671875,2056.902099609375,2396.73486328125,24966.314453125,16208.125,659.9013671875,1866.8177490234373,8159.91748046875,899.3803100585938,86186.921875,61443.91796875,19089.865234375,17682.279296875,112.5572738647461,126.2714614868164,1185.9515380859375,1272.2000732421875,109.748291015625,125.55342864990234,601.9880981445312,752.5886840820312,379.2905578613281,408.3564758300781,361.9834899902344,320.0564880371094,3569.824462890625,2191.886962890625,910.0726928710938,740.3416137695312,1015.3952026367188,5927.470703125,7332.28369140625,8587.603515625,21851.31640625,822.8501586914062,957.0840454101562,1058.2677001953125,87740.8125,88926.546875,70808.0859375,74220.046875,40406.125,235.6005096435547,501.0032653808594,227.0262908935547,21209.953125,17118.4453125,15233.892578125,15930.447265625,7525.75439453125,7156.06640625,6720.74609375,6197.25537109375,20808,26.71794891357422,28.652013778686523,0,0,0,0,0,0,0,0,0,0,0,1,22.43163681030273,30.174362182617188,989.201416015625,133014.0,6.003283500671387,0,2775681,True,BME690,6301,0,0,0,2775144,24484,0,27.5625,13,,,"{'Type': 'start', 'Data_Type': 'Testing', 'Protocol_name': 'ABGv5MUXOff-50ppb-3AH-75ccm-Maxwell-Q126', 'Trial_Details': {'RH': 0, 'group': 35, 'detail': 'N/A', 'trialnum': 2, 'TrialName': 'ASAU18', 'identifier': 'fCeN1', 'Concentration': 0}, 'Experiment_Rig': 'DA9'}",,2026-03-16 19:38:33.984,"{'cid': '02c27f2a-de5a-4330-96ac-f2dc6480fab1', 'uuid': 'a6778f23-11cf-43d8-827a-296bb50b7c2d', 'annotationId': 'a1c8853c-3157-4788-a623-e8b2c84a30c1', 'name': 'AmbientSamplingRFC', 'description': 'AmbientSamplingRFC', 'labels': 'AmbientSamplingRFC', 'metadata': {'Length': 30, 'Progress': 0, 'startTime': 1773689902949, 'Notification': 'Event AmbientSamplingRFC Started.'}, 'createdAt': '2026-03-16T19:38:23.180Z', 'createdBy': '5c7b5d9f-c171-4004-a182-4277ffd4c9eb'}",3700.0,3695.65,000000000DFEC3B1,300.0,298.82,000000000DFEC3B8,150.0,149.91,22160332.0,1250.0,1249.99,21470046.0,-0.0,1600.0,1599.14,22450161.0,21.83,21.6
