component_sn,product_sn,event_name,annotation_id,configuration_id,A1,A2,A3,A4,A5,A6,A7,A8,B1,B2,B3,B4,B5,B6,B7,B8,C1,C2,C3,C4,C5,C6,C7,C8,D1,D2,D3,D4,D5,D6,D7,D8,E1,E2,E3,E4,E5,E6,E7,E8,F1,F2,F3,F4,F5,F6,F7,F8,G1,G2,G3,G4,G5,G6,G7,G8,H1,H2,H3,H4,H5,H6,H7,H8,ASELT,BT1,BT2,DPP0,DPT0,DPSN,DPPID,PZTGTF,PZFLOW0,PZEF0,PZVMV,PZBV0,PZEN,PZDM,PZCAL,AQT0,AQH0,AQP0,AQGR0,AQAH0,AQBSTAT,AQBTS,AQBVAL,AQSENS,AQSID,TRHT0,TRHH0,TRHSN,SYSUT,SYSHF,SYSHA,SYSCL,SYSRC,reference_ui,reference_type,reference_details,metadata,payloadCreateAt,event,SETP0_184324,FLW0_184324,ANLT0_184324,SETP0_184225,FLW0_184225,ANLT0_184225,SETP0_813024,FLW0_813024,ANLT0_813024,SETP0_364625,FLW0_364625,ANLT0_364625,T0_093225,H0_093225,FLW0_181225,SETP0_454625,FLW0_454625,ANLT0_454625
0000000018-0926-asu-nz,0000000009-1625-oms-nz,AmbientSamplingRFC,1fbe0674-75a0-4695-ac5d-87165377652a,8ace83d2-b948-4266-8dcc-696a43a086a8,713.45166015625,608.2081298828125,5164.34130859375,6655.853515625,4299.10205078125,4082.123291015625,7108.51513671875,6772.658203125,267.31378173828125,9840.55078125,8005.7431640625,2599.972412109375,1920.2529296875,2089.265625,22747.25390625,15046.009765625,640.8554077148438,1839.6427001953125,7521.38134765625,796.5829467773438,85090.2578125,60693.53125,19004.1171875,17588.736328125,111.7602081298828,125.46730041503906,1163.3580322265625,1249.73388671875,105.995361328125,121.47759246826172,539.3250732421875,659.9183349609375,376.8053894042969,405.62884521484375,360.9924011230469,318.8375244140625,3528.771484375,2168.584228515625,907.1019287109376,738.1557006835938,916.8538208007812,5470.8359375,7286.986328125,8525.85546875,21294.96484375,808.8741455078125,931.0156860351562,1037.6795654296875,86657.1875,87818.4296875,69970.90625,73375.21875,39523.16015625,229.4930419921875,485.2594909667969,220.220458984375,21091.3515625,17035.23046875,15164.427734375,15861.8427734375,7438.88916015625,7065.38720703125,6636.9072265625,6116.85888671875,9169,27.5238094329834,29.538461685180664,0,0,0,0,0,0,0,0,0,0,0,1,23.8676872253418,24.176342010498047,988.342041015625,129007.8671875,5.220524787902832,0,5073775,True,BME690,11520,0,0,0,5069645,24484,0,27.293109893798828,13,,,"{'Type': 'start', 'Data_Type': 'Testing', 'Protocol_name': 'ABGv5MUXOff-50ppb-3AH-75ccm-Maxwell-Q126', 'Trial_Details': {'RH': 0, 'group': 35, 'detail': 'N/A', 'trialnum': 13, 'TrialName': 'ASAU18', 'identifier': 'fCeN1', 'Concentration': 0}, 'Experiment_Rig': 'DA9'}",,2026-03-16 20:16:52.210,"{'cid': '953511cb-1ada-4970-9cdf-5eae32274948', 'uuid': 'd9c78a48-d483-436e-89f5-b98cdda2cdf2', 'annotationId': '1fbe0674-75a0-4695-ac5d-87165377652a', 'name': 'AmbientSamplingRFC', 'description': 'AmbientSamplingRFC', 'labels': 'AmbientSamplingRFC', 'metadata': {'Length': 30, 'Progress': 0, 'startTime': 1773692211710, 'Notification': 'Event AmbientSamplingRFC Started.'}, 'createdAt': '2026-03-16T20:16:51.936Z', 'createdBy': '5c7b5d9f-c171-4004-a182-4277ffd4c9eb'}",1250.0,1247.68,21470046.0,150.0,149.17,22160332.0,1600.0,1594.16,22450161.0,300.0,299.8,000000000DFEC3B8,22.64,20.69,-0.0,3700.0,3698.14,000000000DFEC3B1
0000000018-0926-asu-nz,0000000009-1625-oms-nz,AmbientSamplingRFC,1fbe0674-75a0-4695-ac5d-87165377652a,8ace83d2-b948-4266-8dcc-696a43a086a8,713.0777587890625,607.5711669921875,5163.13134765625,6654.890625,4299.73046875,4082.392822265625,7109.86572265625,6772.73193359375,267.3496398925781,9872.1533203125,8028.6669921875,2595.96875,1922.1868896484373,2089.21435546875,22994.521484375,15047.2841796875,640.5903930664062,1839.0906982421875,7535.42431640625,796.8298950195312,85067.796875,60689.15234375,19006.576171875,17588.966796875,111.75555419921876,125.46566009521484,1166.6865234375,1246.4677734375,106.02943420410156,121.47876739501952,539.812255859375,660.086181640625,376.8289489746094,405.5566711425781,360.9778747558594,318.8525390625,3528.57763671875,2169.33642578125,907.1572875976562,738.1683349609375,915.5635986328124,5457.5234375,7287.90380859375,8523.8125,21310.765625,808.6993408203125,931.9310913085938,1036.3052978515625,86656.9140625,87818.1015625,69974.7421875,73374.1796875,39772.203125,229.4588623046875,485.3411254882813,220.2276306152344,21088.748046875,17033.708984375,15164.9794921875,15862.259765625,7438.05126953125,7065.85693359375,6636.8759765625,6116.65185546875,9470,27.68498039245605,29.538461685180664,0,0,0,0,0,0,0,0,0,0,0,1,23.8676872253418,24.176342010498047,988.342041015625,129007.8671875,5.220524787902832,0,5073775,True,BME690,11520,0,0,0,5069645,24484,0,27.293109893798828,13,,,"{'Type': 'start', 'Data_Type': 'Testing', 'Protocol_name': 'ABGv5MUXOff-50ppb-3AH-75ccm-Maxwell-Q126', 'Trial_Details': {'RH': 0, 'group': 35, 'detail': 'N/A', 'trialnum': 13, 'TrialName': 'ASAU18', 'identifier': 'fCeN1', 'Concentration': 0}, 'Experiment_Rig': 'DA9'}",,2026-03-16 20:16:52.512,"{'cid': '953511cb-1ada-4970-9cdf-5eae32274948', 'uuid': 'd9c78a48-d483-436e-89f5-b98cdda2cdf2', 'annotationId': '1fbe0674-75a0-4695-ac5d-87165377652a', 'name': 'AmbientSamplingRFC', 'description': 'AmbientSamplingRFC', 'labels': 'AmbientSamplingRFC', 'metadata': {'Length': 30, 'Progress': 0, 'startTime': 1773692211710, 'Notification': 'Event AmbientSamplingRFC Started.'}, 'createdAt': '2026-03-16T20:16:51.936Z', 'createdBy': '5c7b5d9f-c171-4004-a182-4277ffd4c9eb'}",1250.0,1247.68,21470046.0,150.0,149.17,22160332.0,1600.0,1594.16,22450161.0,300.0,299.8,000000000DFEC3B8,22.64,20.69,-0.0,3700.0,3698.14,000000000DFEC3B1
0000000018-0926-asu-nz,0000000009-1625-oms-nz,AmbientSamplingRFC,1fbe0674-75a0-4695-ac5d-87165377652a,8ace83d2-b948-4266-8dcc-696a43a086a8,711.9041137695312,607.3732299804688,5164.17333984375,6655.5966796875,4299.8583984375,4082.603515625,7109.412109375,6773.06591796875,267.3251647949219,9895.447265625,8007.72705078125,2598.861572265625,1914.357421875,2087.5302734375,22882.064453125,15015.5849609375,640.2407836914062,1835.4725341796875,7564.7734375,796.9270629882812,85079.25,60686.17578125,19005.7421875,17578.982421875,111.79253387451172,125.49544525146484,1167.4757080078125,1248.7247314453125,105.98662567138672,121.4890365600586,539.8264770507812,659.9934692382812,376.81103515625,405.5745849609375,360.897216796875,318.8513488769531,3528.8798828125,2169.5263671875,907.3224487304688,738.1495971679688,916.2260131835938,5462.3876953125,7288.71337890625,8524.5849609375,21344.6328125,808.7809448242188,931.0098266601562,1038.9718017578125,86656.53125,87808.1796875,69975.59375,73381.421875,39198.1171875,229.50001525878903,484.7148742675781,220.22608947753903,21090.177734375,17035.205078125,15166.1337890625,15861.931640625,7437.09228515625,7065.4599609375,6636.35986328125,6115.779296875,9771,27.68498039245605,29.457874298095703,0,0,0,0,0,0,0,0,0,0,0,1,23.86801528930664,24.19376945495605,988.3428344726562,127427.5703125,5.224384784698486,0,5074215,True,BME690,11521,0,0,0,5069645,24484,0,27.293109893798828,13,,,"{'Type': 'start', 'Data_Type': 'Testing', 'Protocol_name': 'ABGv5MUXOff-50ppb-3AH-75ccm-Maxwell-Q126', 'Trial_Details': {'RH': 0, 'group': 35, 'detail': 'N/A', 'trialnum': 13, 'TrialName': 'ASAU18', 'identifier': 'fCeN1', 'Concentration': 0}, 'Experiment_Rig': 'DA9'}",,2026-03-16 20:16:52.812,"{'cid': '953511cb-1ada-4970-9cdf-5eae32274948', 'uuid': 'd9c78a48-d483-436e-89f5-b98cdda2cdf2', 'annotationId': '1fbe0674-75a0-4695-ac5d-87165377652a', 'name': 'AmbientSamplingRFC', 'description': 'AmbientSamplingRFC', 'labels': 'AmbientSamplingRFC', 'metadata': {'Length': 30, 'Progress': 0, 'startTime': 1773692211710, 'Notification': 'Event AmbientSamplingRFC Started.'}, 'createdAt': '2026-03-16T20:16:51.936Z', 'createdBy': '5c7b5d9f-c171-4004-a182-4277ffd4c9eb'}",1250.0,1248.03,21470046.0,150.0,149.29,22160332.0,1600.0,1594.98,22450161.0,300.0,299.96,000000000DFEC3B8,22.64,20.69,-0.0,3700.0,3698.14,000000000DFEC3B1
0000000018-0926-asu-nz,0000000009-1625-oms-nz,AmbientSamplingRFC,1fbe0674-75a0-4695-ac5d-87165377652a,8ace83d2-b948-4266-8dcc-696a43a086a8,712.4669799804688,607.8692626953125,5164.45556640625,6656.296875,4298.39990234375,4082.536376953125,7109.439453125,6772.57666015625,267.2444152832031,9875.2919921875,8015.73095703125,2595.96533203125,1923.0377197265625,2089.452392578125,23155.27734375,15024.474609375,640.83203125,1838.0814208984373,7563.00048828125,796.8937377929688,85072.28125,60687.1484375,19005.296875,17587.880859375,111.77662658691406,125.4653778076172,1167.4322509765625,1245.9521484375,105.99308776855467,121.47098541259766,539.8472290039062,659.9833984375,376.81439208984375,405.5745849609375,361.04925537109375,318.8044128417969,3528.31787109375,2169.931884765625,907.3085327148438,738.142578125,917.4995727539062,5455.7978515625,7287.736328125,8524.5458984375,21315.380859375,808.8231811523438,930.5673217773438,1040.5115966796875,86659.578125,87812.2109375,69976.5078125,73382.296875,39351.89453125,229.44110107421875,484.9872741699219,220.18600463867188,21090.25390625,17036.10546875,15165.099609375,15862.48046875,7436.57958984375,7066.30810546875,6636.62255859375,6116.19091796875,10072,27.765565872192383,29.538461685180664,0,0,0,0,0,0,0,0,0,0,0,1,23.868343353271484,24.193758010864254,988.3436889648438,128628.0703125,5.224480152130127,0,5074655,True,BME690,11522,0,0,0,5074648,24484,0,26.769119262695312,13,,,"{'Type': 'start', 'Data_Type': 'Testing', 'Protocol_name': 'ABGv5MUXOff-50ppb-3AH-75ccm-Maxwell-Q126', 'Trial_Details': {'RH': 0, 'group': 35, 'detail': 'N/A', 'trialnum': 13, 'TrialName': 'ASAU18', 'identifier': 'fCeN1', 'Concentration': 0}, 'Experiment_Rig': 'DA9'}",,2026-03-16 20:16:53.115,"{'cid': '953511cb-1ada-4970-9cdf-5eae32274948', 'uuid': 'd9c78a48-d483-436e-89f5-b98cdda2cdf2', 'annotationId': '1fbe0674-75a0-4695-ac5d-87165377652a', 'name': 'AmbientSamplingRFC', 'description': 'AmbientSamplingRFC', 'labels': 'AmbientSamplingRFC', 'metadata': {'Length': 30, 'Progress': 0, 'startTime': 1773692211710, 'Notification': 'Event AmbientSamplingRFC Started.'}, 'createdAt': '2026-03-16T20:16:51.936Z', 'createdBy': '5c7b5d9f-c171-4004-a182-4277ffd4c9eb'}",1250.0,1248.58,21470046.0,150.0,149.48,22160332.0,1600.0,1596.32,22450161.0,300.0,300.21,000000000DFEC3B8,22.64,20.72,-0.0,3700.0,3698.14,000000000DFEC3B1
0000000018-0926-asu-nz,0000000009-1625-oms-nz,AmbientSamplingRFC,1fbe0674-75a0-4695-ac5d-87165377652a,8ace83d2-b948-4266-8dcc-696a43a086a8,713.0145263671875,608.7371826171875,5165.2060546875,6654.93408203125,4298.818359375,4082.59619140625,7110.23193359375,6772.1826171875,267.3124389648437,9856.697265625,8038.18212890625,2597.541015625,1925.101318359375,2089.19140625,22810.5703125,15023.8828125,640.7797241210938,1837.231689453125,7522.892578125,796.3071899414062,85071.78125,60695.46484375,19000.51171875,17581.369140625,111.74922943115234,125.50774383544922,1170.2373046875,1242.2960205078125,106.03768920898438,121.47451782226562,539.498779296875,660.1727905273438,376.8273010253906,405.6572570800781,360.9781799316406,318.89617919921875,3527.025390625,2169.718994140625,907.0696411132812,738.1281127929688,914.6260375976562,5452.9921875,7287.15185546875,8524.7333984375,21324.220703125,808.7870483398438,930.8226318359376,1040.4068603515625,86645.8203125,87815.0703125,69979.578125,73374.3125,39481.3671875,229.54122924804688,484.9876403808594,220.16021728515625,21092.365234375,17034.916015625,15165.23046875,15863.2138671875,7437.76806640625,7066.83203125,6636.4794921875,6115.78369140625,10373,27.68498039245605,29.538461685180664,0,0,0,0,0,0,0,0,0,0,0,1,23.868343353271484,24.193758010864254,988.3436889648438,128628.0703125,5.224480152130127,0,5074655,True,BME690,11522,0,0,0,5074648,24484,0,26.769119262695312,13,,,"{'Type': 'start', 'Data_Type': 'Testing', 'Protocol_name': 'ABGv5MUXOff-50ppb-3AH-75ccm-Maxwell-Q126', 'Trial_Details': {'RH': 0, 'group': 35, 'detail': 'N/A', 'trialnum': 13, 'TrialName': 'ASAU18', 'identifier': 'fCeN1', 'Concentration': 0}, 'Experiment_Rig': 'DA9'}",,2026-03-16 20:16:53.415,"{'cid': '953511cb-1ada-4970-9cdf-5eae32274948', 'uuid': 'd9c78a48-d483-436e-89f5-b98cdda2cdf2', 'annotationId': '1fbe0674-75a0-4695-ac5d-87165377652a', 'name': 'AmbientSamplingRFC', 'description': 'AmbientSamplingRFC', 'labels': 'AmbientSamplingRFC', 'metadata': {'Length': 30, 'Progress': 0, 'startTime': 1773692211710, 'Notification': 'Event AmbientSamplingRFC Started.'}, 'createdAt': '2026-03-16T20:16:51.936Z', 'createdBy': '5c7b5d9f-c171-4004-a182-4277ffd4c9eb'}",1250.0,1249.13,21470046.0,150.0,149.67,22160332.0,1600.0,1597.66,22450161.0,300.0,300.45,000000000DFEC3B8,22.63,20.74,-0.0,3700.0,3698.14,000000000DFEC3B1
0000000018-0926-asu-nz,0000000009-1625-oms-nz,AmbientSamplingRFC,1fbe0674-75a0-4695-ac5d-87165377652a,8ace83d2-b948-4266-8dcc-696a43a086a8,712.5969848632812,608.0206298828125,5164.25439453125,6655.67041015625,4298.87646484375,4082.52587890625,7110.3330078125,6771.482421875,267.3587341308594,9916.10546875,8007.6484375,2599.234619140625,1927.2154541015625,2087.756591796875,22988.33984375,15045.154296875,640.4929809570312,1836.939453125,7518.0126953125,796.6724243164062,85079.953125,60695.45703125,19006.2109375,17587.322265625,111.7814712524414,125.50836181640624,1169.70361328125,1243.2353515625,106.00963592529295,121.43889617919922,539.6358032226562,660.2967529296875,376.8544616699219,405.6306457519531,360.9189453125,318.8661193847656,3528.2177734375,2169.195068359375,907.2144165039062,738.1116333007812,913.8256225585938,5444.16845703125,7287.4658203125,8524.1484375,21303.90625,808.757080078125,931.6619262695312,1040.2646484375,86660.828125,87810.453125,69976.015625,73371.1953125,39458.4609375,229.5054168701172,484.9158630371094,220.2777404785156,21090.974609375,17035.029296875,15163.96484375,15862.568359375,7438.10107421875,7063.04052734375,6636.4140625,6115.66064453125,10674,27.68498039245605,29.538461685180664,0,0,0,0,0,0,0,0,0,0,0,1,23.86899948120117,24.205358505249023,988.3468627929688,128476.7734375,5.227179527282715,0,5075095,True,BME690,11523,0,0,0,5074648,24484,0,26.769119262695312,13,,,"{'Type': 'start', 'Data_Type': 'Testing', 'Protocol_name': 'ABGv5MUXOff-50ppb-3AH-75ccm-Maxwell-Q126', 'Trial_Details': {'RH': 0, 'group': 35, 'detail': 'N/A', 'trialnum': 13, 'TrialName': 'ASAU18', 'identifier': 'fCeN1', 'Concentration': 0}, 'Experiment_Rig': 'DA9'}",,2026-03-16 20:16:53.716,"{'cid': '953511cb-1ada-4970-9cdf-5eae32274948', 'uuid': 'd9c78a48-d483-436e-89f5-b98cdda2cdf2', 'annotationId': '1fbe0674-75a0-4695-ac5d-87165377652a', 'name': 'AmbientSamplingRFC', 'description': 'AmbientSamplingRFC', 'labels': 'AmbientSamplingRFC', 'metadata': {'Length': 30, 'Progress': 0, 'startTime': 1773692211710, 'Notification': 'Event AmbientSamplingRFC Started.'}, 'createdAt': '2026-03-16T20:16:51.936Z', 'createdBy': '5c7b5d9f-c171-4004-a182-4277ffd4c9eb'}",1250.0,1249.53,21470046.0,150.0,149.78,22160332.0,1600.0,1598.74,22450161.0,300.0,300.7,000000000DFEC3B8,22.63,20.77,-0.0,3700.0,3698.14,000000000DFEC3B1
0000000018-0926-asu-nz,0000000009-1625-oms-nz,AmbientSamplingRFC,1fbe0674-75a0-4695-ac5d-87165377652a,8ace83d2-b948-4266-8dcc-696a43a086a8,714.77783203125,608.1989135742188,5162.97998046875,6654.02587890625,4299.2568359375,4082.16455078125,7109.9208984375,6773.2451171875,267.1668395996094,9875.6025390625,8014.15966796875,2597.84228515625,1924.264404296875,2088.36572265625,23084.244140625,15037.4970703125,640.53466796875,1839.7117919921875,7507.22509765625,796.7470703125,85066.8046875,60689.26953125,19005.705078125,17587.185546875,111.76219940185548,125.4427490234375,1169.4979248046875,1244.8992919921875,106.0166244506836,121.46997833251952,539.3443603515625,659.5665893554688,376.84906005859375,405.6331787109375,360.8941955566406,318.8652038574219,3527.478271484375,2169.606201171875,907.0507202148438,738.1087036132812,914.598388671875,5437.30908203125,7289.1025390625,8523.7900390625,21305.59765625,808.7447509765625,931.9860229492188,1039.3778076171875,86659.0703125,87816.3125,69973.234375,73383.40625,39452.99609375,229.4635162353516,485.1867980957031,220.1916961669922,21090.513671875,17034.642578125,15165.171875,15863.5322265625,7439.5234375,7065.9013671875,6636.2607421875,6115.404296875,10976,27.68498039245605,29.538461685180664,0,0,0,0,0,0,0,0,0,0,0,1,23.86899948120117,24.205358505249023,988.2824096679688,128628.0703125,5.227179527282715,0,5075535,True,BME690,11524,0,0,0,5074648,24484,0,26.769119262695312,13,,,"{'Type': 'start', 'Data_Type': 'Testing', 'Protocol_name': 'ABGv5MUXOff-50ppb-3AH-75ccm-Maxwell-Q126', 'Trial_Details': {'RH': 0, 'group': 35, 'detail': 'N/A', 'trialnum': 13, 'TrialName': 'ASAU18', 'identifier': 'fCeN1', 'Concentration': 0}, 'Experiment_Rig': 'DA9'}",,2026-03-16 20:16:54.018,"{'cid': '953511cb-1ada-4970-9cdf-5eae32274948', 'uuid': 'd9c78a48-d483-436e-89f5-b98cdda2cdf2', 'annotationId': '1fbe0674-75a0-4695-ac5d-87165377652a', 'name': 'AmbientSamplingRFC', 'description': 'AmbientSamplingRFC', 'labels': 'AmbientSamplingRFC', 'metadata': {'Length': 30, 'Progress': 0, 'startTime': 1773692211710, 'Notification': 'Event AmbientSamplingRFC Started.'}, 'createdAt': '2026-03-16T20:16:51.936Z', 'createdBy': '5c7b5d9f-c171-4004-a182-4277ffd4c9eb'}",1250.0,1249.55,21470046.0,150.0,149.7,22160332.0,1600.0,1599.14,22450161.0,300.0,300.95,000000000DFEC3B8,22.64,20.78,-0.0,3700.0,3698.14,000000000DFEC3B1
0000000018-0926-asu-nz,0000000009-1625-oms-nz,AmbientSamplingRFC,1fbe0674-75a0-4695-ac5d-87165377652a,8ace83d2-b948-4266-8dcc-696a43a086a8,714.057373046875,608.0587768554688,5164.11328125,6652.400390625,4298.37158203125,4081.888427734375,7109.31884765625,6772.29345703125,267.4157409667969,9865.45703125,8019.2373046875,2599.565673828125,1925.06884765625,2089.824951171875,23079.943359375,15079.365234375,641.0358276367188,1836.2186279296875,7524.216796875,796.598876953125,85040.140625,60671.83203125,19006.349609375,17579.798828125,111.7939910888672,125.5212631225586,1166.6744384765625,1244.8973388671875,106.04090118408205,121.44661712646484,539.4266357421875,660.2896728515625,376.8826599121094,405.5532531738281,360.8494873046875,318.803466796875,3527.094970703125,2169.234375,907.3832397460938,738.1958618164062,917.263427734375,5451.04736328125,7288.4296875,8523.6748046875,21338.4375,808.8583374023438,931.1912841796876,1039.7978515625,86659.1328125,87812.8125,69972.78125,73377.875,39547.16015625,229.57652282714844,484.9098510742188,220.23529052734372,21090.654296875,17035.287109375,15163.501953125,15862.91796875,7436.70361328125,7059.74658203125,6636.251953125,6116.19189453125,11277,27.68498039245605,29.619047164916992,0,0,0,0,0,0,0,0,0,0,0,1,23.869327545166016,24.21116065979004,988.2271118164062,128401.25,5.228529930114746,0,5075976,True,BME690,11525,0,0,0,5074648,24484,0,26.769119262695312,13,,,"{'Type': 'start', 'Data_Type': 'Testing', 'Protocol_name': 'ABGv5MUXOff-50ppb-3AH-75ccm-Maxwell-Q126', 'Trial_Details': {'RH': 0, 'group': 35, 'detail': 'N/A', 'trialnum': 13, 'TrialName': 'ASAU18', 'identifier': 'fCeN1', 'Concentration': 0}, 'Experiment_Rig': 'DA9'}",,2026-03-16 20:16:54.319,"{'cid': '953511cb-1ada-4970-9cdf-5eae32274948', 'uuid': 'd9c78a48-d483-436e-89f5-b98cdda2cdf2', 'annotationId': '1fbe0674-75a0-4695-ac5d-87165377652a', 'name': 'AmbientSamplingRFC', 'description': 'AmbientSamplingRFC', 'labels': 'AmbientSamplingRFC', 'metadata': {'Length': 30, 'Progress': 0, 'startTime': 1773692211710, 'Notification': 'Event AmbientSamplingRFC Started.'}, 'createdAt': '2026-03-16T20:16:51.936Z', 'createdBy': '5c7b5d9f-c171-4004-a182-4277ffd4c9eb'}",1250.0,1249.57,21470046.0,150.0,149.62,22160332.0,1600.0,1599.53,22450161.0,300.0,301.2,000000000DFEC3B8,22.65,20.79,-0.0,3700.0,3698.14,000000000DFEC3B1
0000000018-0926-asu-nz,0000000009-1625-oms-nz,AmbientSamplingRFC,1fbe0674-75a0-4695-ac5d-87165377652a,8ace83d2-b948-4266-8dcc-696a43a086a8,714.819580078125,607.954345703125,5162.6484375,6653.34521484375,4299.08203125,4081.9033203125,7111.4951171875,6769.6142578125,267.1980285644531,9891.3984375,8019.8134765625,2599.6083984375,1919.71826171875,2089.529541015625,23227.384765625,14993.5380859375,640.87548828125,1834.3021240234373,7553.40283203125,796.518310546875,85030.8515625,60666.984375,19006.33203125,17587.94921875,111.76358032226562,125.47303009033205,1165.1318359375,1244.7972412109375,105.9891357421875,121.46979522705078,539.27294921875,659.5279541015625,376.8404235839844,405.51416015625,360.8828125,318.8568420410156,3526.968994140625,2169.140380859375,907.1280517578124,738.1840209960938,916.0747680664062,5451.92919921875,7287.90869140625,8523.1455078125,21316.8046875,808.7164916992188,930.7130126953124,1038.8612060546875,86634.625,87797.1796875,69975.9375,73376.765625,39749.34375,229.516845703125,485.3373107910156,220.1719207763672,21089.78125,17034.568359375,15164.9248046875,15863.150390625,7438.06787109375,7064.4853515625,6636.02294921875,6116.13134765625,11577,27.765565872192383,29.69963264465332,0,0,0,0,0,0,0,0,0,0,0,1,23.869327545166016,24.21116065979004,988.2271118164062,128401.25,5.228529930114746,0,5075976,True,BME690,11525,0,0,0,5074648,24484,0,26.769119262695312,13,,,"{'Type': 'start', 'Data_Type': 'Testing', 'Protocol_name': 'ABGv5MUXOff-50ppb-3AH-75ccm-Maxwell-Q126', 'Trial_Details': {'RH': 0, 'group': 35, 'detail': 'N/A', 'trialnum': 13, 'TrialName': 'ASAU18', 'identifier': 'fCeN1', 'Concentration': 0}, 'Experiment_Rig': 'DA9'}",,2026-03-16 20:16:54.619,"{'cid': '953511cb-1ada-4970-9cdf-5eae32274948', 'uuid': 'd9c78a48-d483-436e-89f5-b98cdda2cdf2', 'annotationId': '1fbe0674-75a0-4695-ac5d-87165377652a', 'name': 'AmbientSamplingRFC', 'description': 'AmbientSamplingRFC', 'labels': 'AmbientSamplingRFC', 'metadata': {'Length': 30, 'Progress': 0, 'startTime': 1773692211710, 'Notification': 'Event AmbientSamplingRFC Started.'}, 'createdAt': '2026-03-16T20:16:51.936Z', 'createdBy': '5c7b5d9f-c171-4004-a182-4277ffd4c9eb'}",1250.0,1249.6,21470046.0,150.0,149.54,22160332.0,1600.0,1599.93,22450161.0,300.0,301.44,000000000DFEC3B8,22.66,20.8,-0.0,3700.0,3698.14,000000000DFEC3B1
0000000018-0926-asu-nz,0000000009-1625-oms-nz,AmbientSamplingRFC,1fbe0674-75a0-4695-ac5d-87165377652a,8ace83d2-b948-4266-8dcc-696a43a086a8,714.3544921875,607.9822998046875,5162.3642578125,6654.4072265625,4298.26611328125,4082.03369140625,7109.6162109375,6771.00341796875,267.39752197265625,9897.2978515625,8029.64404296875,2600.06689453125,1918.1337890625,2090.386962890625,23016.2734375,15061.9013671875,640.3793334960938,1835.7454833984373,7520.6298828125,796.4660034179688,85023.4375,60664.17578125,19004.7734375,17583.2578125,111.76268768310548,125.4852523803711,1165.9771728515625,1247.7890625,105.99977111816406,121.47077178955078,539.4527587890625,659.974365234375,376.7796630859375,405.6141662597656,360.8777770996094,318.7783203125,3527.44287109375,2169.021728515625,907.14990234375,738.2105102539062,916.437744140625,5471.14990234375,7286.7275390625,8524.5302734375,21281.18359375,808.6088256835938,930.2387084960938,1039.8179931640625,86633.2109375,87804.59375,69979.1796875,73369.9921875,39906.046875,229.47125244140625,485.3460083007813,220.24305725097656,21090.76953125,17033.841796875,15165.6787109375,15862.6357421875,7437.63232421875,7064.91943359375,6636.20703125,6116.3876953125,11878,27.765565872192383,29.538461685180664,0,0,0,0,0,0,0,0,0,0,0,1,23.869327545166016,24.21116065979004,988.177490234375,128779.71875,5.228529930114746,0,5076416,True,BME690,11526,0,0,0,5074648,24484,0,26.769119262695312,13,,,"{'Type': 'start', 'Data_Type': 'Testing', 'Protocol_name': 'ABGv5MUXOff-50ppb-3AH-75ccm-Maxwell-Q126', 'Trial_Details': {'RH': 0, 'group': 35, 'detail': 'N/A', 'trialnum': 13, 'TrialName': 'ASAU18', 'identifier': 'fCeN1', 'Concentration': 0}, 'Experiment_Rig': 'DA9'}",,2026-03-16 20:16:54.920,"{'cid': '953511cb-1ada-4970-9cdf-5eae32274948', 'uuid': 'd9c78a48-d483-436e-89f5-b98cdda2cdf2', 'annotationId': '1fbe0674-75a0-4695-ac5d-87165377652a', 'name': 'AmbientSamplingRFC', 'description': 'AmbientSamplingRFC', 'labels': 'AmbientSamplingRFC', 'metadata': {'Length': 30, 'Progress': 0, 'startTime': 1773692211710, 'Notification': 'Event AmbientSamplingRFC Started.'}, 'createdAt': '2026-03-16T20:16:51.936Z', 'createdBy': '5c7b5d9f-c171-4004-a182-4277ffd4c9eb'}",1250.0,1249.47,21470046.0,150.0,149.62,22160332.0,1600.0,1600.32,22450161.0,300.0,301.36,000000000DFEC3B8,22.65,20.8,-0.0,3700.0,3698.14,000000000DFEC3B1
