component_sn,product_sn,event_name,annotation_id,configuration_id,CHRA1,CHRA2,CHRA3,CHRA4,CHRA5,CHRA6,CHRA7,CHRA8,CHRB1,CHRB2,CHRB3,CHRB4,CHRB5,CHRB6,CHRB7,CHRB8,CHRC1,CHRC2,CHRC3,CHRC4,CHRC5,CHRC6,CHRC7,CHRC8,CHRD1,CHRD2,CHRD3,CHRD4,CHRD5,CHRD6,CHRD7,CHRD8,CHRE1,CHRE2,CHRE3,CHRE4,CHRE5,CHRE6,CHRE7,CHRE8,CHRF1,CHRF2,CHRF3,CHRF4,CHRF5,CHRF6,CHRF7,CHRF8,CHRG1,CHRG2,CHRG3,CHRG4,CHRG5,CHRG6,CHRG7,CHRG8,CHRH1,CHRH2,CHRH3,CHRH4,CHRH5,CHRH6,CHRH7,CHRH8,BT1,BT2,reference_ui,reference_type,reference_details,metadata,payloadCreateAt,event,bVOC_454524,GASR0_454524,H0_454524,T0_454524,P0_454524,bVOC_452225,GASR0_452225,H0_452225,T0_452225,P0_452225,SETP0_183425,FLW0_183425,ANLT0_183425,SETP0_093324,FLW0_093324,ANLT0_093324,FLW0_091225,FLW0_093125,SETP0_453624,FLW0_453624,ANLT0_453624
0000000009-3725-asu-nz,0000000027-3524-oms-nz,HumidBaselineZ,18d1a07d-f84e-4b60-899c-ed81ef4e0a4c,dce27208-9ed3-4553-9623-330063c51d52,3658565359.9298,5688827794.1282,4117589452.8812,7148.7811,7598.7386,6719712321.7923,4447033090.2973,4356591819.9286,3053946241.9498,5678309808.6981,4102503756.6713,39127.6165,61131.7591,6728375392.9816,4453337826.4532,4386520369.2444,3020255539.8757,5679047653.1709,4099681545.1533,793256.0318,4553.2359,6714588315.1022,4445284520.9396,4345849397.5904,4009057061.9183,5790998173.1823,4121385216.0333,340810.377,174277994.9654,6778861398.8528,4497149906.4148,4385175176.8347,3636491944.7377,5707326611.4512,4117565922.9209,9565850.5948,8655790.5518,6758927016.6453,4476148591.43,4390831673.3068,3470856955.0931,5715513486.2253,4108846333.489,214937.8714,9694.8173,6736316461.0804,4445794785.5341,4396677932.2954,2610307707.5294,5744912649.5107,4111609368.5085,18133.993,9725.2645,6750653026.428,4443789161.0155,4394475024.9197,2173551915.5719,5729958065.2158,4115883239.7588,23391.1353,7973.9046,6724263756.7935,4442286962.8551,4143425587.4674,21.8828,23.4139,,,"{'Type': 'start', 'Data_Type': 'Testing', 'Protocol_name': 'BFU5000ccm-0ppbNO-Maxwell-Q325', 'Trial_Details': {'RH': 0, 'group': 1, 'detail': 'N/A', 'TrialName': 'NO2 low ppb bottom twin', 'Concentration': 0}, 'Experiment_Rig': 'DA11'}",,2025-10-02 04:35:03.633,"{'cid': '8be69d0b-d652-4bdd-8269-a638a1e0b23d', 'uuid': '4350978b-cf63-43c1-88c8-133a55ac29cf', 'annotationId': '18d1a07d-f84e-4b60-899c-ed81ef4e0a4c', 'name': 'HumidBaselineZ', 'description': 'HumidBaselineZ', 'labels': 'HumidBaselineZ', 'metadata': {'Length': 300, 'Progress': 0, 'startTime': 1759379701697, 'Notification': 'Event HumidBaselineZ Started.'}, 'createdAt': '2025-10-02T04:35:01.956Z', 'createdBy': '5c7b5d9f-c171-4004-a182-4277ffd4c9eb'}",0.5,310924.87,30.47,24.94,102731.41,0.5,457997.91,29.43,24.9,102784.86,0.0,0.07,22160328.0,2500.0,2497.2,22450181.0,0.15,0.14,2500.0,2498.07,22340098.0
0000000009-3725-asu-nz,0000000027-3524-oms-nz,HumidBaselineZ,18d1a07d-f84e-4b60-899c-ed81ef4e0a4c,dce27208-9ed3-4553-9623-330063c51d52,3658390433.0963,5689645344.2458,4118015187.7666,7146.9988,7598.928,6718575428.4745,4447033090.2973,4358746567.0658,3044873500.4614,5678307659.2391,4102288082.9016,39122.4218,61254.9287,6732952980.1888,4453836432.062,4388214443.7071,3003821788.9386,5679048369.7599,4099892807.2083,794848.7575,4553.157,6714591706.9448,4445285081.572,4348947224.2012,4012720506.3291,5791420637.2406,4121598209.1728,341698.0668,174414160.2701,6778860542.7617,4498169285.7548,4385900071.851,3637824050.691,5706501044.142,4117350218.4315,9564502.9569,8658303.6727,6758363776.0328,4477415857.2397,4390589276.8218,3475892857.1429,5720874900.7435,4108632589.5174,214170.2895,9700.1179,6734021600.4762,4445794224.8388,4396919880.3191,2598353906.763,5746580378.5077,4111395336.7607,18135.9026,9746.1305,6746627758.371,4443540685.9449,4394718391.7594,2170912160.3074,5729131786.3081,4115669802.9838,23392.3113,7974.2258,6725411075.2506,4442040896.3585,4160410025.1678,22.044,23.2527,,,"{'Type': 'start', 'Data_Type': 'Testing', 'Protocol_name': 'BFU5000ccm-0ppbNO-Maxwell-Q325', 'Trial_Details': {'RH': 0, 'group': 1, 'detail': 'N/A', 'TrialName': 'NO2 low ppb bottom twin', 'Concentration': 0}, 'Experiment_Rig': 'DA11'}",,2025-10-02 04:35:04.834,"{'cid': '8be69d0b-d652-4bdd-8269-a638a1e0b23d', 'uuid': '4350978b-cf63-43c1-88c8-133a55ac29cf', 'annotationId': '18d1a07d-f84e-4b60-899c-ed81ef4e0a4c', 'name': 'HumidBaselineZ', 'description': 'HumidBaselineZ', 'labels': 'HumidBaselineZ', 'metadata': {'Length': 300, 'Progress': 0, 'startTime': 1759379701697, 'Notification': 'Event HumidBaselineZ Started.'}, 'createdAt': '2025-10-02T04:35:01.956Z', 'createdBy': '5c7b5d9f-c171-4004-a182-4277ffd4c9eb'}",0.5,327363.86,30.71,24.94,102733.75,0.5,515457.48,29.72,24.92,102783.27,0.0,0.07,22160328.0,2500.0,2499.21,22450181.0,0.15,0.14,2500.0,2498.9,22340098.0
0000000009-3725-asu-nz,0000000027-3524-oms-nz,HumidBaselineZ,18d1a07d-f84e-4b60-899c-ed81ef4e0a4c,dce27208-9ed3-4553-9623-330063c51d52,3659748267.8984,5688828511.9518,4118016228.0246,7146.8711,7599.6657,6719145523.9712,4447031407.7398,4359943409.7028,3030135838.3715,5679120745.2526,4102284455.9585,39123.4319,61133.0485,6731805661.821,4454583146.0674,4389667551.7203,2989027630.9829,5679047653.1709,4100104609.0109,795874.5521,4553.2007,6714590858.9841,4445034196.6588,4350615131.5789,4016181016.5712,5791844624.7168,4122242007.7059,341907.505,174498200.9333,6777116569.6679,4497911844.7924,4385897308.3513,3645045546.5587,5706918479.0436,4117563842.5131,9563206.3549,8660244.7519,6757781001.963,4478679884.7653,4390096265.5602,3472987155.3198,5718403925.2471,4109272849.9507,214213.4751,9761.8941,6734025852.5385,4445299097.3818,4396675162.0588,2596727582.9259,5748248349.8948,4111607291.2339,18149.7067,9760.0703,6751805934.5157,4443542927.5947,4394717837.9576,2170317782.6564,5728305023.4911,4115884279.476,23399.5789,7973.8708,6724844161.3588,4441543804.6157,4153858758.2452,21.9634,23.3333,,,"{'Type': 'start', 'Data_Type': 'Testing', 'Protocol_name': 'BFU5000ccm-0ppbNO-Maxwell-Q325', 'Trial_Details': {'RH': 0, 'group': 1, 'detail': 'N/A', 'TrialName': 'NO2 low ppb bottom twin', 'Concentration': 0}, 'Experiment_Rig': 'DA11'}",,2025-10-02 04:35:06.036,"{'cid': '8be69d0b-d652-4bdd-8269-a638a1e0b23d', 'uuid': '4350978b-cf63-43c1-88c8-133a55ac29cf', 'annotationId': '18d1a07d-f84e-4b60-899c-ed81ef4e0a4c', 'name': 'HumidBaselineZ', 'description': 'HumidBaselineZ', 'labels': 'HumidBaselineZ', 'metadata': {'Length': 300, 'Progress': 0, 'startTime': 1759379701697, 'Notification': 'Event HumidBaselineZ Started.'}, 'createdAt': '2025-10-02T04:35:01.956Z', 'createdBy': '5c7b5d9f-c171-4004-a182-4277ffd4c9eb'}",0.5,344593.54,30.92,24.94,102733.81,0.5,548704.22,30.0,24.93,102783.27,0.0,0.07,22160328.0,2500.0,2498.2,22450181.0,0.14,0.14,2500.0,2498.36,22340098.0
0000000009-3725-asu-nz,0000000027-3524-oms-nz,HumidBaselineZ,18d1a07d-f84e-4b60-899c-ed81ef4e0a4c,dce27208-9ed3-4553-9623-330063c51d52,3661616525.7175,5688015502.7632,4118018828.6695,7147.7698,7599.3402,6719143826.8986,4446531516.3751,4360420352.7666,3075348530.1542,5678712381.7713,4102071395.2645,39126.5385,61171.5707,6730091789.9031,4454833979.437,4387727524.0518,2980106130.744,5678641444.54,4100319540.1108,796739.2175,4553.2554,6715161974.2198,4445282839.0424,4349183382.6592,4000329614.8604,5792269405.0577,4122243569.7178,342210.2068,174476011.0834,6776534873.7698,4497656134.7779,4385897308.3513,3650922998.9401,5706917758.8939,4117563842.5131,9561746.356,8661939.1386,6757197473.9717,4479940671.2623,4390335288.2594,3478953100.2986,5723772208.5801,4109487179.4872,214809.8155,9719.0002,6732304880.1224,4445046529.88,4396674053.9642,2594587595.0695,5749918014.9459,4111606771.9152,18150.8497,9782.4732,6748349241.5204,4443789161.0155,4395202990.8613,2169894915.9053,5727061714.1205,4115882719.9002,23388.8579,7974.2304,6725412773.9086,4441789815.6966,4144508749.0206,21.9634,23.2527,,,"{'Type': 'start', 'Data_Type': 'Testing', 'Protocol_name': 'BFU5000ccm-0ppbNO-Maxwell-Q325', 'Trial_Details': {'RH': 0, 'group': 1, 'detail': 'N/A', 'TrialName': 'NO2 low ppb bottom twin', 'Concentration': 0}, 'Experiment_Rig': 'DA11'}",,2025-10-02 04:35:07.236,"{'cid': '8be69d0b-d652-4bdd-8269-a638a1e0b23d', 'uuid': '4350978b-cf63-43c1-88c8-133a55ac29cf', 'annotationId': '18d1a07d-f84e-4b60-899c-ed81ef4e0a4c', 'name': 'HumidBaselineZ', 'description': 'HumidBaselineZ', 'labels': 'HumidBaselineZ', 'metadata': {'Length': 300, 'Progress': 0, 'startTime': 1759379701697, 'Notification': 'Event HumidBaselineZ Started.'}, 'createdAt': '2025-10-02T04:35:01.956Z', 'createdBy': '5c7b5d9f-c171-4004-a182-4277ffd4c9eb'}",0.5,354003.72,31.08,24.96,102735.62,0.5,557914.54,30.21,24.95,102785.57,0.0,0.07,22160328.0,2500.0,2499.92,22450181.0,0.14,0.15,2500.0,2499.74,22340098.0
0000000009-3725-asu-nz,0000000027-3524-oms-nz,HumidBaselineZ,18d1a07d-f84e-4b60-899c-ed81ef4e0a4c,dce27208-9ed3-4553-9623-330063c51d52,3660431026.5176,5688018373.6453,4117807250.221,7148.7752,7599.0741,6718572883.0816,4446780887.2189,4362100373.7907,3064726006.192,5678713814.8467,4101434935.7646,39124.6537,61300.3829,6730093489.7161,4454584269.6629,4381670255.6457,2972580524.0634,5678642161.0777,4100532939.7141,798387.6389,4553.252,6715161974.2198,4445032514.8559,4347516024.7631,4004993935.7186,5792270135.945,4122032071.6405,342667.0233,174563737.8035,6782339186.2955,4497654433.0365,4385654360.5615,3653952866.3008,5707328051.8545,4117562802.3093,9559887.4751,8664135.9572,6760083667.7196,4478675365.7572,4390336948.1022,3405312728.3669,5720877066.3394,4109486660.4381,213974.4762,9795.0649,6731159469.5682,4445047090.481,4396674608.0115,2668074965.4498,5752423604.5583,4112035421.2112,18158.8759,9767.0856,6744903747.8705,4443789721.4594,4395202990.8613,2169715226.3374,5726652937.351,4115887918.4862,23388.6016,7974.9723,6725989977.0662,4441295580.5747,4139093375.0652,22.1245,23.1722,,,"{'Type': 'start', 'Data_Type': 'Testing', 'Protocol_name': 'BFU5000ccm-0ppbNO-Maxwell-Q325', 'Trial_Details': {'RH': 0, 'group': 1, 'detail': 'N/A', 'TrialName': 'NO2 low ppb bottom twin', 'Concentration': 0}, 'Experiment_Rig': 'DA11'}",,2025-10-02 04:35:08.437,"{'cid': '8be69d0b-d652-4bdd-8269-a638a1e0b23d', 'uuid': '4350978b-cf63-43c1-88c8-133a55ac29cf', 'annotationId': '18d1a07d-f84e-4b60-899c-ed81ef4e0a4c', 'name': 'HumidBaselineZ', 'description': 'HumidBaselineZ', 'labels': 'HumidBaselineZ', 'metadata': {'Length': 300, 'Progress': 0, 'startTime': 1759379701697, 'Notification': 'Event HumidBaselineZ Started.'}, 'createdAt': '2025-10-02T04:35:01.956Z', 'createdBy': '5c7b5d9f-c171-4004-a182-4277ffd4c9eb'}",0.5,361198.26,31.27,24.96,102737.08,0.5,553358.9,30.44,24.95,102783.52,0.0,0.06,22160328.0,2500.0,2500.03,22450181.0,0.14,0.14,2500.0,2501.16,22340098.0
0000000009-3725-asu-nz,0000000027-3524-oms-nz,HumidBaselineZ,18d1a07d-f84e-4b60-899c-ed81ef4e0a4c,dce27208-9ed3-4553-9623-330063c51d52,3656702049.1047,5688427361.47,4117810370.8327,7148.2516,7599.1392,6719144675.4349,4446780887.2189,4363780038.4933,3032932209.8813,5678715247.922,4101652592.8612,39126.7715,61217.2729,6730096889.3422,4454083810.8078,4381186440.678,3018858602.417,5679052669.2942,4100751022.945,799970.0036,4553.4193,6715737426.851,4445534312.6261,4345611412.2994,4009665064.508,5792692054.6744,4122250338.4359,343097.916,174613233.7286,6781760020.555,4498164179.9512,4385652149.8839,3658511728.8511,5707323010.4429,4117348658.2068,9558163.8861,8666711.4725,6760085375.2241,4477161895.0816,4390820606.463,3415618505.5836,5718396709.7193,4109273368.9729,214353.8027,9786.8768,6730013598.5042,4445044287.4762,4396916001.773,2654955220.8768,5753671409.9027,4112034901.8386,18154.6437,9773.0257,6743754896.9511,4443786919.24,4394958462.5609,2177332544.1181,5727479945.0748,4116315898.929,23393.4492,7975.4652,6726565579.3408,4441047384.3396,4134554739.2007,22.044,23.3333,,,"{'Type': 'start', 'Data_Type': 'Testing', 'Protocol_name': 'BFU5000ccm-0ppbNO-Maxwell-Q325', 'Trial_Details': {'RH': 0, 'group': 1, 'detail': 'N/A', 'TrialName': 'NO2 low ppb bottom twin', 'Concentration': 0}, 'Experiment_Rig': 'DA11'}",,2025-10-02 04:35:09.638,"{'cid': '8be69d0b-d652-4bdd-8269-a638a1e0b23d', 'uuid': '4350978b-cf63-43c1-88c8-133a55ac29cf', 'annotationId': '18d1a07d-f84e-4b60-899c-ed81ef4e0a4c', 'name': 'HumidBaselineZ', 'description': 'HumidBaselineZ', 'labels': 'HumidBaselineZ', 'metadata': {'Length': 300, 'Progress': 0, 'startTime': 1759379701697, 'Notification': 'Event HumidBaselineZ Started.'}, 'createdAt': '2025-10-02T04:35:01.956Z', 'createdBy': '5c7b5d9f-c171-4004-a182-4277ffd4c9eb'}",0.5,364796.01,31.45,24.96,102734.9,0.5,547846.48,30.68,24.96,102784.59,0.0,0.09,22160328.0,2500.0,2499.66,22450181.0,0.15,0.13,2500.0,2499.53,22340098.0
0000000009-3725-asu-nz,0000000027-3524-oms-nz,HumidBaselineZ,18d1a07d-f84e-4b60-899c-ed81ef4e0a4c,dce27208-9ed3-4553-9623-330063c51d52,3657379523.6337,5688014785.0427,4117596733.9297,7148.9416,7599.1588,6719716564.8337,4447030846.8873,4365219759.0627,3015553693.8309,5678305509.78,4101438561.9561,39123.2439,61317.8833,6730663833.4042,4453331648.4134,4384090381.7469,3014244984.9644,5678647176.8415,4100540708.5146,800277.6725,4553.0834,6716307039.8643,4445785253.7146,4348708899.6054,4013533373.8479,5792266481.5086,4122039360.6498,343369.8072,174664740.0457,6780594279.8424,4497653298.5422,4385892886.7518,3652745965.8829,5706912717.8453,4117352298.731,9556720.9363,8669132.0856,6760079398.9584,4475895901.5468,4390581530.4598,3346585551.3308,5715923548.5034,4108846333.489,214453.7673,9767.2062,6728299770.5837,4444548766.8161,4397162409.2647,2645866956.3764,5754088433.8924,4112036979.329,18163.0571,9768.4691,6746627758.371,4443539004.7075,4394959570.226,2177994602.3353,5727064604.7117,4116529922.529,23398.217,7975.6358,6727134483.0516,4441296700.8346,4152121402.4071,22.044,23.3333,,,"{'Type': 'start', 'Data_Type': 'Testing', 'Protocol_name': 'BFU5000ccm-0ppbNO-Maxwell-Q325', 'Trial_Details': {'RH': 0, 'group': 1, 'detail': 'N/A', 'TrialName': 'NO2 low ppb bottom twin', 'Concentration': 0}, 'Experiment_Rig': 'DA11'}",,2025-10-02 04:35:10.838,"{'cid': '8be69d0b-d652-4bdd-8269-a638a1e0b23d', 'uuid': '4350978b-cf63-43c1-88c8-133a55ac29cf', 'annotationId': '18d1a07d-f84e-4b60-899c-ed81ef4e0a4c', 'name': 'HumidBaselineZ', 'description': 'HumidBaselineZ', 'labels': 'HumidBaselineZ', 'metadata': {'Length': 300, 'Progress': 0, 'startTime': 1759379701697, 'Notification': 'Event HumidBaselineZ Started.'}, 'createdAt': '2025-10-02T04:35:01.956Z', 'createdBy': '5c7b5d9f-c171-4004-a182-4277ffd4c9eb'}",0.5,366327.87,31.6,24.96,102735.05,0.5,537252.15,30.9,24.96,102785.18,0.0,0.06,22160328.0,2500.0,2499.79,22450181.0,0.15,0.14,2500.0,2500.63,22340098.0
0000000009-3725-asu-nz,0000000027-3524-oms-nz,HumidBaselineZ,18d1a07d-f84e-4b60-899c-ed81ef4e0a4c,dce27208-9ed3-4553-9623-330063c51d52,3660093311.1604,5688014067.3222,4117812451.2404,7149.7821,7599.4734,6719146372.5074,4447032529.4448,4365699510.3702,3005103411.6352,5678301927.3483,4101438043.9287,39123.5803,61327.6442,6728949694.0857,4453331648.4134,4382878603.7778,2991170626.6762,5678240309.5221,4100757238.3073,800712.952,4553.25,6715170454.5455,4445790299.972,4351096063.1648,4017209549.8783,5792264288.8467,4121824760.5165,343488.3765,174673790.7238,6779434931.5068,4497656702.0251,4385891228.652,3688545623.8361,5706502484.3379,4117141296.9993,9555406.5421,8671402.5408,6760083667.7196,4474380925.5079,4390343034.1928,3364835612.9471,5721696628.4023,4108846333.489,214097.952,9816.3683,6727728122.3449,4444798475.2509,4397404410.9498,2636579946.7022,5747408804.1192,4112038018.0742,18154.4541,9813.6622,6743752342.0201,4443788600.5717,4395200775.4085,2177993776.1622,5734108241.0824,4116532002.2877,23397.9748,7975.3437,6727705182.6678,4441047944.4382,4147118590.9162,21.8828,23.3333,,,"{'Type': 'start', 'Data_Type': 'Testing', 'Protocol_name': 'BFU5000ccm-0ppbNO-Maxwell-Q325', 'Trial_Details': {'RH': 0, 'group': 1, 'detail': 'N/A', 'TrialName': 'NO2 low ppb bottom twin', 'Concentration': 0}, 'Experiment_Rig': 'DA11'}",,2025-10-02 04:35:12.038,"{'cid': '8be69d0b-d652-4bdd-8269-a638a1e0b23d', 'uuid': '4350978b-cf63-43c1-88c8-133a55ac29cf', 'annotationId': '18d1a07d-f84e-4b60-899c-ed81ef4e0a4c', 'name': 'HumidBaselineZ', 'description': 'HumidBaselineZ', 'labels': 'HumidBaselineZ', 'metadata': {'Length': 300, 'Progress': 0, 'startTime': 1759379701697, 'Notification': 'Event HumidBaselineZ Started.'}, 'createdAt': '2025-10-02T04:35:01.956Z', 'createdBy': '5c7b5d9f-c171-4004-a182-4277ffd4c9eb'}",0.5,366088.19,31.78,24.97,102734.82,0.5,526229.19,31.12,24.97,102785.58,0.0,0.07,22160328.0,2500.0,2499.11,22450181.0,0.15,0.14,2500.0,2499.92,22340098.0
0000000009-3725-asu-nz,0000000027-3524-oms-nz,HumidBaselineZ,18d1a07d-f84e-4b60-899c-ed81ef4e0a4c,dce27208-9ed3-4553-9623-330063c51d52,3659585238.5571,5687199138.859,4117601934.6786,7148.9372,7599.531,6719145523.9712,4447034772.8547,4363058060.2595,2999620061.366,5678710948.6959,4101228179.2282,39126.1313,61395.8895,6728948844.3236,4452583108.7152,4382151968.6344,2979658325.4939,5678242458.9812,4100970682.6893,800309.9883,4553.1516,6714599338.5907,4445294612.3227,4353244829.667,4020890410.9589,5792689130.9115,4122042484.5109,343474.5978,174638182.1352,6784078135.7094,4497146503.318,4386131439.3102,3691279351.4722,5706506804.9255,4117358019.5548,9553992.1704,8673308.7191,6759510841.7278,4475640417.7251,4390340267.788,3380247493.0659,5718393101.9554,4109061656.6328,215262.1532,9810.2428,6726016308.5025,4446047437.479,4397648101.9673,2630600904.0149,5748241822.0062,4111828615.9439,18158.8243,9714.894,6740885332.4253,4443542927.5947,4395201329.2717,2180279263.3842,5732865306.713,4116963236.4412,23401.8531,7975.1359,6729424662.1909,4441800459.358,4141260438.4134,21.8828,23.3333,,,"{'Type': 'start', 'Data_Type': 'Testing', 'Protocol_name': 'BFU5000ccm-0ppbNO-Maxwell-Q325', 'Trial_Details': {'RH': 0, 'group': 1, 'detail': 'N/A', 'TrialName': 'NO2 low ppb bottom twin', 'Concentration': 0}, 'Experiment_Rig': 'DA11'}",,2025-10-02 04:35:13.239,"{'cid': '8be69d0b-d652-4bdd-8269-a638a1e0b23d', 'uuid': '4350978b-cf63-43c1-88c8-133a55ac29cf', 'annotationId': '18d1a07d-f84e-4b60-899c-ed81ef4e0a4c', 'name': 'HumidBaselineZ', 'description': 'HumidBaselineZ', 'labels': 'HumidBaselineZ', 'metadata': {'Length': 300, 'Progress': 0, 'startTime': 1759379701697, 'Notification': 'Event HumidBaselineZ Started.'}, 'createdAt': '2025-10-02T04:35:01.956Z', 'createdBy': '5c7b5d9f-c171-4004-a182-4277ffd4c9eb'}",0.5,365244.03,31.95,24.96,102733.36,0.5,515964.23,31.33,24.96,102784.12,0.0,0.08,22160328.0,2500.0,2499.81,22450181.0,0.14,0.15,2500.0,2499.6,22340098.0
0000000009-3725-asu-nz,0000000027-3524-oms-nz,HumidBaselineZ,18d1a07d-f84e-4b60-899c-ed81ef4e0a4c,dce27208-9ed3-4553-9623-330063c51d52,3657725048.472,5687202009.329,4117604014.9782,7149.2423,7599.7282,6719149766.6525,4446785373.7872,4362818736.599,3048042415.6114,5678308375.7254,4101017300.3211,39124.1779,61434.445,6730098589.1552,4452588162.6235,4381430543.2862,2961322786.9404,5678655058.7561,4100975344.4525,800924.3927,4553.4754,6714604426.3546,4445297976.1171,4351097159.7763,4023962427.0119,5792267943.2831,4122046649.659,343513.6131,174623173.2801,6788732853.2236,4497659538.2608,4386134202.9626,3723282424.812,5706098070.2765,4117360099.8544,9552502.7548,8675058.4693,6760091351.4898,4477410774.7911,4390827799.9115,3396381409.7067,5715507716.7171,4109065289.5993,213823.6785,9809.2071,6724878980.8917,4446049680.3858,4397894590.9998,2626047777.0405,5749910034.1,4111829654.6352,18150.5815,9817.7572,6737444056.8366,4443293919.8655,4394471148.5214,2181123552.1236,5730790368.0671,4116752807.8203,23399.6881,7975.514,6729430611.0308,4441552767.197,4134554739.2007,22.1245,23.2527,,,"{'Type': 'start', 'Data_Type': 'Testing', 'Protocol_name': 'BFU5000ccm-0ppbNO-Maxwell-Q325', 'Trial_Details': {'RH': 0, 'group': 1, 'detail': 'N/A', 'TrialName': 'NO2 low ppb bottom twin', 'Concentration': 0}, 'Experiment_Rig': 'DA11'}",,2025-10-02 04:35:14.440,"{'cid': '8be69d0b-d652-4bdd-8269-a638a1e0b23d', 'uuid': '4350978b-cf63-43c1-88c8-133a55ac29cf', 'annotationId': '18d1a07d-f84e-4b60-899c-ed81ef4e0a4c', 'name': 'HumidBaselineZ', 'description': 'HumidBaselineZ', 'labels': 'HumidBaselineZ', 'metadata': {'Length': 300, 'Progress': 0, 'startTime': 1759379701697, 'Notification': 'Event HumidBaselineZ Started.'}, 'createdAt': '2025-10-02T04:35:01.956Z', 'createdBy': '5c7b5d9f-c171-4004-a182-4277ffd4c9eb'}",0.5,362927.99,32.11,24.96,102734.36,0.5,503835.45,31.54,24.97,102785.16,0.0,0.06,22160328.0,2500.0,2497.93,22450181.0,0.14,0.14,2500.0,2500.13,22340098.0
