component_sn,product_sn,event_name,annotation_id,configuration_id,A1,A2,A3,A4,A5,A6,A7,A8,B1,B2,B3,B4,B5,B6,B7,B8,C1,C2,C3,C4,C5,C6,C7,C8,D1,D2,D3,D4,D5,D6,D7,D8,E1,E2,E3,E4,E5,E6,E7,E8,F1,F2,F3,F4,F5,F6,F7,F8,G1,G2,G3,G4,G5,G6,G7,G8,H1,H2,H3,H4,H5,H6,H7,H8,ASELT,BT1,BT2,DPP0,DPT0,DPSN,DPPID,PZTGTF,PZFLOW0,PZEF0,PZVMV,PZBV0,PZEN,PZDM,PZCAL,AQT0,AQH0,AQP0,AQGR0,AQAH0,AQBSTAT,AQBTS,AQBVAL,AQSENS,AQSID,TRHT0,TRHH0,TRHSN,SYSUT,SYSHF,SYSHA,SYSCL,SYSRC,reference_ui,reference_type,reference_details,metadata,payloadCreateAt,event,bVOC_274625,GASR0_274625,H0_274625,T0_274625,P0_274625,T0_183225,H0_183225,SETP0_453024,FLW0_453024,ANLT0_453024,SETP0_181425,FLW0_181425,ANLT0_181425,SETP0_094324,FLW0_094324,ANLT0_094324,SETP0_183624,FLW0_183624,ANLT0_183624,SETP0_543024,FLW0_543024,ANLT0_543024
0000000027-4125-asu-nz,0000000018-3024-oms-nz,AmbientSamplingRFC,40a0b3a5-fe15-4be5-8236-91239543ab97,a23e5b1f-3b71-45a8-86f7-7c46712ac313,1258.0205078125,483302.96875,199031.578125,8115.06103515625,7123.14404296875,25949.3671875,183360.09375,177715.28125,234143.953125,69429.3515625,125884.140625,18619.525390625,277294.96875,5846.716796875,19129.37890625,37027.16015625,254756.328125,52055.87890625,189965.28125,19725.5,6896.1455078125,13186.8115234375,26298.3203125,45580.95703125,2910473.25,362161.65625,1296165.5,3558968.25,11186000,5556.2578125,74433.4453125,136381056,57305184,20989.83984375,85883.5078125,202529.53125,672080.625,4319.0341796875,2797622.0,1130405.875,62849.2421875,487547.03125,21135.759765625,825724.1875,698.697509765625,430239.71875,444446.65625,237077.0625,935245.25,69668.1953125,77318.8203125,17253.638671875,4146.2216796875,275643.8125,14880.6083984375,144502.40625,31597.826171875,403225.90625,1096714.125,58550.39453125,7249.0068359375,122081.6015625,13552.9736328125,606360.0625,6833,33.890113830566406,35.743595123291016,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,False,UNKNOWN,0,0,0,0,198192351,24484,0,36.971717834472656,13,,,"{'Type': 'start', 'Data_Type': 'Synthetical', 'Protocol_name': 'ABGv5-50ppb-10RH-75ccm-Anthony-Q425', 'Trial_Details': {'RH': 0, 'group': 35, 'detail': 'N/A', 'trialnum': 2, 'TrialName': '10rh', 'identifier': 'srzyh', 'Concentration': 0}, 'Experiment_Rig': 'DA3'}",,2026-01-19 00:48:20.159,"{'cid': '87a2a839-7637-455e-8147-ca4e66f3acf7', 'uuid': '6a324603-cf3e-4f43-8010-e99b0c560718', 'annotationId': '40a0b3a5-fe15-4be5-8236-91239543ab97', 'name': 'AmbientSamplingRFC', 'description': 'AmbientSamplingRFC', 'labels': 'AmbientSamplingRFC', 'metadata': {'Length': 30, 'Progress': 0, 'startTime': 1768783699715, 'Notification': 'Event AmbientSamplingRFC Started.'}, 'createdAt': '2026-01-19T00:48:19.941Z', 'createdBy': '5c7b5d9f-c171-4004-a182-4277ffd4c9eb'}",0.0,512624.53,18.22,32.67,1009.69,29.78,32.15,1800.0,1798.8,22340093.0,2200.0,2197.36,24020116.0,1600.0,1598.48,21470060.0,150.0,148.6,22040109.0,1250.0,1250.32,22450138.0
0000000027-4125-asu-nz,0000000018-3024-oms-nz,AmbientSamplingRFC,40a0b3a5-fe15-4be5-8236-91239543ab97,a23e5b1f-3b71-45a8-86f7-7c46712ac313,1258.9910888671875,483247.28125,199021.546875,8114.30224609375,7122.865234375,25948.951171875,183383.0625,177735.609375,234090.109375,69402.8125,125879.421875,18616.869140625,277126.875,5823.7099609375,19129.5859375,37021.44921875,254526.703125,52045.58203125,188332.75,19730.6328125,6895.11279296875,13138.267578125,26299.63671875,45583.9765625,2906785.5,360918.25,1293681.75,3557643.25,11179409,5555.63037109375,73756.34375,135935584,57066700,20992.7578125,85872.59375,202571.71875,672082.125,4319.77734375,2796790.5,1131823.125,62854.953125,487602.0,21134.896484375,826162.6875,698.9225463867188,429940.125,444556.75,237074.5625,936058.5,69669.578125,77278.5390625,17257.716796875,4151.3662109375,275749.3125,14871.46484375,145439.328125,31603.291015625,403248.3125,1097148.75,58545.53125,7249.04345703125,121996.375,13554.26953125,607012.75,7134,33.970699310302734,35.582420349121094,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,False,UNKNOWN,0,0,0,0,198192351,24484,0,36.971717834472656,13,,,"{'Type': 'start', 'Data_Type': 'Synthetical', 'Protocol_name': 'ABGv5-50ppb-10RH-75ccm-Anthony-Q425', 'Trial_Details': {'RH': 0, 'group': 35, 'detail': 'N/A', 'trialnum': 2, 'TrialName': '10rh', 'identifier': 'srzyh', 'Concentration': 0}, 'Experiment_Rig': 'DA3'}",,2026-01-19 00:48:20.459,"{'cid': '87a2a839-7637-455e-8147-ca4e66f3acf7', 'uuid': '6a324603-cf3e-4f43-8010-e99b0c560718', 'annotationId': '40a0b3a5-fe15-4be5-8236-91239543ab97', 'name': 'AmbientSamplingRFC', 'description': 'AmbientSamplingRFC', 'labels': 'AmbientSamplingRFC', 'metadata': {'Length': 30, 'Progress': 0, 'startTime': 1768783699715, 'Notification': 'Event AmbientSamplingRFC Started.'}, 'createdAt': '2026-01-19T00:48:19.941Z', 'createdBy': '5c7b5d9f-c171-4004-a182-4277ffd4c9eb'}",0.0,513024.95,18.21,32.67,1009.69,29.78,32.15,1800.0,1798.8,22340093.0,2200.0,2197.36,24020116.0,1600.0,1598.48,21470060.0,150.0,148.6,22040109.0,1250.0,1250.32,22450138.0
0000000027-4125-asu-nz,0000000018-3024-oms-nz,AmbientSamplingRFC,40a0b3a5-fe15-4be5-8236-91239543ab97,a23e5b1f-3b71-45a8-86f7-7c46712ac313,1258.6624755859375,483617.78125,198983.578125,8114.63037109375,7122.4833984375,25947.650390625,183412.3125,177707.0,233928.234375,69396.4296875,125880.3046875,18619.853515625,277464.96875,5817.421875,19122.9453125,37027.6015625,254742.5,52042.6015625,187806.25,19728.744140625,6895.55810546875,13136.1484375,26298.74609375,45578.0859375,2904936.25,363200.96875,1296431.125,3556735.0,11171825,5555.6162109375,75325.265625,135372432,56894984,20995.009765625,85879.4609375,202422.46875,672124.375,4319.3046875,2799002.75,1133411.75,62856.2265625,487847.03125,21131.07421875,826006.3125,699.033203125,430116.75,444579.0625,237088.921875,936401.9375,69672.84375,77293.015625,17254.56640625,4156.3154296875,276078.03125,14851.05859375,144783.421875,31605.001953125,403311.625,1098056.5,58553.671875,7248.86669921875,121825.7890625,13556.2001953125,607089.25,7435,34.05128479003906,35.66300582885742,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,False,UNKNOWN,0,0,0,0,198192351,24484,0,36.971717834472656,13,,,"{'Type': 'start', 'Data_Type': 'Synthetical', 'Protocol_name': 'ABGv5-50ppb-10RH-75ccm-Anthony-Q425', 'Trial_Details': {'RH': 0, 'group': 35, 'detail': 'N/A', 'trialnum': 2, 'TrialName': '10rh', 'identifier': 'srzyh', 'Concentration': 0}, 'Experiment_Rig': 'DA3'}",,2026-01-19 00:48:20.761,"{'cid': '87a2a839-7637-455e-8147-ca4e66f3acf7', 'uuid': '6a324603-cf3e-4f43-8010-e99b0c560718', 'annotationId': '40a0b3a5-fe15-4be5-8236-91239543ab97', 'name': 'AmbientSamplingRFC', 'description': 'AmbientSamplingRFC', 'labels': 'AmbientSamplingRFC', 'metadata': {'Length': 30, 'Progress': 0, 'startTime': 1768783699715, 'Notification': 'Event AmbientSamplingRFC Started.'}, 'createdAt': '2026-01-19T00:48:19.941Z', 'createdBy': '5c7b5d9f-c171-4004-a182-4277ffd4c9eb'}",0.0,513428.03,18.21,32.68,1009.7,29.78,32.15,1800.0,1799.01,22340093.0,2200.0,2197.52,24020116.0,1600.0,1598.5,21470060.0,150.0,148.75,22040109.0,1250.0,1250.32,22450138.0
0000000027-4125-asu-nz,0000000018-3024-oms-nz,AmbientSamplingRFC,40a0b3a5-fe15-4be5-8236-91239543ab97,a23e5b1f-3b71-45a8-86f7-7c46712ac313,1258.27197265625,483636.9375,198960.109375,8114.234375,7122.7802734375,25945.1796875,183376.6875,177684.046875,233653.5,69450.8203125,125871.1796875,18618.9453125,276354.875,5826.046875,19123.830078125,37025.05859375,255031.890625,52044.91796875,188428.75,19724.12890625,6895.390625,13145.5673828125,26298.412109375,45578.8984375,2903675.75,363392.84375,1300544.0,3555799.5,11159183,5556.39013671875,73765.28125,134454896,56830508,20991.2890625,85854.765625,202459.265625,672353.8125,4319.64306640625,2804710.75,1133394.5,62851.63671875,487910.28125,21131.8203125,825833.25,698.4367065429688,429969.875,444391.0625,237043.328125,936503.625,69674.5078125,77285.609375,17256.9140625,4153.029296875,276080.03125,14865.8544921875,144285.8125,31605.869140625,403317.6875,1098681.5,58553.8046875,7249.76220703125,121814.4921875,13551.4150390625,607698.9375,7736,33.970699310302734,35.582420349121094,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,False,UNKNOWN,0,0,0,0,198192351,24484,0,36.971717834472656,13,,,"{'Type': 'start', 'Data_Type': 'Synthetical', 'Protocol_name': 'ABGv5-50ppb-10RH-75ccm-Anthony-Q425', 'Trial_Details': {'RH': 0, 'group': 35, 'detail': 'N/A', 'trialnum': 2, 'TrialName': '10rh', 'identifier': 'srzyh', 'Concentration': 0}, 'Experiment_Rig': 'DA3'}",,2026-01-19 00:48:21.061,"{'cid': '87a2a839-7637-455e-8147-ca4e66f3acf7', 'uuid': '6a324603-cf3e-4f43-8010-e99b0c560718', 'annotationId': '40a0b3a5-fe15-4be5-8236-91239543ab97', 'name': 'AmbientSamplingRFC', 'description': 'AmbientSamplingRFC', 'labels': 'AmbientSamplingRFC', 'metadata': {'Length': 30, 'Progress': 0, 'startTime': 1768783699715, 'Notification': 'Event AmbientSamplingRFC Started.'}, 'createdAt': '2026-01-19T00:48:19.941Z', 'createdBy': '5c7b5d9f-c171-4004-a182-4277ffd4c9eb'}",0.0,513828.45,18.2,32.68,1009.7,29.78,32.15,1800.0,1799.51,22340093.0,2200.0,2197.9,24020116.0,1600.0,1598.55,21470060.0,150.0,149.14,22040109.0,1250.0,1250.32,22450138.0
0000000027-4125-asu-nz,0000000018-3024-oms-nz,AmbientSamplingRFC,40a0b3a5-fe15-4be5-8236-91239543ab97,a23e5b1f-3b71-45a8-86f7-7c46712ac313,1258.3861083984375,483375.40625,198927.46875,8114.2666015625,7122.6396484375,25944.06640625,183374.234375,177649.234375,233974.53125,69381.59375,125855.9140625,18619.04296875,276729.90625,5844.5458984375,19127.673828125,37026.34765625,255507.5625,52070.4140625,187247.84375,19728.943359375,6896.06884765625,13146.6640625,26297.8828125,45578.203125,2901702.0,362726.75,1302284.75,3554108.75,11147041,5555.75390625,73075.7578125,133439912,56873908,20992.583984375,85883.03125,202539.09375,672523.1875,4319.29150390625,2807009.5,1131536.625,62850.3515625,487429.28125,21132.046875,825272.625,698.1504516601562,430221.09375,444478.40625,237018.28125,936843.8125,69652.171875,77319.1953125,17250.361328125,4146.962890625,276042.375,14879.9658203125,144240.328125,31605.314453125,403230.53125,1099341.625,58555.16796875,7249.2919921875,121937.609375,13556.142578125,608113.125,8037,34.05128479003906,35.582420349121094,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,False,UNKNOWN,0,0,0,0,198197354,24484,0,37.16532516479492,13,,,"{'Type': 'start', 'Data_Type': 'Synthetical', 'Protocol_name': 'ABGv5-50ppb-10RH-75ccm-Anthony-Q425', 'Trial_Details': {'RH': 0, 'group': 35, 'detail': 'N/A', 'trialnum': 2, 'TrialName': '10rh', 'identifier': 'srzyh', 'Concentration': 0}, 'Experiment_Rig': 'DA3'}",,2026-01-19 00:48:21.362,"{'cid': '87a2a839-7637-455e-8147-ca4e66f3acf7', 'uuid': '6a324603-cf3e-4f43-8010-e99b0c560718', 'annotationId': '40a0b3a5-fe15-4be5-8236-91239543ab97', 'name': 'AmbientSamplingRFC', 'description': 'AmbientSamplingRFC', 'labels': 'AmbientSamplingRFC', 'metadata': {'Length': 30, 'Progress': 0, 'startTime': 1768783699715, 'Notification': 'Event AmbientSamplingRFC Started.'}, 'createdAt': '2026-01-19T00:48:19.941Z', 'createdBy': '5c7b5d9f-c171-4004-a182-4277ffd4c9eb'}",0.0,514384.73,18.19,32.68,1009.7,29.79,32.16,1800.0,1800.01,22340093.0,2200.0,2198.28,24020116.0,1600.0,1598.59,21470060.0,150.0,149.53,22040109.0,1250.0,1250.32,22450138.0
0000000027-4125-asu-nz,0000000018-3024-oms-nz,AmbientSamplingRFC,40a0b3a5-fe15-4be5-8236-91239543ab97,a23e5b1f-3b71-45a8-86f7-7c46712ac313,1258.46533203125,483667.8125,198914.3125,8114.216796875,7122.7119140625,25943.958984375,183351.296875,177651.859375,234159.328125,69359.6875,125860.1796875,18617.203125,277017.53125,5828.38916015625,19124.89453125,37016.60546875,255273.84375,52065.34375,189151.75,19718.673828125,6895.6962890625,13147.7197265625,26295.896484375,45581.07421875,2900967.0,365037.59375,1302155.25,3552621.25,11133784,5555.90087890625,71571.6328125,132425400,57002492,20993.609375,85877.046875,202546.8125,672582.0,4319.1240234375,2806153.0,1129744.125,62846.65625,487537.53125,21130.087890625,825364.25,698.24755859375,430207.78125,444313.0,236969.28125,936940.9375,69647.296875,77304.6328125,17250.859375,4141.88232421875,276101.5,14887.517578125,144078.640625,31600.630859375,403208.96875,1099612.625,58544.4765625,7249.06103515625,121903.0859375,13553.3876953125,608687.1875,8338,33.970699310302734,35.66300582885742,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,False,UNKNOWN,0,0,0,0,198197354,24484,0,37.16532516479492,13,,,"{'Type': 'start', 'Data_Type': 'Synthetical', 'Protocol_name': 'ABGv5-50ppb-10RH-75ccm-Anthony-Q425', 'Trial_Details': {'RH': 0, 'group': 35, 'detail': 'N/A', 'trialnum': 2, 'TrialName': '10rh', 'identifier': 'srzyh', 'Concentration': 0}, 'Experiment_Rig': 'DA3'}",,2026-01-19 00:48:21.670,"{'cid': '87a2a839-7637-455e-8147-ca4e66f3acf7', 'uuid': '6a324603-cf3e-4f43-8010-e99b0c560718', 'annotationId': '40a0b3a5-fe15-4be5-8236-91239543ab97', 'name': 'AmbientSamplingRFC', 'description': 'AmbientSamplingRFC', 'labels': 'AmbientSamplingRFC', 'metadata': {'Length': 30, 'Progress': 0, 'startTime': 1768783699715, 'Notification': 'Event AmbientSamplingRFC Started.'}, 'createdAt': '2026-01-19T00:48:19.941Z', 'createdBy': '5c7b5d9f-c171-4004-a182-4277ffd4c9eb'}",0.0,515005.5,18.17,32.68,1009.7,29.79,32.16,1800.0,1800.48,22340093.0,2200.0,2198.66,24020116.0,1600.0,1598.64,21470060.0,150.0,149.91,22040109.0,1250.0,1250.32,22450138.0
0000000027-4125-asu-nz,0000000018-3024-oms-nz,AmbientSamplingRFC,40a0b3a5-fe15-4be5-8236-91239543ab97,a23e5b1f-3b71-45a8-86f7-7c46712ac313,1258.343505859375,483155.71875,198930.484375,8114.47802734375,7123.1142578125,25942.322265625,183288.46875,177652.828125,234055.234375,69320.546875,125853.625,18617.681640625,277374.59375,5835.6552734375,19125.705078125,37014.66796875,255112.90625,52063.65625,188312.796875,19715.734375,6895.724609375,13156.0478515625,26294.818359375,45585.109375,2899578.25,364835.25,1303296.125,3550817.0,11123933,5556.54150390625,72024.6875,131804224,57204340,20994.271484375,85898.3984375,202522.75,672625.5,4318.74755859375,2804378.75,1130381.375,62836.59765625,487189.875,21129.580078125,824534.75,698.3933715820312,430044.28125,444340.3125,236935.640625,936440.4375,69625.8203125,77272.9375,17252.068359375,4146.93798828125,275992.1875,14914.87109375,144716.515625,31597.703125,402840.03125,1099841.625,58545.80859375,7249.08447265625,122131.1796875,13553.20703125,608568.6875,8639,34.05128479003906,35.582420349121094,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,False,UNKNOWN,0,0,0,0,198197354,24484,0,37.16532516479492,13,,,"{'Type': 'start', 'Data_Type': 'Synthetical', 'Protocol_name': 'ABGv5-50ppb-10RH-75ccm-Anthony-Q425', 'Trial_Details': {'RH': 0, 'group': 35, 'detail': 'N/A', 'trialnum': 2, 'TrialName': '10rh', 'identifier': 'srzyh', 'Concentration': 0}, 'Experiment_Rig': 'DA3'}",,2026-01-19 00:48:21.964,"{'cid': '87a2a839-7637-455e-8147-ca4e66f3acf7', 'uuid': '6a324603-cf3e-4f43-8010-e99b0c560718', 'annotationId': '40a0b3a5-fe15-4be5-8236-91239543ab97', 'name': 'AmbientSamplingRFC', 'description': 'AmbientSamplingRFC', 'labels': 'AmbientSamplingRFC', 'metadata': {'Length': 30, 'Progress': 0, 'startTime': 1768783699715, 'Notification': 'Event AmbientSamplingRFC Started.'}, 'createdAt': '2026-01-19T00:48:19.941Z', 'createdBy': '5c7b5d9f-c171-4004-a182-4277ffd4c9eb'}",0.0,515598.05,18.15,32.68,1009.7,29.79,32.16,1800.0,1800.45,22340093.0,2200.0,2198.87,24020116.0,1600.0,1598.61,21470060.0,150.0,149.93,22040109.0,1250.0,1250.32,22450138.0
0000000027-4125-asu-nz,0000000018-3024-oms-nz,AmbientSamplingRFC,40a0b3a5-fe15-4be5-8236-91239543ab97,a23e5b1f-3b71-45a8-86f7-7c46712ac313,1258.7408447265625,483052.25,198889.734375,8114.333984375,7122.90576171875,25943.087890625,183284.75,177630.703125,234285.015625,69403.375,125859.2578125,18618.466796875,277888.9375,5821.4541015625,19125.302734375,37012.29296875,255240.78125,52057.88671875,188707.734375,19725.392578125,6895.7470703125,13190.6591796875,26290.86328125,45584.66796875,2899063.25,364653.03125,1301325.75,3549762.25,11115621,5556.4169921875,71850.1484375,131297896,57478132,20991.166015625,85881.2109375,202435.046875,672672.0625,4320.04052734375,2809017.0,1130839.5,62820.11328125,487069.5,21129.15234375,823760.0625,698.1827392578125,430091.15625,444258.21875,236921.578125,935543.3125,69656.9453125,77265.96875,17247.12890625,4149.0966796875,276006.75,14910.7587890625,142635.46875,31597.17578125,402922.875,1099505.125,58541.1015625,7248.7626953125,122098.5546875,13549.408203125,607821.3125,8940,33.970699310302734,35.824180603027344,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,False,UNKNOWN,0,0,0,0,198197354,24484,0,37.16532516479492,13,,,"{'Type': 'start', 'Data_Type': 'Synthetical', 'Protocol_name': 'ABGv5-50ppb-10RH-75ccm-Anthony-Q425', 'Trial_Details': {'RH': 0, 'group': 35, 'detail': 'N/A', 'trialnum': 2, 'TrialName': '10rh', 'identifier': 'srzyh', 'Concentration': 0}, 'Experiment_Rig': 'DA3'}",,2026-01-19 00:48:22.265,"{'cid': '87a2a839-7637-455e-8147-ca4e66f3acf7', 'uuid': '6a324603-cf3e-4f43-8010-e99b0c560718', 'annotationId': '40a0b3a5-fe15-4be5-8236-91239543ab97', 'name': 'AmbientSamplingRFC', 'description': 'AmbientSamplingRFC', 'labels': 'AmbientSamplingRFC', 'metadata': {'Length': 30, 'Progress': 0, 'startTime': 1768783699715, 'Notification': 'Event AmbientSamplingRFC Started.'}, 'createdAt': '2026-01-19T00:48:19.941Z', 'createdBy': '5c7b5d9f-c171-4004-a182-4277ffd4c9eb'}",0.0,516204.7,18.13,32.68,1009.7,29.79,32.16,1800.0,1800.43,22340093.0,2200.0,2199.08,24020116.0,1600.0,1598.59,21470060.0,150.0,149.95,22040109.0,1250.0,1250.32,22450138.0
0000000027-4125-asu-nz,0000000018-3024-oms-nz,AmbientSamplingRFC,40a0b3a5-fe15-4be5-8236-91239543ab97,a23e5b1f-3b71-45a8-86f7-7c46712ac313,1258.2086181640625,483462.53125,198873.6875,8114.00927734375,7122.607421875,25941.708984375,183270.28125,177622.34375,234176.234375,69341.359375,125853.6015625,18619.708984375,276767.78125,5844.62744140625,19124.09375,37015.78125,255179.546875,52070.6953125,188810.46875,19719.240234375,6896.2578125,13205.826171875,26290.408203125,45584.97265625,2899808.5,360766.96875,1306008.5,3550430.5,11114839,5555.6083984375,71846.03125,131152656,57790776,20991.80859375,85870.984375,202445.671875,672701.5,4319.3408203125,2812989.75,1130696.125,62822.21484375,487439.4375,21130.177734375,823034.1875,697.2450561523438,429901.59375,443703.46875,236922.125,934661.5,69645.5546875,77261.5234375,17248.5703125,4150.64501953125,274689.625,14912.2939453125,145154.75,31591.99609375,402696.125,1099605.75,58541.03515625,7248.83154296875,121991.78125,13546.3837890625,607949.875,9241,33.890113830566406,35.582420349121094,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,False,UNKNOWN,0,0,0,0,198197354,24484,0,37.16532516479492,13,,,"{'Type': 'start', 'Data_Type': 'Synthetical', 'Protocol_name': 'ABGv5-50ppb-10RH-75ccm-Anthony-Q425', 'Trial_Details': {'RH': 0, 'group': 35, 'detail': 'N/A', 'trialnum': 2, 'TrialName': '10rh', 'identifier': 'srzyh', 'Concentration': 0}, 'Experiment_Rig': 'DA3'}",,2026-01-19 00:48:22.566,"{'cid': '87a2a839-7637-455e-8147-ca4e66f3acf7', 'uuid': '6a324603-cf3e-4f43-8010-e99b0c560718', 'annotationId': '40a0b3a5-fe15-4be5-8236-91239543ab97', 'name': 'AmbientSamplingRFC', 'description': 'AmbientSamplingRFC', 'labels': 'AmbientSamplingRFC', 'metadata': {'Length': 30, 'Progress': 0, 'startTime': 1768783699715, 'Notification': 'Event AmbientSamplingRFC Started.'}, 'createdAt': '2026-01-19T00:48:19.941Z', 'createdBy': '5c7b5d9f-c171-4004-a182-4277ffd4c9eb'}",0.0,515617.54,18.13,32.68,1009.65,29.79,32.16,1800.0,1800.41,22340093.0,2200.0,2199.3,24020116.0,1600.0,1598.57,21470060.0,150.0,149.98,22040109.0,1250.0,1250.32,22450138.0
0000000027-4125-asu-nz,0000000018-3024-oms-nz,AmbientSamplingRFC,40a0b3a5-fe15-4be5-8236-91239543ab97,a23e5b1f-3b71-45a8-86f7-7c46712ac313,1258.17138671875,482762.625,198906.609375,8114.13330078125,7122.677734375,25943.52734375,183328.3125,177622.109375,234110.21875,69314.1484375,125860.9765625,18617.681640625,276586.8125,5837.31298828125,19123.4375,37020.1796875,255471.28125,52059.625,187541.640625,19720.57421875,6895.94140625,13210.05078125,26288.583984375,45590.63671875,2901643.5,360344.03125,1307661.125,3552560.25,11118832,5556.6533203125,73862.0390625,131435336,58099528,20990.15234375,85839.859375,202540.453125,672806.4375,4320.02490234375,2816012.0,1130858.25,62827.0078125,487150.90625,21127.775390625,823067.375,698.1716918945312,430049.375,443911.0625,236925.484375,933670.5625,69649.3828125,77301.3046875,17247.3984375,4156.68798828125,274511.46875,14908.6328125,145339.625,31587.9765625,402658.59375,1098956.5,58548.3125,7248.69677734375,121901.0703125,13549.916015625,608270.125,9542,34.05128479003906,35.582420349121094,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,False,UNKNOWN,0,0,0,0,198197354,24484,0,37.16532516479492,13,,,"{'Type': 'start', 'Data_Type': 'Synthetical', 'Protocol_name': 'ABGv5-50ppb-10RH-75ccm-Anthony-Q425', 'Trial_Details': {'RH': 0, 'group': 35, 'detail': 'N/A', 'trialnum': 2, 'TrialName': '10rh', 'identifier': 'srzyh', 'Concentration': 0}, 'Experiment_Rig': 'DA3'}",,2026-01-19 00:48:22.867,"{'cid': '87a2a839-7637-455e-8147-ca4e66f3acf7', 'uuid': '6a324603-cf3e-4f43-8010-e99b0c560718', 'annotationId': '40a0b3a5-fe15-4be5-8236-91239543ab97', 'name': 'AmbientSamplingRFC', 'description': 'AmbientSamplingRFC', 'labels': 'AmbientSamplingRFC', 'metadata': {'Length': 30, 'Progress': 0, 'startTime': 1768783699715, 'Notification': 'Event AmbientSamplingRFC Started.'}, 'createdAt': '2026-01-19T00:48:19.941Z', 'createdBy': '5c7b5d9f-c171-4004-a182-4277ffd4c9eb'}",0.0,514912.75,18.12,32.68,1009.6,29.79,32.16,1800.0,1800.12,22340093.0,2200.0,2199.48,24020116.0,1600.0,1598.44,21470060.0,150.0,150.01,22040109.0,1250.0,1250.16,22450138.0
