component_sn,product_sn,event_name,annotation_id,configuration_id,A1,A2,A3,A4,A5,A6,A7,A8,B1,B2,B3,B4,B5,B6,B7,B8,C1,C2,C3,C4,C5,C6,C7,C8,D1,D2,D3,D4,D5,D6,D7,D8,E1,E2,E3,E4,E5,E6,E7,E8,F1,F2,F3,F4,F5,F6,F7,F8,G1,G2,G3,G4,G5,G6,G7,G8,H1,H2,H3,H4,H5,H6,H7,H8,ASELT,BT1,BT2,DPP0,DPT0,DPSN,DPPID,PZTGTF,PZFLOW0,PZEF0,PZVMV,PZBV0,PZEN,PZDM,PZCAL,AQT0,AQH0,AQP0,AQGR0,AQAH0,AQBSTAT,AQBTS,AQBVAL,AQSENS,AQSID,TRHT0,TRHH0,TRHSN,SYSUT,SYSHF,SYSHA,SYSCL,SYSRC,reference_ui,reference_type,reference_details,metadata,payloadCreateAt,event,bVOC_274625,GASR0_274625,H0_274625,T0_274625,P0_274625,T0_183225,H0_183225,SETP0_094324,FLW0_094324,ANLT0_094324,SETP0_181425,FLW0_181425,ANLT0_181425,SETP0_543024,FLW0_543024,ANLT0_543024,SETP0_453024,FLW0_453024,ANLT0_453024,SETP0_183624,FLW0_183624,ANLT0_183624
0000000027-4125-asu-nz,0000000018-3024-oms-nz,AmbientSamplingRFC,e65edbc3-2385-435e-9ea6-17796a88c6f6,5d6d3867-f8e0-47cd-b70f-54e2ed56af0f,1228.227294921875,490370.375,200132.609375,8135.79443359375,7135.7041015625,26008.5859375,184574.21875,180116.96875,236645.53125,70561.75,129388.8125,18650.271484375,277439.15625,5647.9306640625,19453.4140625,37251.23828125,258078.9375,52673.74609375,190924.578125,20294.9921875,6902.60888671875,13248.6435546875,27555.939453125,45723.3203125,2935315.25,357786.59375,1077983.25,3627712.75,11175083,5586.22998046875,71557.9609375,127797512,52780984,21126.7265625,86359.734375,201777.984375,670412.1875,4361.5888671875,2844435.0,1134503.125,63234.9296875,491604.0,21348.62890625,825560.625,701.97314453125,448791.25,445430.8125,239801.953125,959587.1875,70112.6015625,77618.453125,17389.119140625,4159.09033203125,278085.53125,14953.5859375,145314.84375,33051.11328125,404816.28125,1099833.125,58631.8203125,7259.369140625,123570.84375,13552.4013671875,609153.1875,6873,33.890113830566406,35.582420349121094,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,False,UNKNOWN,0,0,0,0,202542009,24484,0,36.93205642700195,13,,,"{'Type': 'start', 'Data_Type': 'Synthetical', 'Protocol_name': 'ABGv5-70ppb-10RH-75ccm-Jude-Q425', 'Trial_Details': {'RH': 0, 'group': 35, 'detail': 'N/A', 'trialnum': 31, 'TrialName': '10rh', 'identifier': 'srzyh', 'Concentration': 0}, 'Experiment_Rig': 'DA3'}",,2026-01-19 02:00:49.979,"{'cid': '2adce08a-fe7e-4e75-9f5b-b084b71d0877', 'uuid': 'd2ef14ad-97f0-47d8-9df5-07a4079fde69', 'annotationId': 'e65edbc3-2385-435e-9ea6-17796a88c6f6', 'name': 'AmbientSamplingRFC', 'description': 'AmbientSamplingRFC', 'labels': 'AmbientSamplingRFC', 'metadata': {'Length': 30, 'Progress': 0, 'startTime': 1768788049538, 'Notification': 'Event AmbientSamplingRFC Started.'}, 'createdAt': '2026-01-19T02:00:49.770Z', 'createdBy': '5c7b5d9f-c171-4004-a182-4277ffd4c9eb'}",0.0,425165.47,25.3,32.61,1009.11,29.83,33.28,1600.0,1597.84,21470060.0,2200.0,2200.32,24020116.0,1190.0,1188.08,22450138.0,1800.0,1798.64,22340093.0,210.0,206.67,22040109.0
0000000027-4125-asu-nz,0000000018-3024-oms-nz,AmbientSamplingRFC,e65edbc3-2385-435e-9ea6-17796a88c6f6,5d6d3867-f8e0-47cd-b70f-54e2ed56af0f,1227.1607666015625,490083.5,200127.84375,8135.400390625,7136.26123046875,26007.84375,184515.734375,180093.34375,236597.921875,70515.4296875,129394.4921875,18649.083984375,276901.28125,5641.31494140625,19453.92578125,37249.26171875,257946.28125,52683.99609375,190777.78125,20302.78515625,6903.47314453125,13249.7265625,27552.470703125,45720.78515625,2930557.25,358357.96875,1077261.625,3626707.5,11170189,5586.54296875,72317.359375,127465216,52501160,21129.86328125,86346.6875,201766.328125,670357.5625,4361.54638671875,2843763.75,1134879.25,63236.1953125,491150.34375,21346.8359375,825018.0,703.4728393554688,448938.9375,445526.21875,239798.328125,960499.125,70099.296875,77670.7265625,17387.6015625,4157.306640625,278315.71875,14960.57421875,145114.265625,33053.55078125,404971.46875,1100037.75,58628.91015625,7259.072265625,123432.765625,13555.69921875,609168.3125,7174,33.890113830566406,35.824180603027344,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,False,UNKNOWN,0,0,0,0,202542009,24484,0,36.93205642700195,13,,,"{'Type': 'start', 'Data_Type': 'Synthetical', 'Protocol_name': 'ABGv5-70ppb-10RH-75ccm-Jude-Q425', 'Trial_Details': {'RH': 0, 'group': 35, 'detail': 'N/A', 'trialnum': 31, 'TrialName': '10rh', 'identifier': 'srzyh', 'Concentration': 0}, 'Experiment_Rig': 'DA3'}",,2026-01-19 02:00:50.280,"{'cid': '2adce08a-fe7e-4e75-9f5b-b084b71d0877', 'uuid': 'd2ef14ad-97f0-47d8-9df5-07a4079fde69', 'annotationId': 'e65edbc3-2385-435e-9ea6-17796a88c6f6', 'name': 'AmbientSamplingRFC', 'description': 'AmbientSamplingRFC', 'labels': 'AmbientSamplingRFC', 'metadata': {'Length': 30, 'Progress': 0, 'startTime': 1768788049538, 'Notification': 'Event AmbientSamplingRFC Started.'}, 'createdAt': '2026-01-19T02:00:49.770Z', 'createdBy': '5c7b5d9f-c171-4004-a182-4277ffd4c9eb'}",0.0,425027.81,25.3,32.61,1009.1,29.83,33.28,1600.0,1597.84,21470060.0,2200.0,2200.32,24020116.0,1190.0,1188.08,22450138.0,1800.0,1798.64,22340093.0,210.0,206.67,22040109.0
0000000027-4125-asu-nz,0000000018-3024-oms-nz,AmbientSamplingRFC,e65edbc3-2385-435e-9ea6-17796a88c6f6,5d6d3867-f8e0-47cd-b70f-54e2ed56af0f,1228.6759033203125,490649.125,200076.203125,8136.134765625,7135.97412109375,26007.92578125,184488.859375,180097.828125,236436.15625,70487.3828125,129382.7421875,18649.009765625,276694.53125,5597.61572265625,19454.474609375,37250.4921875,257740.0,52673.7578125,191415.171875,20298.58984375,6902.85107421875,13246.7021484375,27549.853515625,45721.4609375,2928088.0,357458.46875,1077068.0,3625174.75,11163473,5586.44873046875,72586.1015625,127025264,52302364,21127.42578125,86353.125,201754.8125,670470.0625,4359.490234375,2842445.75,1134099.625,63231.70703125,491327.65625,21349.236328125,825412.9375,702.5812377929688,448800.84375,445648.34375,239748.484375,960957.0625,70093.3125,77637.5546875,17387.98828125,4158.1787109375,278277.75,14944.1513671875,145418.421875,33057.7890625,405046.78125,1100317.375,58629.3203125,7258.8564453125,123315.3671875,13553.0595703125,609077.8125,7475,33.970699310302734,35.582420349121094,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,False,UNKNOWN,0,0,0,0,202542009,24484,0,36.93205642700195,13,,,"{'Type': 'start', 'Data_Type': 'Synthetical', 'Protocol_name': 'ABGv5-70ppb-10RH-75ccm-Jude-Q425', 'Trial_Details': {'RH': 0, 'group': 35, 'detail': 'N/A', 'trialnum': 31, 'TrialName': '10rh', 'identifier': 'srzyh', 'Concentration': 0}, 'Experiment_Rig': 'DA3'}",,2026-01-19 02:00:50.582,"{'cid': '2adce08a-fe7e-4e75-9f5b-b084b71d0877', 'uuid': 'd2ef14ad-97f0-47d8-9df5-07a4079fde69', 'annotationId': 'e65edbc3-2385-435e-9ea6-17796a88c6f6', 'name': 'AmbientSamplingRFC', 'description': 'AmbientSamplingRFC', 'labels': 'AmbientSamplingRFC', 'metadata': {'Length': 30, 'Progress': 0, 'startTime': 1768788049538, 'Notification': 'Event AmbientSamplingRFC Started.'}, 'createdAt': '2026-01-19T02:00:49.770Z', 'createdBy': '5c7b5d9f-c171-4004-a182-4277ffd4c9eb'}",0.0,424889.7,25.29,32.61,1009.09,29.83,33.29,1600.0,1598.07,21470060.0,2200.0,2200.06,24020116.0,1190.0,1188.12,22450138.0,1800.0,1798.87,22340093.0,210.0,207.05,22040109.0
0000000027-4125-asu-nz,0000000018-3024-oms-nz,AmbientSamplingRFC,e65edbc3-2385-435e-9ea6-17796a88c6f6,5d6d3867-f8e0-47cd-b70f-54e2ed56af0f,1228.4410400390625,490501.15625,200052.984375,8135.39013671875,7135.8203125,26006.857421875,184464.40625,180073.671875,236356.78125,70459.953125,129391.46875,18650.052734375,275470.0,5649.00048828125,19451.3984375,37245.53125,258059.1875,52672.91015625,190882.796875,20291.923828125,6902.7685546875,13250.4638671875,27548.978515625,45722.7578125,2925549.75,356958.09375,1075885.75,3623435.5,11148369,5586.9609375,71597.25,126193632,52183644,21126.234375,86346.8203125,201804.859375,670721.5,4360.68603515625,2839921.75,1134484.75,63230.5859375,491250.90625,21348.26171875,824735.0,703.1774291992188,448857.40625,445369.5625,239758.734375,961769.875,70096.390625,77640.734375,17390.380859375,4157.95751953125,277834.0,14934.26171875,145087.4375,33060.46875,405038.84375,1100918.0,58642.06640625,7259.0947265625,122955.296875,13548.3828125,609721.0625,7776,34.05128479003906,35.66300582885742,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,False,UNKNOWN,0,0,0,0,202542009,24484,0,36.93205642700195,13,,,"{'Type': 'start', 'Data_Type': 'Synthetical', 'Protocol_name': 'ABGv5-70ppb-10RH-75ccm-Jude-Q425', 'Trial_Details': {'RH': 0, 'group': 35, 'detail': 'N/A', 'trialnum': 31, 'TrialName': '10rh', 'identifier': 'srzyh', 'Concentration': 0}, 'Experiment_Rig': 'DA3'}",,2026-01-19 02:00:50.883,"{'cid': '2adce08a-fe7e-4e75-9f5b-b084b71d0877', 'uuid': 'd2ef14ad-97f0-47d8-9df5-07a4079fde69', 'annotationId': 'e65edbc3-2385-435e-9ea6-17796a88c6f6', 'name': 'AmbientSamplingRFC', 'description': 'AmbientSamplingRFC', 'labels': 'AmbientSamplingRFC', 'metadata': {'Length': 30, 'Progress': 0, 'startTime': 1768788049538, 'Notification': 'Event AmbientSamplingRFC Started.'}, 'createdAt': '2026-01-19T02:00:49.770Z', 'createdBy': '5c7b5d9f-c171-4004-a182-4277ffd4c9eb'}",0.0,424752.04,25.29,32.61,1009.08,29.83,33.3,1600.0,1598.59,21470060.0,2200.0,2199.47,24020116.0,1190.0,1188.2,22450138.0,1800.0,1799.42,22340093.0,210.0,207.99,22040109.0
0000000027-4125-asu-nz,0000000018-3024-oms-nz,AmbientSamplingRFC,e65edbc3-2385-435e-9ea6-17796a88c6f6,5d6d3867-f8e0-47cd-b70f-54e2ed56af0f,1228.277587890625,490258.96875,200032.5,8135.37255859375,7135.9189453125,26005.90625,184497.6875,180042.0,236389.828125,70519.09375,129365.765625,18650.037109375,275539.625,5641.95458984375,19452.7265625,37248.61328125,257655.09375,52668.83984375,190960.90625,20297.5234375,6902.43896484375,13247.9951171875,27550.912109375,45726.921875,2923658.75,357337.90625,1076914.875,3621239.0,11133361,5587.39404296875,71261.1484375,125319560,52195488,21132.236328125,86370.40625,201794.90625,670832.1875,4360.74853515625,2833079.5,1135841.375,63223.53515625,491248.46875,21347.6875,824481.1875,701.7053833007812,448563.15625,445433.125,239715.03125,961873.8125,70130.453125,77676.0,17390.048828125,4146.7587890625,277855.3125,14946.5546875,145346.109375,33059.28125,405038.3125,1101347.375,58628.23046875,7259.2373046875,123417.25,13550.75390625,610372.375,8077,33.970699310302734,35.582420349121094,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,False,UNKNOWN,0,0,0,0,202542009,24484,0,36.93205642700195,13,,,"{'Type': 'start', 'Data_Type': 'Synthetical', 'Protocol_name': 'ABGv5-70ppb-10RH-75ccm-Jude-Q425', 'Trial_Details': {'RH': 0, 'group': 35, 'detail': 'N/A', 'trialnum': 31, 'TrialName': '10rh', 'identifier': 'srzyh', 'Concentration': 0}, 'Experiment_Rig': 'DA3'}",,2026-01-19 02:00:51.185,"{'cid': '2adce08a-fe7e-4e75-9f5b-b084b71d0877', 'uuid': 'd2ef14ad-97f0-47d8-9df5-07a4079fde69', 'annotationId': 'e65edbc3-2385-435e-9ea6-17796a88c6f6', 'name': 'AmbientSamplingRFC', 'description': 'AmbientSamplingRFC', 'labels': 'AmbientSamplingRFC', 'metadata': {'Length': 30, 'Progress': 0, 'startTime': 1768788049538, 'Notification': 'Event AmbientSamplingRFC Started.'}, 'createdAt': '2026-01-19T02:00:49.770Z', 'createdBy': '5c7b5d9f-c171-4004-a182-4277ffd4c9eb'}",0.0,424879.14,25.3,32.61,1009.08,29.84,33.31,1600.0,1599.12,21470060.0,2200.0,2198.87,24020116.0,1190.0,1188.28,22450138.0,1800.0,1799.97,22340093.0,210.0,208.94,22040109.0
0000000027-4125-asu-nz,0000000018-3024-oms-nz,AmbientSamplingRFC,e65edbc3-2385-435e-9ea6-17796a88c6f6,5d6d3867-f8e0-47cd-b70f-54e2ed56af0f,1228.3575439453125,489810.46875,200013.5625,8135.78076171875,7136.0703125,26006.236328125,184529.390625,180020.21875,236397.125,70534.546875,129363.859375,18649.74609375,275931.40625,5620.5029296875,19451.3515625,37250.36328125,257353.328125,52672.78125,192056.265625,20297.48046875,6902.96923828125,13244.92578125,27551.625,45722.68359375,2921728.0,356498.875,1076644.125,3619506.0,11121708,5588.1826171875,71187.21875,124587704,52318784,21130.0859375,86375.6640625,201836.421875,670972.0,4361.2802734375,2832579.25,1136082.75,63213.55859375,490914.875,21344.84765625,823833.0625,702.2767333984375,448450.3125,445699.0625,239708.90625,962039.4375,70085.296875,77641.421875,17389.2109375,4142.0546875,277726.03125,14952.83203125,145739.34375,33065.07421875,405028.09375,1101817.375,58626.99609375,7259.61376953125,123319.2890625,13555.28515625,609909.0625,8378,33.890113830566406,35.582420349121094,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,False,UNKNOWN,0,0,0,0,202547012,24484,0,37.20087432861328,13,,,"{'Type': 'start', 'Data_Type': 'Synthetical', 'Protocol_name': 'ABGv5-70ppb-10RH-75ccm-Jude-Q425', 'Trial_Details': {'RH': 0, 'group': 35, 'detail': 'N/A', 'trialnum': 31, 'TrialName': '10rh', 'identifier': 'srzyh', 'Concentration': 0}, 'Experiment_Rig': 'DA3'}",,2026-01-19 02:00:51.488,"{'cid': '2adce08a-fe7e-4e75-9f5b-b084b71d0877', 'uuid': 'd2ef14ad-97f0-47d8-9df5-07a4079fde69', 'annotationId': 'e65edbc3-2385-435e-9ea6-17796a88c6f6', 'name': 'AmbientSamplingRFC', 'description': 'AmbientSamplingRFC', 'labels': 'AmbientSamplingRFC', 'metadata': {'Length': 30, 'Progress': 0, 'startTime': 1768788049538, 'Notification': 'Event AmbientSamplingRFC Started.'}, 'createdAt': '2026-01-19T02:00:49.770Z', 'createdBy': '5c7b5d9f-c171-4004-a182-4277ffd4c9eb'}",0.0,425086.95,25.32,32.61,1009.08,29.84,33.32,1600.0,1599.64,21470060.0,2200.0,2198.41,24020116.0,1190.0,1188.37,22450138.0,1800.0,1800.46,22340093.0,210.0,209.83,22040109.0
0000000027-4125-asu-nz,0000000018-3024-oms-nz,AmbientSamplingRFC,e65edbc3-2385-435e-9ea6-17796a88c6f6,5d6d3867-f8e0-47cd-b70f-54e2ed56af0f,1227.8519287109375,489998.34375,199988.015625,8136.01318359375,7135.66015625,26005.130859375,184524.984375,180000.609375,236407.140625,70489.2421875,129363.765625,18649.359375,275814.28125,5633.5478515625,19452.130859375,37252.5546875,257345.96875,52686.78515625,190993.53125,20293.619140625,6902.60009765625,13237.951171875,27554.0703125,45725.20703125,2921271.0,357221.09375,1078925.75,3618121.5,11113713,5587.47998046875,71907.03125,124087584,52526312,21129.412109375,86396.046875,201883.75,671030.8125,4361.50634765625,2828284.75,1137445.125,63207.8046875,491054.6875,21346.177734375,823852.6875,702.83984375,448616.5625,445886.28125,239687.140625,961678.875,70085.625,77641.5,17384.07421875,4152.40234375,278047.65625,14959.1337890625,145221.140625,33068.01171875,405234.15625,1102577.625,58634.48828125,7259.60498046875,123392.6171875,13561.9912109375,610217.9375,8679,33.970699310302734,35.582420349121094,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,False,UNKNOWN,0,0,0,0,202547012,24484,0,37.20087432861328,13,,,"{'Type': 'start', 'Data_Type': 'Synthetical', 'Protocol_name': 'ABGv5-70ppb-10RH-75ccm-Jude-Q425', 'Trial_Details': {'RH': 0, 'group': 35, 'detail': 'N/A', 'trialnum': 31, 'TrialName': '10rh', 'identifier': 'srzyh', 'Concentration': 0}, 'Experiment_Rig': 'DA3'}",,2026-01-19 02:00:51.786,"{'cid': '2adce08a-fe7e-4e75-9f5b-b084b71d0877', 'uuid': 'd2ef14ad-97f0-47d8-9df5-07a4079fde69', 'annotationId': 'e65edbc3-2385-435e-9ea6-17796a88c6f6', 'name': 'AmbientSamplingRFC', 'description': 'AmbientSamplingRFC', 'labels': 'AmbientSamplingRFC', 'metadata': {'Length': 30, 'Progress': 0, 'startTime': 1768788049538, 'Notification': 'Event AmbientSamplingRFC Started.'}, 'createdAt': '2026-01-19T02:00:49.770Z', 'createdBy': '5c7b5d9f-c171-4004-a182-4277ffd4c9eb'}",0.0,425291.33,25.33,32.61,1009.09,29.83,33.31,1600.0,1600.01,21470060.0,2200.0,2199.43,24020116.0,1190.0,1188.45,22450138.0,1800.0,1800.23,22340093.0,210.0,209.82,22040109.0
0000000027-4125-asu-nz,0000000018-3024-oms-nz,AmbientSamplingRFC,e65edbc3-2385-435e-9ea6-17796a88c6f6,5d6d3867-f8e0-47cd-b70f-54e2ed56af0f,1227.9464111328125,490030.65625,199994.4375,8135.76318359375,7135.99267578125,26003.765625,184436.828125,180000.015625,236391.015625,70664.453125,129375.1328125,18648.923828125,277094.5,5630.52099609375,19451.5390625,37258.859375,258030.984375,52691.86328125,190682.234375,20301.55859375,6902.35205078125,13242.00390625,27555.01953125,45728.97265625,2922093.75,357082.15625,1081623.625,3618676.0,11112176,5587.841796875,72893.0078125,123984384,52765040,21131.0703125,86367.7578125,201864.0,671104.125,4361.89208984375,2829123.75,1138170.625,63206.3203125,490689.28125,21347.87109375,823502.5625,701.9478759765625,448406.65625,445295.5625,239647.578125,960694.75,70037.0390625,77620.6640625,17386.150390625,4159.3994140625,278011.875,14937.55859375,145208.640625,33067.76953125,405044.5625,1102458.0,58624.40625,7259.57861328125,123495.3984375,13566.544921875,610027.6875,8980,34.05128479003906,35.501834869384766,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,False,UNKNOWN,0,0,0,0,202547012,24484,0,37.20087432861328,13,,,"{'Type': 'start', 'Data_Type': 'Synthetical', 'Protocol_name': 'ABGv5-70ppb-10RH-75ccm-Jude-Q425', 'Trial_Details': {'RH': 0, 'group': 35, 'detail': 'N/A', 'trialnum': 31, 'TrialName': '10rh', 'identifier': 'srzyh', 'Concentration': 0}, 'Experiment_Rig': 'DA3'}",,2026-01-19 02:00:52.085,"{'cid': '2adce08a-fe7e-4e75-9f5b-b084b71d0877', 'uuid': 'd2ef14ad-97f0-47d8-9df5-07a4079fde69', 'annotationId': 'e65edbc3-2385-435e-9ea6-17796a88c6f6', 'name': 'AmbientSamplingRFC', 'description': 'AmbientSamplingRFC', 'labels': 'AmbientSamplingRFC', 'metadata': {'Length': 30, 'Progress': 0, 'startTime': 1768788049538, 'Notification': 'Event AmbientSamplingRFC Started.'}, 'createdAt': '2026-01-19T02:00:49.770Z', 'createdBy': '5c7b5d9f-c171-4004-a182-4277ffd4c9eb'}",0.0,425496.39,25.35,32.61,1009.09,29.82,33.29,1600.0,1600.39,21470060.0,2200.0,2200.45,24020116.0,1190.0,1188.53,22450138.0,1800.0,1799.99,22340093.0,210.0,209.82,22040109.0
0000000027-4125-asu-nz,0000000018-3024-oms-nz,AmbientSamplingRFC,e65edbc3-2385-435e-9ea6-17796a88c6f6,5d6d3867-f8e0-47cd-b70f-54e2ed56af0f,1228.5960693359375,490120.5625,200021.25,8136.16015625,7136.19189453125,26004.462890625,184457.640625,180022.8125,236396.09375,70621.8671875,129391.5625,18649.07421875,272717.5625,5620.88525390625,19454.419921875,37259.4609375,257901.4375,52686.1953125,190941.796875,20293.232421875,6902.755859375,13250.1181640625,27554.189453125,45738.703125,2923839.0,356339.4375,1080183.625,3621085.0,11115671,5589.0048828125,73070.8515625,124202376,53035800,21131.212890625,86360.7890625,201875.25,671145.75,4362.5029296875,2833573.25,1137879.0,63209.26953125,490946.25,21347.654296875,822544.25,702.2316284179688,448323.625,445155.5625,239660.140625,959378.625,70035.96875,77623.2578125,17384.337890625,4152.9013671875,278097.625,14936.451171875,146392.265625,33064.91796875,405027.96875,1101995.5,58622.55078125,7259.640625,123647.4765625,13556.064453125,609634.625,9281,33.890113830566406,35.66300582885742,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,False,UNKNOWN,0,0,0,0,202547012,24484,0,37.20087432861328,13,,,"{'Type': 'start', 'Data_Type': 'Synthetical', 'Protocol_name': 'ABGv5-70ppb-10RH-75ccm-Jude-Q425', 'Trial_Details': {'RH': 0, 'group': 35, 'detail': 'N/A', 'trialnum': 31, 'TrialName': '10rh', 'identifier': 'srzyh', 'Concentration': 0}, 'Experiment_Rig': 'DA3'}",,2026-01-19 02:00:52.387,"{'cid': '2adce08a-fe7e-4e75-9f5b-b084b71d0877', 'uuid': 'd2ef14ad-97f0-47d8-9df5-07a4079fde69', 'annotationId': 'e65edbc3-2385-435e-9ea6-17796a88c6f6', 'name': 'AmbientSamplingRFC', 'description': 'AmbientSamplingRFC', 'labels': 'AmbientSamplingRFC', 'metadata': {'Length': 30, 'Progress': 0, 'startTime': 1768788049538, 'Notification': 'Event AmbientSamplingRFC Started.'}, 'createdAt': '2026-01-19T02:00:49.770Z', 'createdBy': '5c7b5d9f-c171-4004-a182-4277ffd4c9eb'}",0.0,424699.73,25.33,32.61,1009.05,29.81,33.28,1600.0,1600.78,21470060.0,2200.0,2201.48,24020116.0,1190.0,1188.62,22450138.0,1800.0,1799.75,22340093.0,210.0,209.82,22040109.0
0000000027-4125-asu-nz,0000000018-3024-oms-nz,AmbientSamplingRFC,e65edbc3-2385-435e-9ea6-17796a88c6f6,5d6d3867-f8e0-47cd-b70f-54e2ed56af0f,1228.7481689453125,490312.1875,200015.90625,8136.041015625,7137.3046875,26004.1484375,184446.53125,180044.40625,236454.03125,70655.5625,129408.3125,18650.353515625,275505.21875,5627.20068359375,19456.484375,37254.40625,257560.515625,52683.4609375,191510.734375,20293.703125,6902.52490234375,13240.044921875,27556.212890625,45735.08984375,2926158.5,357061.21875,1080177.625,3623412.25,11125091,5585.564453125,73393.53125,124957160,53235504,21132.521484375,86357.2421875,201839.359375,671120.75,4362.25244140625,2832933.0,1137690.125,63211.234375,490980.96875,21345.783203125,823425.0625,702.5601196289062,448440.375,445257.625,239662.984375,958469.125,70050.4375,77592.8359375,17388.41796875,4156.755859375,277614.875,14934.5498046875,144843.8125,33056.7109375,405004.75,1101156.75,58609.78515625,7259.66650390625,123544.21875,13566.689453125,609534.0,9582,33.970699310302734,35.743595123291016,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,False,UNKNOWN,0,0,0,0,202547012,24484,0,37.20087432861328,13,,,"{'Type': 'start', 'Data_Type': 'Synthetical', 'Protocol_name': 'ABGv5-70ppb-10RH-75ccm-Jude-Q425', 'Trial_Details': {'RH': 0, 'group': 35, 'detail': 'N/A', 'trialnum': 31, 'TrialName': '10rh', 'identifier': 'srzyh', 'Concentration': 0}, 'Experiment_Rig': 'DA3'}",,2026-01-19 02:00:52.688,"{'cid': '2adce08a-fe7e-4e75-9f5b-b084b71d0877', 'uuid': 'd2ef14ad-97f0-47d8-9df5-07a4079fde69', 'annotationId': 'e65edbc3-2385-435e-9ea6-17796a88c6f6', 'name': 'AmbientSamplingRFC', 'description': 'AmbientSamplingRFC', 'labels': 'AmbientSamplingRFC', 'metadata': {'Length': 30, 'Progress': 0, 'startTime': 1768788049538, 'Notification': 'Event AmbientSamplingRFC Started.'}, 'createdAt': '2026-01-19T02:00:49.770Z', 'createdBy': '5c7b5d9f-c171-4004-a182-4277ffd4c9eb'}",0.0,423811.47,25.31,32.61,1009.0,29.81,33.27,1600.0,1600.85,21470060.0,2200.0,2201.57,24020116.0,1190.0,1188.68,22450138.0,1800.0,1800.17,22340093.0,210.0,209.86,22040109.0
