component_sn,product_sn,event_name,annotation_id,configuration_id,A1,A2,A3,A4,A5,A6,A7,A8,B1,B2,B3,B4,B5,B6,B7,B8,C1,C2,C3,C4,C5,C6,C7,C8,D1,D2,D3,D4,D5,D6,D7,D8,E1,E2,E3,E4,E5,E6,E7,E8,F1,F2,F3,F4,F5,F6,F7,F8,G1,G2,G3,G4,G5,G6,G7,G8,H1,H2,H3,H4,H5,H6,H7,H8,ASELT,BT1,BT2,DPP0,DPT0,DPSN,DPPID,PZTGTF,PZFLOW0,PZEF0,PZVMV,PZBV0,PZEN,PZDM,PZCAL,AQT0,AQH0,AQP0,AQGR0,AQAH0,AQBSTAT,AQBTS,AQBVAL,AQSENS,AQSID,TRHT0,TRHH0,TRHSN,SYSUT,SYSHF,SYSHA,SYSCL,SYSRC,reference_ui,reference_type,reference_details,metadata,payloadCreateAt,event,SETP0_181425,FLW0_181425,ANLT0_181425,SETP0_094324,FLW0_094324,ANLT0_094324,SETP0_453024,FLW0_453024,ANLT0_453024,SETP0_543024,FLW0_543024,ANLT0_543024,T0_183225,H0_183225,bVOC_274625,GASR0_274625,H0_274625,T0_274625,P0_274625,SETP0_183624,FLW0_183624,ANLT0_183624
0000000027-4125-asu-nz,0000000018-3024-oms-nz,AmbientSamplingRFC,63f2e501-d9d9-4a09-8343-d61c1c4163a8,b0d302bf-f0f3-4feb-821a-8083f454e883,1223.0855712890625,489658.4375,200105.171875,8135.1103515625,7135.24560546875,26006.939453125,184541.78125,180102.671875,236607.125,70348.53125,129465.7265625,18649.55078125,276832.1875,5582.34326171875,19455.876953125,37237.83984375,257426.953125,52686.6953125,192172.9375,20296.8828125,6902.71337890625,13237.75390625,27558.060546875,45720.31640625,2921808.75,365413.15625,1073789.375,3623896.0,11027915,5588.458984375,68682.625,127882920,52265244,21119.56640625,86263.8984375,201522.046875,670279.625,4361.59326171875,2824446.75,1130833.0,63230.51953125,492732.65625,21348.60546875,830554.75,703.95263671875,448629.46875,446186.0625,239728.5625,960968.5625,70192.703125,77691.75,17383.0703125,4140.46484375,277397.8125,14929.5673828125,145736.546875,33066.984375,405080.03125,1099898.875,58624.83203125,7258.978515625,122980.5234375,13540.9453125,606824.875,5894,34.05128479003906,35.743595123291016,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,False,UNKNOWN,0,0,0,0,202993525,24484,0,36.89948272705078,13,,,"{'Type': 'start', 'Data_Type': 'Synthetical', 'Protocol_name': 'ABGv5-5ppb-10RH-75ccm-Anthony-Q425', 'Trial_Details': {'RH': 0, 'group': 35, 'detail': 'N/A', 'trialnum': 34, 'TrialName': '10rh', 'identifier': 'srzyh', 'Concentration': 0}, 'Experiment_Rig': 'DA3'}",,2026-01-19 02:08:19.131,"{'cid': 'f76ea4ed-71b8-4547-8ddc-6c394732d3a0', 'uuid': '05b11941-43f1-4b40-ab0a-6994357f5581', 'annotationId': '63f2e501-d9d9-4a09-8343-d61c1c4163a8', 'name': 'AmbientSamplingRFC', 'description': 'AmbientSamplingRFC', 'labels': 'AmbientSamplingRFC', 'metadata': {'Length': 30, 'Progress': 0, 'startTime': 1768788498574, 'Notification': 'Event AmbientSamplingRFC Started.'}, 'createdAt': '2026-01-19T02:08:18.798Z', 'createdBy': '5c7b5d9f-c171-4004-a182-4277ffd4c9eb'}",2200.0,2198.4,24020116.0,1600.0,1598.8,21470060.0,1800.0,1801.28,22340093.0,1385.0,1383.12,22450138.0,29.83,33.2,0.0,424720.03,25.45,32.63,1009.16,15.0,14.93,22040109.0
0000000027-4125-asu-nz,0000000018-3024-oms-nz,AmbientSamplingRFC,63f2e501-d9d9-4a09-8343-d61c1c4163a8,b0d302bf-f0f3-4feb-821a-8083f454e883,1222.3624267578125,489745.375,200086.78125,8135.17138671875,7136.1337890625,26007.064453125,184599.296875,180077.21875,236546.5625,70368.5703125,129455.375,18649.478515625,276510.3125,5593.572265625,19454.763671875,37238.19921875,257594.0625,52700.09765625,192052.46875,20297.509765625,6902.94482421875,13247.0615234375,27557.423828125,45718.75,2919013.5,364709.625,1072964.875,3622330.5,11006359,5588.88916015625,68417.0625,127069416,52080684,21118.830078125,86274.53125,201495.640625,670343.3125,4361.64892578125,2826392.0,1130501.125,63237.5546875,492709.9375,21347.27734375,829938.625,703.0960083007812,448701.625,446075.90625,239708.1875,961621.9375,70182.3359375,77657.75,17384.109375,4148.15283203125,277952.4375,14957.31640625,146328.453125,33070.640625,405214.59375,1100593.625,58631.85546875,7258.48388671875,123036.3515625,13541.037109375,607651.3125,6195,34.05128479003906,35.743595123291016,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,False,UNKNOWN,0,0,0,0,202993525,24484,0,36.89948272705078,13,,,"{'Type': 'start', 'Data_Type': 'Synthetical', 'Protocol_name': 'ABGv5-5ppb-10RH-75ccm-Anthony-Q425', 'Trial_Details': {'RH': 0, 'group': 35, 'detail': 'N/A', 'trialnum': 34, 'TrialName': '10rh', 'identifier': 'srzyh', 'Concentration': 0}, 'Experiment_Rig': 'DA3'}",,2026-01-19 02:08:19.435,"{'cid': 'f76ea4ed-71b8-4547-8ddc-6c394732d3a0', 'uuid': '05b11941-43f1-4b40-ab0a-6994357f5581', 'annotationId': '63f2e501-d9d9-4a09-8343-d61c1c4163a8', 'name': 'AmbientSamplingRFC', 'description': 'AmbientSamplingRFC', 'labels': 'AmbientSamplingRFC', 'metadata': {'Length': 30, 'Progress': 0, 'startTime': 1768788498574, 'Notification': 'Event AmbientSamplingRFC Started.'}, 'createdAt': '2026-01-19T02:08:18.798Z', 'createdBy': '5c7b5d9f-c171-4004-a182-4277ffd4c9eb'}",2200.0,2198.4,24020116.0,1600.0,1598.8,21470060.0,1800.0,1801.28,22340093.0,1385.0,1383.12,22450138.0,29.83,33.2,0.0,424720.03,25.45,32.63,1009.16,15.0,14.93,22040109.0
0000000027-4125-asu-nz,0000000018-3024-oms-nz,AmbientSamplingRFC,63f2e501-d9d9-4a09-8343-d61c1c4163a8,b0d302bf-f0f3-4feb-821a-8083f454e883,1222.300537109375,489514.96875,200016.78125,8134.6904296875,7136.72216796875,26003.384765625,184592.34375,180058.53125,236512.234375,70347.890625,129465.28125,18649.716796875,276571.90625,5591.78076171875,19455.01953125,37241.20703125,257496.546875,52694.5546875,191759.234375,20286.4453125,6902.4990234375,13244.978515625,27560.7265625,45720.3125,2917308.0,364861.15625,1074537.75,3620937.25,10989144,5588.37255859375,69273.2421875,126496752,51993292,21119.4453125,86261.203125,201484.296875,670558.9375,4360.57177734375,2826620.0,1133660.125,63230.29296875,491998.28125,21347.482421875,829744.25,703.1344604492188,448762.84375,446296.5,239690.640625,962103.4375,70153.71875,77716.3359375,17380.6015625,4146.2548828125,277583.6875,14911.6083984375,146272.234375,33072.203125,405257.125,1101597.125,58639.1640625,7258.37548828125,122927.609375,13538.3251953125,608323.9375,6496,33.970699310302734,35.743595123291016,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,False,UNKNOWN,0,0,0,0,202993525,24484,0,36.89948272705078,13,,,"{'Type': 'start', 'Data_Type': 'Synthetical', 'Protocol_name': 'ABGv5-5ppb-10RH-75ccm-Anthony-Q425', 'Trial_Details': {'RH': 0, 'group': 35, 'detail': 'N/A', 'trialnum': 34, 'TrialName': '10rh', 'identifier': 'srzyh', 'Concentration': 0}, 'Experiment_Rig': 'DA3'}",,2026-01-19 02:08:19.735,"{'cid': 'f76ea4ed-71b8-4547-8ddc-6c394732d3a0', 'uuid': '05b11941-43f1-4b40-ab0a-6994357f5581', 'annotationId': '63f2e501-d9d9-4a09-8343-d61c1c4163a8', 'name': 'AmbientSamplingRFC', 'description': 'AmbientSamplingRFC', 'labels': 'AmbientSamplingRFC', 'metadata': {'Length': 30, 'Progress': 0, 'startTime': 1768788498574, 'Notification': 'Event AmbientSamplingRFC Started.'}, 'createdAt': '2026-01-19T02:08:18.798Z', 'createdBy': '5c7b5d9f-c171-4004-a182-4277ffd4c9eb'}",2200.0,2199.11,24020116.0,1600.0,1598.82,21470060.0,1800.0,1801.11,22340093.0,1385.0,1383.35,22450138.0,29.84,33.2,0.0,424720.03,25.45,32.63,1009.16,15.0,14.93,22040109.0
0000000027-4125-asu-nz,0000000018-3024-oms-nz,AmbientSamplingRFC,63f2e501-d9d9-4a09-8343-d61c1c4163a8,b0d302bf-f0f3-4feb-821a-8083f454e883,1224.133056640625,489933.09375,200033.09375,8134.54931640625,7135.68017578125,26004.39453125,184622.21875,180069.515625,236610.484375,70402.4765625,129458.78125,18649.619140625,276453.40625,5606.56884765625,19451.978515625,37238.69140625,257780.796875,52728.6171875,192706.609375,20297.939453125,6902.9404296875,13239.794921875,27562.16796875,45722.20703125,2915550.5,364416.125,1074192.0,3619384.25,10969300,5589.25390625,69421.59375,125566920,52035492,21122.01171875,86270.328125,201529.09375,670742.9375,4361.6337890625,2827470.25,1133863.5,63227.00390625,491895.875,21348.93359375,829712.8125,703.8814086914062,448711.59375,445772.6875,239656.0625,962711.1875,70126.3984375,77700.28125,17383.16796875,4140.59765625,277401.21875,14928.9169921875,145694.296875,33070.51953125,405100.40625,1101881.0,58637.87109375,7258.73779296875,122949.8359375,13540.8291015625,609218.375,6797,34.05128479003906,35.66300582885742,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,False,UNKNOWN,0,0,0,0,202993525,24484,0,36.89948272705078,13,,,"{'Type': 'start', 'Data_Type': 'Synthetical', 'Protocol_name': 'ABGv5-5ppb-10RH-75ccm-Anthony-Q425', 'Trial_Details': {'RH': 0, 'group': 35, 'detail': 'N/A', 'trialnum': 34, 'TrialName': '10rh', 'identifier': 'srzyh', 'Concentration': 0}, 'Experiment_Rig': 'DA3'}",,2026-01-19 02:08:20.038,"{'cid': 'f76ea4ed-71b8-4547-8ddc-6c394732d3a0', 'uuid': '05b11941-43f1-4b40-ab0a-6994357f5581', 'annotationId': '63f2e501-d9d9-4a09-8343-d61c1c4163a8', 'name': 'AmbientSamplingRFC', 'description': 'AmbientSamplingRFC', 'labels': 'AmbientSamplingRFC', 'metadata': {'Length': 30, 'Progress': 0, 'startTime': 1768788498574, 'Notification': 'Event AmbientSamplingRFC Started.'}, 'createdAt': '2026-01-19T02:08:18.798Z', 'createdBy': '5c7b5d9f-c171-4004-a182-4277ffd4c9eb'}",2200.0,2200.0,24020116.0,1600.0,1598.84,21470060.0,1800.0,1800.89,22340093.0,1385.0,1383.63,22450138.0,29.85,33.2,0.0,424279.45,25.45,32.63,1009.16,15.0,14.93,22040109.0
0000000027-4125-asu-nz,0000000018-3024-oms-nz,AmbientSamplingRFC,63f2e501-d9d9-4a09-8343-d61c1c4163a8,b0d302bf-f0f3-4feb-821a-8083f454e883,1223.751953125,489689.4375,200022.40625,8134.6171875,7135.60986328125,26002.966796875,184602.9375,180049.5,236538.703125,70401.2265625,129451.46875,18650.107421875,276543.34375,5595.3828125,19453.20703125,37242.0625,257845.140625,52739.75,192824.234375,20289.88671875,6903.3642578125,13241.5546875,27563.755859375,45727.8671875,2914842.25,364471.96875,1075596.25,3617843.0,10965759,5588.76416015625,68364.328125,125038208,52186448,21120.365234375,86255.671875,201556.1875,670816.75,4360.875,2831874.0,1135361.375,63211.34375,491946.78125,21346.8203125,829241.5,704.272705078125,448831.40625,445151.46875,239646.671875,962832.0625,70132.9453125,77671.4296875,17389.533203125,4147.42236328125,277408.375,14931.8046875,145702.5,33067.08203125,405162.75,1102582.5,58634.33984375,7258.81201171875,122833.40625,13542.4169921875,610139.9375,7098,33.970699310302734,35.501834869384766,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,False,UNKNOWN,0,0,0,0,202993525,24484,0,36.89948272705078,13,,,"{'Type': 'start', 'Data_Type': 'Synthetical', 'Protocol_name': 'ABGv5-5ppb-10RH-75ccm-Anthony-Q425', 'Trial_Details': {'RH': 0, 'group': 35, 'detail': 'N/A', 'trialnum': 34, 'TrialName': '10rh', 'identifier': 'srzyh', 'Concentration': 0}, 'Experiment_Rig': 'DA3'}",,2026-01-19 02:08:20.340,"{'cid': 'f76ea4ed-71b8-4547-8ddc-6c394732d3a0', 'uuid': '05b11941-43f1-4b40-ab0a-6994357f5581', 'annotationId': '63f2e501-d9d9-4a09-8343-d61c1c4163a8', 'name': 'AmbientSamplingRFC', 'description': 'AmbientSamplingRFC', 'labels': 'AmbientSamplingRFC', 'metadata': {'Length': 30, 'Progress': 0, 'startTime': 1768788498574, 'Notification': 'Event AmbientSamplingRFC Started.'}, 'createdAt': '2026-01-19T02:08:18.798Z', 'createdBy': '5c7b5d9f-c171-4004-a182-4277ffd4c9eb'}",2200.0,2200.89,24020116.0,1600.0,1598.87,21470060.0,1800.0,1800.68,22340093.0,1385.0,1383.92,22450138.0,29.86,33.19,0.0,423349.01,25.44,32.63,1009.15,15.0,14.93,22040109.0
0000000027-4125-asu-nz,0000000018-3024-oms-nz,AmbientSamplingRFC,63f2e501-d9d9-4a09-8343-d61c1c4163a8,b0d302bf-f0f3-4feb-821a-8083f454e883,1223.607177734375,489720.1875,200007.875,8135.1953125,7135.6328125,26003.080078125,184527.703125,180038.578125,236479.765625,70340.421875,129463.484375,18648.015625,274804.1875,5604.74560546875,19455.693359375,37238.41796875,257683.1875,52702.7265625,192997.390625,20278.2890625,6902.81982421875,13249.70703125,27562.041015625,45728.9453125,2914356.5,364597.75,1075320.25,3616728.5,10951967,5588.66748046875,67383.9765625,124428568,52415964,21123.6953125,86273.4296875,201557.046875,670916.0625,4360.52001953125,2834904.0,1136081.75,63212.1484375,491793.625,21346.31640625,828845.125,704.5640258789062,448473.9375,445398.90625,239623.59375,962060.5,70146.9453125,77673.5546875,17382.03515625,4140.9521484375,277227.1875,14913.736328125,145592.515625,33066.703125,404995.71875,1102660.125,58646.08203125,7259.01123046875,122975.2265625,13545.4990234375,610397.625,7399,34.131874084472656,35.743595123291016,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,False,UNKNOWN,0,0,0,0,202993525,24484,0,36.89948272705078,13,,,"{'Type': 'start', 'Data_Type': 'Synthetical', 'Protocol_name': 'ABGv5-5ppb-10RH-75ccm-Anthony-Q425', 'Trial_Details': {'RH': 0, 'group': 35, 'detail': 'N/A', 'trialnum': 34, 'TrialName': '10rh', 'identifier': 'srzyh', 'Concentration': 0}, 'Experiment_Rig': 'DA3'}",,2026-01-19 02:08:20.641,"{'cid': 'f76ea4ed-71b8-4547-8ddc-6c394732d3a0', 'uuid': '05b11941-43f1-4b40-ab0a-6994357f5581', 'annotationId': '63f2e501-d9d9-4a09-8343-d61c1c4163a8', 'name': 'AmbientSamplingRFC', 'description': 'AmbientSamplingRFC', 'labels': 'AmbientSamplingRFC', 'metadata': {'Length': 30, 'Progress': 0, 'startTime': 1768788498574, 'Notification': 'Event AmbientSamplingRFC Started.'}, 'createdAt': '2026-01-19T02:08:18.798Z', 'createdBy': '5c7b5d9f-c171-4004-a182-4277ffd4c9eb'}",2200.0,2201.07,24020116.0,1600.0,1598.89,21470060.0,1800.0,1800.49,22340093.0,1385.0,1384.07,22450138.0,29.87,33.19,0.0,422421.64,25.43,32.63,1009.14,15.0,14.93,22040109.0
0000000027-4125-asu-nz,0000000018-3024-oms-nz,AmbientSamplingRFC,63f2e501-d9d9-4a09-8343-d61c1c4163a8,b0d302bf-f0f3-4feb-821a-8083f454e883,1222.674072265625,489335.5,200037.53125,8135.06494140625,7135.056640625,26002.533203125,184575.3125,180026.484375,236812.8125,70313.765625,129468.046875,18650.474609375,276246.1875,5609.251953125,19456.572265625,37249.98828125,257889.25,52702.88671875,192410.796875,20293.951171875,6903.55419921875,13244.8349609375,27563.119140625,45727.6328125,2916337.0,364646.96875,1076495.875,3617925.75,10954150,5588.23583984375,67507.1796875,124524480,52704516,21119.328125,86264.609375,201552.625,671039.8125,4361.96435546875,2835425.5,1137002.375,63206.41015625,491419.125,21347.880859375,828780.6875,703.7465209960938,448523.28125,445233.0625,239614.671875,960860.3125,70104.421875,77666.890625,17383.51171875,4140.01220703125,277497.96875,14935.3818359375,145712.09375,33067.57421875,405528.875,1102568.5,58635.22265625,7258.35205078125,122976.2578125,13546.044921875,610543.8125,7700,34.131874084472656,35.66300582885742,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,False,UNKNOWN,0,0,0,0,202993525,24484,0,36.89948272705078,13,,,"{'Type': 'start', 'Data_Type': 'Synthetical', 'Protocol_name': 'ABGv5-5ppb-10RH-75ccm-Anthony-Q425', 'Trial_Details': {'RH': 0, 'group': 35, 'detail': 'N/A', 'trialnum': 34, 'TrialName': '10rh', 'identifier': 'srzyh', 'Concentration': 0}, 'Experiment_Rig': 'DA3'}",,2026-01-19 02:08:20.943,"{'cid': 'f76ea4ed-71b8-4547-8ddc-6c394732d3a0', 'uuid': '05b11941-43f1-4b40-ab0a-6994357f5581', 'annotationId': '63f2e501-d9d9-4a09-8343-d61c1c4163a8', 'name': 'AmbientSamplingRFC', 'description': 'AmbientSamplingRFC', 'labels': 'AmbientSamplingRFC', 'metadata': {'Length': 30, 'Progress': 0, 'startTime': 1768788498574, 'Notification': 'Event AmbientSamplingRFC Started.'}, 'createdAt': '2026-01-19T02:08:18.798Z', 'createdBy': '5c7b5d9f-c171-4004-a182-4277ffd4c9eb'}",2200.0,2200.45,24020116.0,1600.0,1598.91,21470060.0,1800.0,1800.35,22340093.0,1385.0,1384.05,22450138.0,29.87,33.17,0.0,421491.2,25.42,32.63,1009.13,15.0,14.94,22040109.0
0000000027-4125-asu-nz,0000000018-3024-oms-nz,AmbientSamplingRFC,63f2e501-d9d9-4a09-8343-d61c1c4163a8,b0d302bf-f0f3-4feb-821a-8083f454e883,1222.3138427734375,489481.21875,200073.390625,8134.9228515625,7135.64697265625,26003.91796875,184568.5625,180023.78125,236815.640625,70241.1015625,129488.0859375,18649.455078125,276049.4375,5612.01416015625,19457.064453125,37241.4921875,257782.109375,52714.41796875,192707.53125,20295.865234375,6903.060546875,13244.791015625,27564.453125,45724.21875,2919386.25,364077.5,1078830.5,3620723.5,10966170,5588.82958984375,67649.5703125,124839584,52967244,21116.896484375,86260.1953125,201572.296875,671108.3125,4360.26318359375,2838968.0,1136466.875,63204.4140625,491436.1875,21348.0546875,826834.3125,703.0453491210938,448165.03125,445282.84375,239596.609375,959603.4375,70116.5703125,77641.1171875,17385.029296875,4136.20166015625,277297.84375,14926.26953125,145841.625,33065.29296875,405290.9375,1101919.875,58637.27734375,7258.6474609375,122957.8828125,13544.2744140625,610375.75,8001,33.970699310302734,35.582420349121094,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,False,UNKNOWN,0,0,0,0,202993525,24484,0,36.89948272705078,13,,,"{'Type': 'start', 'Data_Type': 'Synthetical', 'Protocol_name': 'ABGv5-5ppb-10RH-75ccm-Anthony-Q425', 'Trial_Details': {'RH': 0, 'group': 35, 'detail': 'N/A', 'trialnum': 34, 'TrialName': '10rh', 'identifier': 'srzyh', 'Concentration': 0}, 'Experiment_Rig': 'DA3'}",,2026-01-19 02:08:21.243,"{'cid': 'f76ea4ed-71b8-4547-8ddc-6c394732d3a0', 'uuid': '05b11941-43f1-4b40-ab0a-6994357f5581', 'annotationId': '63f2e501-d9d9-4a09-8343-d61c1c4163a8', 'name': 'AmbientSamplingRFC', 'description': 'AmbientSamplingRFC', 'labels': 'AmbientSamplingRFC', 'metadata': {'Length': 30, 'Progress': 0, 'startTime': 1768788498574, 'Notification': 'Event AmbientSamplingRFC Started.'}, 'createdAt': '2026-01-19T02:08:18.798Z', 'createdBy': '5c7b5d9f-c171-4004-a182-4277ffd4c9eb'}",2200.0,2199.83,24020116.0,1600.0,1598.94,21470060.0,1800.0,1800.21,22340093.0,1385.0,1384.02,22450138.0,29.86,33.16,0.0,421475.95,25.42,32.63,1009.09,15.0,14.95,22040109.0
0000000027-4125-asu-nz,0000000018-3024-oms-nz,AmbientSamplingRFC,63f2e501-d9d9-4a09-8343-d61c1c4163a8,b0d302bf-f0f3-4feb-821a-8083f454e883,1223.3719482421875,490155.0625,200084.421875,8134.68408203125,7135.64111328125,26004.763671875,184524.875,180040.84375,236949.703125,70260.6796875,129517.390625,18650.08203125,276417.59375,5610.734375,19456.37890625,37244.71875,257934.265625,52728.46875,192999.59375,20291.12890625,6902.58203125,13240.6875,27564.587890625,45723.14453125,2922106.5,362539.0625,1076871.625,3622232.75,10968007,5587.36376953125,69417.40625,125208408,53171496,21119.560546875,86262.0078125,201573.1875,671039.125,4359.68115234375,2844452.75,1135106.125,63212.96875,491675.75,21348.791015625,826620.0625,703.9757690429688,448423.25,445095.0625,239582.140625,958753.5625,70129.3984375,77623.3671875,17382.103515625,4138.1787109375,277438.28125,14958.8779296875,146416.625,33065.609375,405087.84375,1100948.5,58628.9765625,7258.77783203125,122931.5625,13545.955078125,609611.8125,8302,33.970699310302734,35.66300582885742,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,False,UNKNOWN,0,0,0,0,202993525,24484,0,36.89948272705078,13,,,"{'Type': 'start', 'Data_Type': 'Synthetical', 'Protocol_name': 'ABGv5-5ppb-10RH-75ccm-Anthony-Q425', 'Trial_Details': {'RH': 0, 'group': 35, 'detail': 'N/A', 'trialnum': 34, 'TrialName': '10rh', 'identifier': 'srzyh', 'Concentration': 0}, 'Experiment_Rig': 'DA3'}",,2026-01-19 02:08:21.546,"{'cid': 'f76ea4ed-71b8-4547-8ddc-6c394732d3a0', 'uuid': '05b11941-43f1-4b40-ab0a-6994357f5581', 'annotationId': '63f2e501-d9d9-4a09-8343-d61c1c4163a8', 'name': 'AmbientSamplingRFC', 'description': 'AmbientSamplingRFC', 'labels': 'AmbientSamplingRFC', 'metadata': {'Length': 30, 'Progress': 0, 'startTime': 1768788498574, 'Notification': 'Event AmbientSamplingRFC Started.'}, 'createdAt': '2026-01-19T02:08:18.798Z', 'createdBy': '5c7b5d9f-c171-4004-a182-4277ffd4c9eb'}",2200.0,2199.32,24020116.0,1600.0,1598.96,21470060.0,1800.0,1800.1,22340093.0,1385.0,1384.09,22450138.0,29.86,33.14,0.0,421680.61,25.42,32.63,1009.05,15.0,14.95,22040109.0
0000000027-4125-asu-nz,0000000018-3024-oms-nz,AmbientSamplingRFC,63f2e501-d9d9-4a09-8343-d61c1c4163a8,b0d302bf-f0f3-4feb-821a-8083f454e883,1222.388916015625,490235.5625,200104.140625,8135.189453125,7135.73681640625,26005.876953125,184596.828125,180061.03125,236948.015625,70103.5390625,129522.0625,18650.265625,277289.21875,5604.38671875,19452.443359375,37248.44921875,258061.71875,52713.32421875,193040.421875,20295.15234375,6903.5654296875,13231.43359375,27563.380859375,45730.1171875,2925193.25,364949.59375,1076475.625,3623881.25,10983306,5588.30810546875,68908.875,125775888,53264724,21115.08203125,86253.2265625,201498.125,670755.5625,4359.03515625,2840701.75,1133873.5,63217.4375,491351.59375,21349.046875,827178.1875,703.7056884765625,448689.28125,444859.84375,239614.015625,958151.75,70146.6953125,77646.5390625,17380.73828125,4136.00048828125,277187.09375,14940.48046875,144573.421875,33063.6484375,404964.71875,1100059.75,58629.4765625,7258.1748046875,122903.203125,13548.71484375,608791.875,8603,33.970699310302734,35.66300582885742,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,False,UNKNOWN,0,0,0,0,202993525,24484,0,36.89948272705078,13,,,"{'Type': 'start', 'Data_Type': 'Synthetical', 'Protocol_name': 'ABGv5-5ppb-10RH-75ccm-Anthony-Q425', 'Trial_Details': {'RH': 0, 'group': 35, 'detail': 'N/A', 'trialnum': 34, 'TrialName': '10rh', 'identifier': 'srzyh', 'Concentration': 0}, 'Experiment_Rig': 'DA3'}",,2026-01-19 02:08:21.842,"{'cid': 'f76ea4ed-71b8-4547-8ddc-6c394732d3a0', 'uuid': '05b11941-43f1-4b40-ab0a-6994357f5581', 'annotationId': '63f2e501-d9d9-4a09-8343-d61c1c4163a8', 'name': 'AmbientSamplingRFC', 'description': 'AmbientSamplingRFC', 'labels': 'AmbientSamplingRFC', 'metadata': {'Length': 30, 'Progress': 0, 'startTime': 1768788498574, 'Notification': 'Event AmbientSamplingRFC Started.'}, 'createdAt': '2026-01-19T02:08:18.798Z', 'createdBy': '5c7b5d9f-c171-4004-a182-4277ffd4c9eb'}",2200.0,2199.62,24020116.0,1600.0,1598.99,21470060.0,1800.0,1800.29,22340093.0,1385.0,1384.91,22450138.0,29.86,33.15,0.0,421880.53,25.41,32.63,1009.0,15.0,14.95,22040109.0
