component_sn,product_sn,event_name,annotation_id,configuration_id,CHRA1,CHRA2,CHRA3,CHRA4,CHRA5,CHRA6,CHRA7,CHRA8,CHRB1,CHRB2,CHRB3,CHRB4,CHRB5,CHRB6,CHRB7,CHRB8,CHRC1,CHRC2,CHRC3,CHRC4,CHRC5,CHRC6,CHRC7,CHRC8,CHRD1,CHRD2,CHRD3,CHRD4,CHRD5,CHRD6,CHRD7,CHRD8,CHRE1,CHRE2,CHRE3,CHRE4,CHRE5,CHRE6,CHRE7,CHRE8,CHRF1,CHRF2,CHRF3,CHRF4,CHRF5,CHRF6,CHRF7,CHRF8,CHRG1,CHRG2,CHRG3,CHRG4,CHRG5,CHRG6,CHRG7,CHRG8,CHRH1,CHRH2,CHRH3,CHRH4,CHRH5,CHRH6,CHRH7,CHRH8,BT1,BT2,reference_ui,reference_type,reference_details,metadata,payloadCreateAt,event,bVOC_452225,GASR0_452225,H0_452225,T0_452225,P0_452225,SETP0_183425,FLW0_183425,ANLT0_183425,SETP0_093324,FLW0_093324,ANLT0_093324,FLW0_091225,SETP0_453624,FLW0_453624,ANLT0_453624,FLW0_093125,bVOC_454524,GASR0_454524,H0_454524,T0_454524,P0_454524
0000000009-3725-asu-nz,0000000027-3524-oms-nz,HumidBaselineZ,aa29b712-b676-45eb-872f-8af253c886c0,af2543cc-bda9-48c2-99ce-ba3d90feffab,3640724624.3625,5691299820.4668,4117621697.5244,7126.199,7585.679,6720897979.9694,4446537124.271,4357064184.9229,2995452791.6478,5681990249.4981,4102110771.4626,39115.8056,61617.5504,6730124086.3505,4452081976.4177,4379480132.4503,2863340566.3448,5679463952.9884,4100555210.2755,794347.351,4551.3374,6712903526.6192,4444785021.5819,4343935296.6937,4040423145.5519,5793972071.9403,4121408120.7704,339279.8343,176840497.0031,6787600720.0411,4496125318.968,4386613045.8817,3840549146.9562,5710212566.6523,4118006241.8726,9577710.6456,8648389.9662,6757236729.8174,4476924336.533,4389364420.843,3462502622.3776,5718827392.1201,4108653347.1718,213863.2893,9668.4517,6727177809.8717,4448029844.048,4395686035.562,2645186979.9151,5756612188.5669,4111630141.2547,18091.9216,9470.2484,6744351418.1075,4444527466.3677,4391779290.4975,2166901389.1553,5729141907.0339,4116764247.0882,23345.5546,7927.4713,6731164569.8742,4442536978.9332,4094571163.1747,21.9634,23.4139,,,"{'Type': 'start', 'Data_Type': 'Testing', 'Protocol_name': 'BFU5000ccm-10ppbNO-Maxwell-Q425', 'Trial_Details': {'RH': 0, 'group': 1, 'detail': 'N/A', 'TrialName': 'NO2 low ppb bottom twin', 'Concentration': 0}, 'Experiment_Rig': 'DA11'}",,2025-10-02 03:55:03.540,"{'cid': '2bb4fa6e-6c6e-4077-856c-679a7ebaf5c2', 'uuid': '714ac1ac-4ad2-4742-b6a1-900f3b459ad0', 'annotationId': 'aa29b712-b676-45eb-872f-8af253c886c0', 'name': 'HumidBaselineZ', 'description': 'HumidBaselineZ', 'labels': 'HumidBaselineZ', 'metadata': {'Length': 300, 'Progress': 0, 'startTime': 1759377301671, 'Notification': 'Event HumidBaselineZ Started.'}, 'createdAt': '2025-10-02T03:55:01.949Z', 'createdBy': '5c7b5d9f-c171-4004-a182-4277ffd4c9eb'}",0.5,452449.74,29.52,24.99,102746.25,0.0,0.1,22160328.0,2500.0,2484.65,22450181.0,0.14,2500.0,2497.98,22340098.0,0.14,0.5,308495.3,30.52,25.01,102694.11
0000000009-3725-asu-nz,0000000027-3524-oms-nz,HumidBaselineZ,aa29b712-b676-45eb-872f-8af253c886c0,af2543cc-bda9-48c2-99ce-ba3d90feffab,3637375476.2888,5691299820.4668,4117837416.1336,7125.9558,7585.7729,6720900526.2264,4446538245.8502,4358982147.7616,2994430327.094,5682402667.2403,4101901875.4533,39122.6084,61773.2095,6728981985.0442,4451335541.4585,4382144237.6719,2866566618.3925,5679465386.2692,4100981560.1367,796954.8199,4551.5778,6713476049.1734,4444538116.5919,4342987084.063,4034447668.4993,5793973534.1424,4121623197.4595,340302.0287,176937475.2876,6791677673.9,4496638688.8221,4386616362.6313,3825137340.0917,5709399135.4467,4118227736.1631,9575995.9212,8651110.9061,6757233316.2656,4474900665.9894,4389602810.2008,3465995974.9748,5716353866.1281,4108866054.2841,213613.9447,9632.4096,6726607203.5338,4447531972.1786,4395687143.4111,2715506500.6346,5757864719.5583,4112055157.3699,18087.3137,9478.5819,6747799744.3545,4444526905.8296,4391780397.3657,2166127088.4689,5728315142.7539,4116765806.9884,23348.1402,7927.7756,6730019547.8497,4442787583.3473,4094999483.8976,22.1245,23.4139,,,"{'Type': 'start', 'Data_Type': 'Testing', 'Protocol_name': 'BFU5000ccm-10ppbNO-Maxwell-Q425', 'Trial_Details': {'RH': 0, 'group': 1, 'detail': 'N/A', 'TrialName': 'NO2 low ppb bottom twin', 'Concentration': 0}, 'Experiment_Rig': 'DA11'}",,2025-10-02 03:55:04.740,"{'cid': '2bb4fa6e-6c6e-4077-856c-679a7ebaf5c2', 'uuid': '714ac1ac-4ad2-4742-b6a1-900f3b459ad0', 'annotationId': 'aa29b712-b676-45eb-872f-8af253c886c0', 'name': 'HumidBaselineZ', 'description': 'HumidBaselineZ', 'labels': 'HumidBaselineZ', 'metadata': {'Length': 300, 'Progress': 0, 'startTime': 1759377301671, 'Notification': 'Event HumidBaselineZ Started.'}, 'createdAt': '2025-10-02T03:55:01.949Z', 'createdBy': '5c7b5d9f-c171-4004-a182-4277ffd4c9eb'}",0.5,505846.08,29.81,25.01,102746.89,0.0,0.06,22160328.0,2500.0,2498.44,22450181.0,0.14,2500.0,2498.36,22340098.0,0.16,0.5,325189.14,30.74,25.01,102698.14
0000000009-3725-asu-nz,0000000027-3524-oms-nz,HumidBaselineZ,aa29b712-b676-45eb-872f-8af253c886c0,af2543cc-bda9-48c2-99ce-ba3d90feffab,3642401507.838,5692120232.7085,4117195527.8211,7126.8789,7585.7574,6722608031.242,4446783691.3241,4360415956.9207,3038931655.0904,5682807973.6125,4102111807.6784,39117.5311,61829.7338,6733556122.449,4450834689.8681,4380934636.193,2859296135.7891,5679873862.2518,4100770186.9788,797414.2524,4551.772,6713476049.1734,4444539237.6682,4341561439.9825,4017232360.0973,5793972071.9403,4122051335.4506,340638.1736,176974628.2992,6791091766.7238,4496379153.9072,4386856653.2147,3811113943.5333,5709803299.9496,4118438329.0849,9574523.7626,8653510.7123,6757225635.774,4473638210.2353,4389119973.4499,3471172063.2695,5714703634.2659,4108867092.2207,213824.7464,9674.9758,6724325747.2826,4447284760.783,4395933968.5353,2695458167.3307,5759119250.0545,4112270295.5384,18107.4881,9473.9116,6751250746.0142,4444524663.6771,4392509133.1783,2169287928.2442,5728315865.5584,4117192407.6963,23345.9941,7927.4133,6732309981.2957,4443036534.7977,4104769270.5639,21.9634,23.3333,,,"{'Type': 'start', 'Data_Type': 'Testing', 'Protocol_name': 'BFU5000ccm-10ppbNO-Maxwell-Q425', 'Trial_Details': {'RH': 0, 'group': 1, 'detail': 'N/A', 'TrialName': 'NO2 low ppb bottom twin', 'Concentration': 0}, 'Experiment_Rig': 'DA11'}",,2025-10-02 03:55:05.937,"{'cid': '2bb4fa6e-6c6e-4077-856c-679a7ebaf5c2', 'uuid': '714ac1ac-4ad2-4742-b6a1-900f3b459ad0', 'annotationId': 'aa29b712-b676-45eb-872f-8af253c886c0', 'name': 'HumidBaselineZ', 'description': 'HumidBaselineZ', 'labels': 'HumidBaselineZ', 'metadata': {'Length': 300, 'Progress': 0, 'startTime': 1759377301671, 'Notification': 'Event HumidBaselineZ Started.'}, 'createdAt': '2025-10-02T03:55:01.949Z', 'createdBy': '5c7b5d9f-c171-4004-a182-4277ffd4c9eb'}",0.5,537566.74,30.04,25.02,102746.55,0.0,0.06,22160328.0,2500.0,2497.65,22450181.0,0.15,2500.0,2499.07,22340098.0,0.15,0.5,340612.02,30.94,25.02,102697.99
0000000009-3725-asu-nz,0000000027-3524-oms-nz,HumidBaselineZ,aa29b712-b676-45eb-872f-8af253c886c0,af2543cc-bda9-48c2-99ce-ba3d90feffab,3643911423.8411,5699893555.8113,4117620657.3747,7127.7703,7586.0018,6721465919.7012,4446284977.2893,4361376202.2534,3025067996.0272,5681988815.6008,4101896176.562,39118.0632,61684.925,6733555272.1088,4450332828.1978,4380208091.8474,2853810330.5338,5680275946.1009,4100980006.2157,797716.4978,4551.5911,6714043581.4821,4444538116.5919,4339897730.3801,4020089276.6562,5793969878.6372,4121833610.9954,340949.932,176997236.0342,6795175491.2898,4496631883.4004,4386614704.2565,3799390074.3227,5709792492.2545,4118002600.7802,9573116.9766,8656399.7032,6758962868.1178,4475405847.8212,4388881637.1681,3474991665.9356,5720473509.4558,4108438067.5627,213384.8616,9672.1404,6724323199.7283,4447033090.2973,4395687143.4111,2676606363.913,5751177793.9042,4112055676.7425,18092.0365,9479.7751,6754132548.6182,4444275545.0928,4392022913.4381,2170604363.9358,5727906186.7592,4117195527.8211,23341.2508,7928.1105,6731741902.5759,4443037655.497,4101791770.0579,21.9634,23.3333,,,"{'Type': 'start', 'Data_Type': 'Testing', 'Protocol_name': 'BFU5000ccm-10ppbNO-Maxwell-Q425', 'Trial_Details': {'RH': 0, 'group': 1, 'detail': 'N/A', 'TrialName': 'NO2 low ppb bottom twin', 'Concentration': 0}, 'Experiment_Rig': 'DA11'}",,2025-10-02 03:55:07.136,"{'cid': '2bb4fa6e-6c6e-4077-856c-679a7ebaf5c2', 'uuid': '714ac1ac-4ad2-4742-b6a1-900f3b459ad0', 'annotationId': 'aa29b712-b676-45eb-872f-8af253c886c0', 'name': 'HumidBaselineZ', 'description': 'HumidBaselineZ', 'labels': 'HumidBaselineZ', 'metadata': {'Length': 300, 'Progress': 0, 'startTime': 1759377301671, 'Notification': 'Event HumidBaselineZ Started.'}, 'createdAt': '2025-10-02T03:55:01.949Z', 'createdBy': '5c7b5d9f-c171-4004-a182-4277ffd4c9eb'}",0.5,547647.17,30.31,25.02,102745.53,0.0,0.07,22160328.0,2500.0,2501.23,22450181.0,0.15,2500.0,2500.18,22340098.0,0.14,0.5,351947.26,31.13,25.01,102698.3
0000000009-3725-asu-nz,0000000027-3524-oms-nz,HumidBaselineZ,aa29b712-b676-45eb-872f-8af253c886c0,af2543cc-bda9-48c2-99ce-ba3d90feffab,3648114554.0771,5702352856.5261,4117408081.5435,7128.0395,7585.9733,6720325893.236,4446282173.4986,4362575590.9841,3023448762.9811,5681988815.6008,4102110253.3547,39117.876,61730.3668,6732986990.9021,4449833323.98,4379726806.1151,2864894340.715,5679870278.7931,4100769669.032,798138.0756,4551.7983,6714041885.7046,4444536995.5157,4338710770.9131,4022748591.4421,5794396431.9661,4121622676.8702,341466.5949,177057310.7403,6792844642.704,4496886343.0127,4386860522.9698,3785177470.9788,5709796815.3325,4117576324.9597,9571882.2527,8659074.1566,6758948356.8075,4474134642.5145,4388872234.5133,3476677491.5522,5717588918.5484,4108655422.9372,213393.7469,9691.8784,6731185821.1493,4446534881.1126,4395931752.7144,2745081142.9364,5753268239.5644,4112269256.7392,18098.6272,9424.3188,6758167619.6979,4444524663.6771,4392024020.3675,2170908866.319,5726664498.88,4117410681.7827,23349.3121,7928.6277,6730028896.8214,4443037095.1474,4096484588.7759,21.9634,23.3333,,,"{'Type': 'start', 'Data_Type': 'Testing', 'Protocol_name': 'BFU5000ccm-10ppbNO-Maxwell-Q425', 'Trial_Details': {'RH': 0, 'group': 1, 'detail': 'N/A', 'TrialName': 'NO2 low ppb bottom twin', 'Concentration': 0}, 'Experiment_Rig': 'DA11'}",,2025-10-02 03:55:08.339,"{'cid': '2bb4fa6e-6c6e-4077-856c-679a7ebaf5c2', 'uuid': '714ac1ac-4ad2-4742-b6a1-900f3b459ad0', 'annotationId': 'aa29b712-b676-45eb-872f-8af253c886c0', 'name': 'HumidBaselineZ', 'description': 'HumidBaselineZ', 'labels': 'HumidBaselineZ', 'metadata': {'Length': 300, 'Progress': 0, 'startTime': 1759377301671, 'Notification': 'Event HumidBaselineZ Started.'}, 'createdAt': '2025-10-02T03:55:01.949Z', 'createdBy': '5c7b5d9f-c171-4004-a182-4277ffd4c9eb'}",0.5,546362.62,30.52,25.03,102745.64,0.0,0.06,22160328.0,2500.0,2499.33,22450181.0,0.14,2500.0,2501.94,22340098.0,0.14,0.5,358426.05,31.27,25.02,102700.2
0000000009-3725-asu-nz,0000000027-3524-oms-nz,HumidBaselineZ,aa29b712-b676-45eb-872f-8af253c886c0,af2543cc-bda9-48c2-99ce-ba3d90feffab,3646433798.1499,5701124379.541,4116980396.2352,7128.5854,7586.2861,6719755600.8147,4446282734.2567,4359940113.1806,3020206712.4333,5683213338.114,4102322279.7927,39113.0816,61436.8365,6733559523.8095,4450330583.1509,4379241763.6996,2866564083.9971,5679871712.1766,4100982596.0841,799081.3925,4551.5421,6714612058.0005,4444534753.3632,4341320641.1729,4010511107.7375,5794817929.2191,4122052376.7376,341904.1293,177066279.7873,6791096912.5214,4496629614.9266,4386614704.2565,3808350956.4549,5709385446.6859,4117787371.2681,9570635.8941,8661827.8439,6760687329.235,4473375648.8377,4388871128.3186,3478055579.9456,5721719731.4273,4108655941.8786,213133.5947,9662.2826,6729469703.4078,4446533198.7438,4396660756.8286,2728650856.5716,5754525123.4389,4112485975.4831,18101.9865,9541.6926,6759323943.662,4444774370.7607,4392026234.2263,2174083899.1671,5725839895.9613,4117840016.6433,23345.5112,7929.0237,6730029746.7279,4443037095.1474,4102862092.1454,22.044,23.4139,,,"{'Type': 'start', 'Data_Type': 'Testing', 'Protocol_name': 'BFU5000ccm-10ppbNO-Maxwell-Q425', 'Trial_Details': {'RH': 0, 'group': 1, 'detail': 'N/A', 'TrialName': 'NO2 low ppb bottom twin', 'Concentration': 0}, 'Experiment_Rig': 'DA11'}",,2025-10-02 03:55:09.538,"{'cid': '2bb4fa6e-6c6e-4077-856c-679a7ebaf5c2', 'uuid': '714ac1ac-4ad2-4742-b6a1-900f3b459ad0', 'annotationId': 'aa29b712-b676-45eb-872f-8af253c886c0', 'name': 'HumidBaselineZ', 'description': 'HumidBaselineZ', 'labels': 'HumidBaselineZ', 'metadata': {'Length': 300, 'Progress': 0, 'startTime': 1759377301671, 'Notification': 'Event HumidBaselineZ Started.'}, 'createdAt': '2025-10-02T03:55:01.949Z', 'createdBy': '5c7b5d9f-c171-4004-a182-4277ffd4c9eb'}",0.5,538780.26,30.74,25.03,102745.69,0.0,0.07,22160328.0,2500.0,2500.18,22450181.0,0.16,2500.0,2499.37,22340098.0,0.15,0.5,361428.79,31.45,25.03,102700.49
0000000009-3725-asu-nz,0000000027-3524-oms-nz,HumidBaselineZ,aa29b712-b676-45eb-872f-8af253c886c0,af2543cc-bda9-48c2-99ce-ba3d90feffab,3644412860.494,5699892117.3763,4116977796.2664,7129.6572,7586.6623,6720894584.9601,4446530394.7959,4356586878.9459,3015704710.7658,5682808690.664,4102320725.3886,39115.9274,61779.5132,6732988691.4378,4450331144.4126,4381661421.2357,2862818918.1371,5679059835.1845,4100981042.1631,799746.7822,4551.6233,6713476896.9902,4445280035.8805,4340607701.5644,4013558189.0003,5795240219.3784,4122051335.4506,342181.3198,176980830.4829,6789356940.7528,4497141398.6728,4386376098.6126,3800114143.2066,5709792492.2545,4118428965.302,9569242.9271,8664244.9818,6758956892.8724,4472110102.0926,4388630606.7142,3486341753.2125,5718829556.9346,4109510017.6477,213712.2434,9687.3003,6727756159.7281,4447531972.1786,4396175281.1479,2709430449.069,5755777471.1308,4112697002.7531,18103.3707,9500.4708,6755287493.6018,4445022424.0386,4392514114.912,2176671161.997,5724602715.978,4118055237.6989,23358.5469,7928.5399,6728890210.741,4443039896.8957,4101801592.225,21.9634,23.4945,,,"{'Type': 'start', 'Data_Type': 'Testing', 'Protocol_name': 'BFU5000ccm-10ppbNO-Maxwell-Q425', 'Trial_Details': {'RH': 0, 'group': 1, 'detail': 'N/A', 'TrialName': 'NO2 low ppb bottom twin', 'Concentration': 0}, 'Experiment_Rig': 'DA11'}",,2025-10-02 03:55:10.741,"{'cid': '2bb4fa6e-6c6e-4077-856c-679a7ebaf5c2', 'uuid': '714ac1ac-4ad2-4742-b6a1-900f3b459ad0', 'annotationId': 'aa29b712-b676-45eb-872f-8af253c886c0', 'name': 'HumidBaselineZ', 'description': 'HumidBaselineZ', 'labels': 'HumidBaselineZ', 'metadata': {'Length': 300, 'Progress': 0, 'startTime': 1759377301671, 'Notification': 'Event HumidBaselineZ Started.'}, 'createdAt': '2025-10-02T03:55:01.949Z', 'createdBy': '5c7b5d9f-c171-4004-a182-4277ffd4c9eb'}",0.5,528548.93,30.96,25.03,102746.15,0.0,0.06,22160328.0,2500.0,2500.37,22450181.0,0.16,2500.0,2498.45,22340098.0,0.15,0.5,363894.59,31.6,25.03,102699.96
0000000009-3725-asu-nz,0000000027-3524-oms-nz,HumidBaselineZ,aa29b712-b676-45eb-872f-8af253c886c0,af2543cc-bda9-48c2-99ce-ba3d90feffab,3647603351.4409,5699479323.9842,4117190327.6131,7129.3166,7586.4852,6720896282.4648,4446029494.2245,4357065832.098,2989883330.1869,5682398365.2398,4102320207.2539,39125.3289,61693.4476,6731273376.4026,4451580395.2392,4380939052.6664,2864062364.3467,5679872428.8683,4101196063.1961,799200.8517,4551.844,6714041885.7046,4445526463.3326,4341557610.2418,4016608382.748,5795660377.3585,4122049252.8766,342258.3433,176974251.6549,6786448405.8965,4497394781.6222,4386620784.9641,3790452066.5901,5709382564.8415,4118647383.2067,9567609.0559,8666240.399,6758385967.9071,4474134078.2123,4389123292.2175,3490189876.206,5716350980.9579,4109508460.5004,214603.6022,9706.4275,6726041790.5377,4448281065.9187,4396664081.1125,2694432908.9795,5757450054.486,4112911688.3117,18111.4705,9523.9178,6751836630.2865,4445026908.8463,4392761140.3266,2178540341.0186,5724191404.8393,4117840536.7452,23349.3234,7929.1895,6727747663.5514,4443038776.1963,4118021590.2014,22.1245,23.3333,,,"{'Type': 'start', 'Data_Type': 'Testing', 'Protocol_name': 'BFU5000ccm-10ppbNO-Maxwell-Q425', 'Trial_Details': {'RH': 0, 'group': 1, 'detail': 'N/A', 'TrialName': 'NO2 low ppb bottom twin', 'Concentration': 0}, 'Experiment_Rig': 'DA11'}",,2025-10-02 03:55:11.938,"{'cid': '2bb4fa6e-6c6e-4077-856c-679a7ebaf5c2', 'uuid': '714ac1ac-4ad2-4742-b6a1-900f3b459ad0', 'annotationId': 'aa29b712-b676-45eb-872f-8af253c886c0', 'name': 'HumidBaselineZ', 'description': 'HumidBaselineZ', 'labels': 'HumidBaselineZ', 'metadata': {'Length': 300, 'Progress': 0, 'startTime': 1759377301671, 'Notification': 'Event HumidBaselineZ Started.'}, 'createdAt': '2025-10-02T03:55:01.949Z', 'createdBy': '5c7b5d9f-c171-4004-a182-4277ffd4c9eb'}",0.5,518683.88,31.19,25.04,102747.53,0.0,0.07,22160328.0,2500.0,2500.22,22450181.0,0.16,2500.0,2499.13,22340098.0,0.15,0.5,361651.34,31.78,25.02,102698.94
0000000009-3725-asu-nz,0000000027-3524-oms-nz,HumidBaselineZ,aa29b712-b676-45eb-872f-8af253c886c0,af2543cc-bda9-48c2-99ce-ba3d90feffab,3648614846.1964,5698659667.7932,4117619097.15,7129.0233,7586.396,6720893736.2078,4446276565.9171,4357303975.4008,2973769716.0883,5681992400.3441,4102534328.2035,39122.3822,61606.9126,6730700382.4904,4452329159.4138,4379972955.0723,2867496649.8859,5680280246.5596,4101406962.2876,798934.558,4551.75,6712902678.8742,4445774039.8094,4340606060.6061,4020077609.8204,5796082790.9018,4122266479.2252,342300.4812,176921197.8584,6785282776.3496,4497139129.9416,4386377756.8957,3772890338.5553,5708565768.6212,4118861141.4599,9566165.8687,8667260.2791,6758969696.9697,4472874308.9247,4388886061.9469,3491884696.756,5713466224.4972,4109297763.0145,214456.7821,9659.2839,6730614534.6366,4449025923.0165,4396420498.615,2761026785.7143,5758287437.332,4113127954.6989,18104.2784,9488.402,6754718075.5779,4445525342.0049,4392762247.4398,2176558234.258,5723778708.6523,4118054717.57,23359.5052,7929.6846,6728320163.1405,4443043258.9936,4136309232.1326,22.044,23.4139,,,"{'Type': 'start', 'Data_Type': 'Testing', 'Protocol_name': 'BFU5000ccm-10ppbNO-Maxwell-Q425', 'Trial_Details': {'RH': 0, 'group': 1, 'detail': 'N/A', 'TrialName': 'NO2 low ppb bottom twin', 'Concentration': 0}, 'Experiment_Rig': 'DA11'}",,2025-10-02 03:55:13.136,"{'cid': '2bb4fa6e-6c6e-4077-856c-679a7ebaf5c2', 'uuid': '714ac1ac-4ad2-4742-b6a1-900f3b459ad0', 'annotationId': 'aa29b712-b676-45eb-872f-8af253c886c0', 'name': 'HumidBaselineZ', 'description': 'HumidBaselineZ', 'labels': 'HumidBaselineZ', 'metadata': {'Length': 300, 'Progress': 0, 'startTime': 1759377301671, 'Notification': 'Event HumidBaselineZ Started.'}, 'createdAt': '2025-10-02T03:55:01.949Z', 'createdBy': '5c7b5d9f-c171-4004-a182-4277ffd4c9eb'}",0.5,508276.25,31.39,25.04,102746.84,0.0,0.07,22160328.0,2500.0,2499.36,22450181.0,0.15,2500.0,2500.66,22340098.0,0.13,0.5,363977.74,31.95,25.03,102699.9
0000000009-3725-asu-nz,0000000027-3524-oms-nz,HumidBaselineZ,aa29b712-b676-45eb-872f-8af253c886c0,af2543cc-bda9-48c2-99ce-ba3d90feffab,3647264315.9639,5697434219.9856,4117406521.4,7129.3401,7586.1512,6719751357.7733,4446275444.4008,4358977204.0648,3022859487.7276,5681589361.2445,4102748471.3442,39115.0125,61764.1321,6730129185.7896,4452829786.0392,4379490618.1015,2875644862.5286,5680690273.0987,4100984150.0052,798926.1,4551.9811,6714041037.8158,4445774600.5046,4339654380.4003,4022529184.8543,5796082790.9018,4122478521.2184,342225.34,176935494.4998,6789358655.5775,4495612065.544,4385653255.2227,3797905382.735,5708563607.5493,4118858019.8741,9564572.6667,8668228.5655,6761269746.3923,4471858996.0519,4388638349.6488,3495284567.1932,5711821981.982,4109084492.4227,214640.7939,9673.0153,6735197754.5292,4448779666.7228,4396421606.6482,2743549247.9379,5759962206.5557,4113127435.1914,18113.7271,9486.5823,6756449658.7031,4445277232.7185,4392761693.8832,2169003071.6911,5722540255.6141,4118055757.8279,23355.4721,7929.7141,6728894459.5513,4443292799.1034,4133507501.5628,21.8022,23.3333,,,"{'Type': 'start', 'Data_Type': 'Testing', 'Protocol_name': 'BFU5000ccm-10ppbNO-Maxwell-Q425', 'Trial_Details': {'RH': 0, 'group': 1, 'detail': 'N/A', 'TrialName': 'NO2 low ppb bottom twin', 'Concentration': 0}, 'Experiment_Rig': 'DA11'}",,2025-10-02 03:55:14.335,"{'cid': '2bb4fa6e-6c6e-4077-856c-679a7ebaf5c2', 'uuid': '714ac1ac-4ad2-4742-b6a1-900f3b459ad0', 'annotationId': 'aa29b712-b676-45eb-872f-8af253c886c0', 'name': 'HumidBaselineZ', 'description': 'HumidBaselineZ', 'labels': 'HumidBaselineZ', 'metadata': {'Length': 300, 'Progress': 0, 'startTime': 1759377301671, 'Notification': 'Event HumidBaselineZ Started.'}, 'createdAt': '2025-10-02T03:55:01.949Z', 'createdBy': '5c7b5d9f-c171-4004-a182-4277ffd4c9eb'}",0.5,495484.27,31.56,25.04,102747.64,0.0,0.07,22160328.0,2500.0,2499.34,22450181.0,0.15,2500.0,2499.24,22340098.0,0.15,0.5,360238.33,32.1,25.02,102699.47
