component_sn,sn,d,t,T0,H0,event_name
0000000009-3225-gns-nz,0000000009-1625-oms-nz,2026-03-18T16:29:55.046Z,E,23.33,16.36,cleaningRFC
0000000009-3225-gns-nz,0000000009-1625-oms-nz,2026-03-18T16:29:56.104Z,E,23.31,16.44,cleaningRFC
0000000009-3225-gns-nz,0000000009-1625-oms-nz,2026-03-18T16:29:57.111Z,E,23.29,16.38,cleaningRFC
0000000009-3225-gns-nz,0000000009-1625-oms-nz,2026-03-18T16:29:58.123Z,E,23.32,16.36,cleaningRFC
0000000009-3225-gns-nz,0000000009-1625-oms-nz,2026-03-18T16:29:59.132Z,E,23.3,16.36,cleaningRFC
0000000009-3225-gns-nz,0000000009-1625-oms-nz,2026-03-18T16:30:00.139Z,E,23.3,16.37,cleaningRFC
0000000009-3225-gns-nz,0000000009-1625-oms-nz,2026-03-18T16:30:01.144Z,E,23.3,16.37,recoveryOff
0000000009-3225-gns-nz,0000000009-1625-oms-nz,2026-03-18T16:30:02.149Z,E,23.3,16.38,recoveryOff
0000000009-3225-gns-nz,0000000009-1625-oms-nz,2026-03-18T16:30:03.160Z,E,23.3,16.37,recoveryOff
0000000009-3225-gns-nz,0000000009-1625-oms-nz,2026-03-18T16:30:04.166Z,E,23.29,16.38,recoveryOff
0000000009-3225-gns-nz,0000000009-1625-oms-nz,2026-03-18T16:30:05.173Z,E,23.3,16.37,recoveryOff
0000000009-3225-gns-nz,0000000009-1625-oms-nz,2026-03-18T16:30:06.179Z,E,23.31,16.37,recoveryOff
0000000009-3225-gns-nz,0000000009-1625-oms-nz,2026-03-18T16:30:07.185Z,E,23.31,16.33,recoveryOff
0000000009-3225-gns-nz,0000000009-1625-oms-nz,2026-03-18T16:30:08.190Z,E,23.31,16.34,recoveryOff
0000000009-3225-gns-nz,0000000009-1625-oms-nz,2026-03-18T16:30:09.246Z,E,23.3,16.32,recoveryOff
0000000009-3225-gns-nz,0000000009-1625-oms-nz,2026-03-18T16:30:10.252Z,E,23.3,16.34,recoveryOff
0000000009-3225-gns-nz,0000000009-1625-oms-nz,2026-03-18T16:30:11.264Z,E,23.29,16.29,recoveryOff
0000000009-3225-gns-nz,0000000009-1625-oms-nz,2026-03-18T16:30:12.271Z,E,23.3,16.33,recoveryOff
0000000009-3225-gns-nz,0000000009-1625-oms-nz,2026-03-18T16:30:13.279Z,E,23.29,16.32,recoveryOff
0000000009-3225-gns-nz,0000000009-1625-oms-nz,2026-03-18T16:30:14.290Z,E,23.28,16.33,recoveryOff
0000000009-3225-gns-nz,0000000009-1625-oms-nz,2026-03-18T16:30:15.296Z,E,23.32,16.27,recoveryOff
0000000009-3225-gns-nz,0000000009-1625-oms-nz,2026-03-18T16:30:16.304Z,E,23.3,16.3,recoveryOff
0000000009-3225-gns-nz,0000000009-1625-oms-nz,2026-03-18T16:30:17.315Z,E,23.29,16.27,recoveryOff
0000000009-3225-gns-nz,0000000009-1625-oms-nz,2026-03-18T16:30:18.323Z,E,23.32,16.22,recoveryOff
0000000009-3225-gns-nz,0000000009-1625-oms-nz,2026-03-18T16:30:19.329Z,E,23.31,16.21,recoveryOff
0000000009-3225-gns-nz,0000000009-1625-oms-nz,2026-03-18T16:30:20.335Z,E,23.27,16.23,recoveryOff
0000000009-3225-gns-nz,0000000009-1625-oms-nz,2026-03-18T16:30:21.339Z,E,23.29,16.2,recoveryOff
0000000009-3225-gns-nz,0000000009-1625-oms-nz,2026-03-18T16:30:22.344Z,E,23.29,16.19,recoveryOff
0000000009-3225-gns-nz,0000000009-1625-oms-nz,2026-03-18T16:30:23.399Z,E,23.3,16.17,recoveryOff
0000000009-3225-gns-nz,0000000009-1625-oms-nz,2026-03-18T16:30:24.404Z,E,23.3,16.21,recoveryOff
0000000009-3225-gns-nz,0000000009-1625-oms-nz,2026-03-18T16:30:25.419Z,E,23.27,16.2,recoveryOff
0000000009-3225-gns-nz,0000000009-1625-oms-nz,2026-03-18T16:30:26.425Z,E,23.3,16.18,recoveryOff
0000000009-3225-gns-nz,0000000009-1625-oms-nz,2026-03-18T16:30:27.431Z,E,23.31,16.13,recoveryOff
0000000009-3225-gns-nz,0000000009-1625-oms-nz,2026-03-18T16:30:28.437Z,E,23.29,16.15,recoveryOff
