component_sn,product_sn,event_name,annotation_id,configuration_id,CHRA1,CHRA2,CHRA3,CHRA4,CHRA5,CHRA6,CHRA7,CHRA8,CHRB1,CHRB2,CHRB3,CHRB4,CHRB5,CHRB6,CHRB7,CHRB8,CHRC1,CHRC2,CHRC3,CHRC4,CHRC5,CHRC6,CHRC7,CHRC8,CHRD1,CHRD2,CHRD3,CHRD4,CHRD5,CHRD6,CHRD7,CHRD8,CHRE1,CHRE2,CHRE3,CHRE4,CHRE5,CHRE6,CHRE7,CHRE8,CHRF1,CHRF2,CHRF3,CHRF4,CHRF5,CHRF6,CHRF7,CHRF8,CHRG1,CHRG2,CHRG3,CHRG4,CHRG5,CHRG6,CHRG7,CHRG8,CHRH1,CHRH2,CHRH3,CHRH4,CHRH5,CHRH6,CHRH7,CHRH8,BT1,BT2,reference_ui,reference_type,reference_details,metadata,payloadCreateAt,event,bVOC_452225,GASR0_452225,H0_452225,T0_452225,P0_452225,SETP0_183425,FLW0_183425,ANLT0_183425,SETP0_453624,FLW0_453624,ANLT0_453624,FLW0_091225,SETP0_093324,FLW0_093324,ANLT0_093324,FLW0_093125,bVOC_454524,GASR0_454524,H0_454524,T0_454524,P0_454524
0000000027-3725-asu-nz,0000000027-3524-oms-nz,HumidBaselineZ,bd78efcb-1c2e-44a1-9650-ceb30ab7afd9,7113cb0f-29bf-4a49-bde5-68154af529bf,4400794860.3849,6646825689.6118,4558952759.077,8223.0483,5760.0293,6933036868.7751,4609434805.3154,4518527233.3637,4308825772.0168,6650213908.2292,4558196410.0794,12476.8457,83403.7854,6933100646.5141,4663037276.1961,4814363581.1836,4407428555.5122,6697381937.991,4658412511.7592,243355.2758,4895.7213,6941565780.2659,4614262561.7194,4731266404.1995,4471702837.1199,6697765481.1185,4693726082.578,12943788.7923,8870083.0851,6950471185.8469,4648551114.7522,4784708650.0181,4405297327.3942,6661479707.5876,4574312684.0252,6311090.486,648555.0695,6932582335.9832,4640498890.0573,4778175301.2048,4395673648.536,6660797344.984,4580578134.9367,921991.922,3663.7762,6928817777.0017,4609441768.6996,4234782121.115,4383279224.3767,6680483694.2783,4643694760.286,28645.0712,16491.3878,6928860560.5518,4721250520.0594,4811741688.9105,3058748887.427,6660795664.5942,4562115506.4202,26595.1488,7794.7587,6934878091.4096,4642035998.13,4215752259.4365,21.4799,22.7692,,,"{'Type': 'start', 'Data_Type': 'Testing', 'Protocol_name': 'BFU5000ccm-5ppbNO-Maxwell-Q325', 'Trial_Details': {'RH': 0, 'group': 1, 'detail': 'N/A', 'TrialName': 'NO2 low ppb bottom twin', 'Concentration': 0}, 'Experiment_Rig': 'DA11'}",,2025-10-02 05:57:00.137,"{'cid': '4fc6a8ee-0180-440a-937b-626cf2513989', 'uuid': 'fc86a9e6-5f62-4eb8-9070-9e4b8b40196f', 'annotationId': 'bd78efcb-1c2e-44a1-9650-ceb30ab7afd9', 'name': 'HumidBaselineZ', 'description': 'HumidBaselineZ', 'labels': 'HumidBaselineZ', 'metadata': {'Length': 300, 'Progress': 0, 'startTime': 1759384501954, 'Notification': 'Event HumidBaselineZ Started.'}, 'createdAt': '2025-10-02T05:55:02.265Z', 'createdBy': '5c7b5d9f-c171-4004-a182-4277ffd4c9eb'}",0.5,215016.98,33.04,24.88,102794.94,0.0,0.04,22160328.0,2500.0,2499.82,22340098.0,0.14,2500.0,2499.52,22450181.0,0.14,0.5,258393.53,33.34,24.85,102749.92
0000000027-3725-asu-nz,0000000027-3524-oms-nz,HumidBaselineZ,bd78efcb-1c2e-44a1-9650-ceb30ab7afd9,7113cb0f-29bf-4a49-bde5-68154af529bf,4400800978.9743,6646276827.6325,4559221429.3935,8228.5387,5759.7213,6933648754.9148,4609169664.6165,4543678602.1197,4317783659.881,6649665324.61,4558463264.4842,12473.9344,83495.1167,6932500218.3978,4660577329.2654,4814659463.3969,4406940344.2322,6697386162.0343,4650484827.1409,243277.4649,4895.8237,6942783027.1216,4614263723.497,4736360324.8537,4471705662.9366,6697768860.3531,4694285206.4696,12943566.9002,8869664.0317,6951079968.4681,4648552870.2674,4784709253.2272,4405052057.2351,6662041176.4706,4574839771.3494,6311043.8357,648495.3868,6933194128.9533,4640498890.0573,4777891090.8981,4395428333.3333,6659676579.3011,4579253843.4863,921595.4032,3681.0608,6928819523.269,4609977946.7239,4207547089.7225,4384006760.1263,6682172960.2158,4635819437.1307,28642.086,16509.7096,6930070736.1802,4713125667.4973,4811742902.2082,3072943005.9871,6660797344.984,4562118385.4437,26591.2068,7794.7232,6933069194.4784,4642309625.3872,4190320756.7111,21.4799,22.6886,,,"{'Type': 'start', 'Data_Type': 'Testing', 'Protocol_name': 'BFU5000ccm-5ppbNO-Maxwell-Q325', 'Trial_Details': {'RH': 0, 'group': 1, 'detail': 'N/A', 'TrialName': 'NO2 low ppb bottom twin', 'Concentration': 0}, 'Experiment_Rig': 'DA11'}",,2025-10-02 05:57:01.336,"{'cid': '4fc6a8ee-0180-440a-937b-626cf2513989', 'uuid': 'fc86a9e6-5f62-4eb8-9070-9e4b8b40196f', 'annotationId': 'bd78efcb-1c2e-44a1-9650-ceb30ab7afd9', 'name': 'HumidBaselineZ', 'description': 'HumidBaselineZ', 'labels': 'HumidBaselineZ', 'metadata': {'Length': 300, 'Progress': 0, 'startTime': 1759384501954, 'Notification': 'Event HumidBaselineZ Started.'}, 'createdAt': '2025-10-02T05:55:02.265Z', 'createdBy': '5c7b5d9f-c171-4004-a182-4277ffd4c9eb'}",0.5,214588.79,33.02,24.88,102795.02,0.0,0.01,22160328.0,2500.0,2499.85,22340098.0,0.15,2500.0,2500.01,22450181.0,0.14,0.5,258242.69,33.35,24.85,102749.54
0000000027-3725-asu-nz,0000000027-3524-oms-nz,HumidBaselineZ,bd78efcb-1c2e-44a1-9650-ceb30ab7afd9,7113cb0f-29bf-4a49-bde5-68154af529bf,4400804316.3867,6646280181.0865,4559224882.0348,8227.748,5760.1594,6932442561.3698,4609169664.6165,4478656539.4172,4326302838.0817,6649106768.4308,4557675448.6884,12476.5901,83652.2752,6933109383.1906,4657846839.4512,4813784669.5394,4406941458.2521,6697946941.5343,4652670150.919,243165.9439,4896.1281,6942781277.3403,4613730034.2685,4741183573.4354,4471454648.2057,6697767170.7358,4694563336.8883,12943417.5047,8868397.7543,6950470310.0368,4648280280.866,4784999698.3773,4404809041.3094,6662606101.3531,4574844390.5537,6311028.611,648469.4298,6932595439.8532,4640772915.8147,4778184939.759,4395430555.5556,6659677419.3548,4579519102.942,922087.9582,3661.657,6928827381.4721,4609979687.772,4258251087.3651,4384736200.399,6683300455.2352,4638534043.6743,28637.7132,16514.7646,6929466468.7391,4715084584.7925,4812619986.6513,3065884954.0359,6660799025.3739,4562640944.4284,26590.3179,7794.7752,6933671472.2586,4642310794.2259,4241297534.3638,21.3993,22.8498,,,"{'Type': 'start', 'Data_Type': 'Testing', 'Protocol_name': 'BFU5000ccm-5ppbNO-Maxwell-Q325', 'Trial_Details': {'RH': 0, 'group': 1, 'detail': 'N/A', 'TrialName': 'NO2 low ppb bottom twin', 'Concentration': 0}, 'Experiment_Rig': 'DA11'}",,2025-10-02 05:57:02.532,"{'cid': '4fc6a8ee-0180-440a-937b-626cf2513989', 'uuid': 'fc86a9e6-5f62-4eb8-9070-9e4b8b40196f', 'annotationId': 'bd78efcb-1c2e-44a1-9650-ceb30ab7afd9', 'name': 'HumidBaselineZ', 'description': 'HumidBaselineZ', 'labels': 'HumidBaselineZ', 'metadata': {'Length': 300, 'Progress': 0, 'startTime': 1759384501954, 'Notification': 'Event HumidBaselineZ Started.'}, 'createdAt': '2025-10-02T05:55:02.265Z', 'createdBy': '5c7b5d9f-c171-4004-a182-4277ffd4c9eb'}",0.5,213243.83,33.05,24.88,102796.57,0.0,0.05,22160328.0,2500.0,2499.1,22340098.0,0.16,2500.0,2499.77,22450181.0,0.16,0.5,257485.01,33.36,24.85,102749.12
0000000027-3725-asu-nz,0000000027-3524-oms-nz,HumidBaselineZ,bd78efcb-1c2e-44a1-9650-ceb30ab7afd9,7113cb0f-29bf-4a49-bde5-68154af529bf,4400804316.3867,6647392252.222,4559222580.2739,8227.9109,5760.1066,6933652249.8908,4609168504.1198,4506951753.1397,4333431012.7622,6649109284.576,4557937640.2232,12477.5046,83450.729,6933109383.1906,4665506871.8431,4814075018.2083,4406944800.3119,6697944406.8942,4654582892.7271,243244.6805,4895.7059,6943996324.8162,4613194726.7553,4744876166.547,4471455213.3371,6697768860.3531,4694286391.3739,12944229.0161,8868444.1199,6952296977.661,4648010063.7763,4784709856.4362,4404563268.9417,6663161035.4681,4574842080.9516,6311135.6405,648466.3011,6931989867.2257,4640502979.32,4777611131.189,4394943895.1228,6659678259.4086,4578993238.1668,921581.5909,3663.2733,6929434159.9721,4610248403.9466,4227323951.1701,4385220042.1239,6684419898.8196,4630130902.2908,28631.8369,16528.9113,6930071609.4664,4717043349.1686,4812325567.2855,3075455040.6599,6660799865.5688,4562906012.4395,26582.5235,7795.1794,6934275602.936,4642310794.2259,4211741024.0068,21.4799,22.7692,,,"{'Type': 'start', 'Data_Type': 'Testing', 'Protocol_name': 'BFU5000ccm-5ppbNO-Maxwell-Q325', 'Trial_Details': {'RH': 0, 'group': 1, 'detail': 'N/A', 'TrialName': 'NO2 low ppb bottom twin', 'Concentration': 0}, 'Experiment_Rig': 'DA11'}",,2025-10-02 05:57:03.742,"{'cid': '4fc6a8ee-0180-440a-937b-626cf2513989', 'uuid': 'fc86a9e6-5f62-4eb8-9070-9e4b8b40196f', 'annotationId': 'bd78efcb-1c2e-44a1-9650-ceb30ab7afd9', 'name': 'HumidBaselineZ', 'description': 'HumidBaselineZ', 'labels': 'HumidBaselineZ', 'metadata': {'Length': 300, 'Progress': 0, 'startTime': 1759384501954, 'Notification': 'Event HumidBaselineZ Started.'}, 'createdAt': '2025-10-02T05:55:02.265Z', 'createdBy': '5c7b5d9f-c171-4004-a182-4277ffd4c9eb'}",0.5,211906.22,33.03,24.88,102796.78,0.0,0.04,22160328.0,2500.0,2500.56,22340098.0,0.13,2500.0,2499.08,22450181.0,0.15,0.5,256928.04,33.36,24.85,102749.39
0000000027-3725-asu-nz,0000000027-3524-oms-nz,HumidBaselineZ,bd78efcb-1c2e-44a1-9650-ceb30ab7afd9,7113cb0f-29bf-4a49-bde5-68154af529bf,4400807653.7991,6647953039.8323,4558961965.5907,8226.4493,5759.5042,6933653997.3788,4609170244.8648,4446704233.2492,4339863960.5047,6648548305.9376,4558198136.0028,12474.5637,83271.0355,6933107635.8553,4662767668.4668,4814071983.4911,4406699899.7438,6697946941.5343,4657045200.7289,243194.092,4895.7729,6943392247.7907,4613464978.5109,4748289631.2261,4471709053.9166,6697765481.1185,4694285798.9217,12944013.0624,8867324.2495,6952916593.6569,4648013574.3959,4784135705.6695,4404810711.5021,6662041176.4706,4574842658.3521,6311275.1738,648467.648,6932002096.4361,4640509405.3044,4777615949.8856,4395433888.8889,6660796504.7891,4578201779.7296,920677.9517,3668.7315,6930043664.3088,4609982009.1695,4200849711.2889,4384250803.5022,6681603876.949,4623108880.8496,28627.6557,16488.6105,6931892033.543,4719284695.8175,4812618166.3734,3065405080.4731,6660242795.9338,4563433936.1825,26583.9046,7794.7852,6934279972.0377,4642312547.4841,4186353077.8165,21.4799,22.8498,,,"{'Type': 'start', 'Data_Type': 'Testing', 'Protocol_name': 'BFU5000ccm-5ppbNO-Maxwell-Q325', 'Trial_Details': {'RH': 0, 'group': 1, 'detail': 'N/A', 'TrialName': 'NO2 low ppb bottom twin', 'Concentration': 0}, 'Experiment_Rig': 'DA11'}",,2025-10-02 05:57:04.941,"{'cid': '4fc6a8ee-0180-440a-937b-626cf2513989', 'uuid': 'fc86a9e6-5f62-4eb8-9070-9e4b8b40196f', 'annotationId': 'bd78efcb-1c2e-44a1-9650-ceb30ab7afd9', 'name': 'HumidBaselineZ', 'description': 'HumidBaselineZ', 'labels': 'HumidBaselineZ', 'metadata': {'Length': 300, 'Progress': 0, 'startTime': 1759384501954, 'Notification': 'Event HumidBaselineZ Started.'}, 'createdAt': '2025-10-02T05:55:02.265Z', 'createdBy': '5c7b5d9f-c171-4004-a182-4277ffd4c9eb'}",0.5,211138.14,33.03,24.88,102796.05,0.0,0.04,22160328.0,2500.0,2501.1,22340098.0,0.16,2500.0,2498.06,22450181.0,0.15,0.5,256150.5,33.35,24.85,102750.93
0000000027-3725-asu-nz,0000000027-3524-oms-nz,HumidBaselineZ,bd78efcb-1c2e-44a1-9650-ceb30ab7afd9,7113cb0f-29bf-4a49-bde5-68154af529bf,4401049674.5842,6647389736.7097,4560003453.2374,8227.6423,5759.9908,6933653997.3788,4608901073.3972,4477379890.4759,4345597055.9156,6648547467.2929,4558719792.8654,12476.4862,83329.6766,6933709043.2503,4660576742.5487,4814655214.277,4407680222.8412,6698512040.5577,4651303862.8625,243315.901,4895.7667,6942782152.231,4613193565.2477,4751705008.3873,4471960662.4089,6696634006.2505,4695119696.6106,12943334.1452,8867515.0214,6951704625.0876,4647742803.6508,4783847777.5767,4404806814.3859,6662033613.4454,4575101628.3636,6311319.9918,648474.0137,6931390514.4554,4640234826.8006,4777897717.005,4395679204.4002,6659683299.7312,4577676796.8569,920350.7093,3669.3404,6929442018.8613,4609983750.2176,4176467056.407,4385231127.3695,6682179703.3041,4617459642.1703,28609.6248,16557.4275,6931289195.5629,4721248736.9985,4812325567.2855,3074143979.4648,6660809947.9079,4563173990.6698,26586.7661,7794.5373,6934886830.3766,4642043010.7527,4163672354.9488,21.641,22.7692,,,"{'Type': 'start', 'Data_Type': 'Testing', 'Protocol_name': 'BFU5000ccm-5ppbNO-Maxwell-Q325', 'Trial_Details': {'RH': 0, 'group': 1, 'detail': 'N/A', 'TrialName': 'NO2 low ppb bottom twin', 'Concentration': 0}, 'Experiment_Rig': 'DA11'}",,2025-10-02 05:57:06.140,"{'cid': '4fc6a8ee-0180-440a-937b-626cf2513989', 'uuid': 'fc86a9e6-5f62-4eb8-9070-9e4b8b40196f', 'annotationId': 'bd78efcb-1c2e-44a1-9650-ceb30ab7afd9', 'name': 'HumidBaselineZ', 'description': 'HumidBaselineZ', 'labels': 'HumidBaselineZ', 'metadata': {'Length': 300, 'Progress': 0, 'startTime': 1759384501954, 'Notification': 'Event HumidBaselineZ Started.'}, 'createdAt': '2025-10-02T05:55:02.265Z', 'createdBy': '5c7b5d9f-c171-4004-a182-4277ffd4c9eb'}",0.5,210186.09,33.05,24.88,102794.58,0.0,0.05,22160328.0,2500.0,2500.13,22340098.0,0.15,2500.0,2498.85,22450181.0,0.14,0.5,255108.3,33.34,24.85,102749.41
0000000027-3725-asu-nz,0000000027-3524-oms-nz,HumidBaselineZ,bd78efcb-1c2e-44a1-9650-ceb30ab7afd9,7113cb0f-29bf-4a49-bde5-68154af529bf,4401295060.0801,6647947169.8113,4559742173.1123,8231.5932,5760.3687,6932439940.5958,4608631352.9821,4421121641.2086,4351343636.5636,6649100897.4251,4558981529.4321,12478.4345,83430.4565,6933108509.523,4667973790.915,4814948096.8858,4407431340.8724,6697938492.734,4648024756.5411,243171.5548,4895.7007,6943392247.7907,4613193565.2477,4754271414.0143,4472214560.2532,6696635695.5824,4695399111.1111,12944882.3352,8867171.9575,6952316250.5475,4648287302.5161,4783844762.0771,4404312513.9167,6661466263.3392,4574568706.6975,6311746.1617,648491.5286,6931991614.2558,4640231321.923,4778179518.0723,4396412536.1191,6659125577.4885,4576617952.8651,922049.4975,3668.43,6930653275.1092,4610250725.4788,4155197023.6848,4385957647.3197,6683301298.2634,4622035935.1301,28610.6473,16540.7847,6930685589.5197,4722932397.8833,4812617559.6141,3064339381.2515,6660805746.9333,4563175142.5445,26586.4336,7795.2004,6934282593.4988,4642313716.3228,4143405789.5287,21.4799,22.8498,,,"{'Type': 'start', 'Data_Type': 'Testing', 'Protocol_name': 'BFU5000ccm-5ppbNO-Maxwell-Q325', 'Trial_Details': {'RH': 0, 'group': 1, 'detail': 'N/A', 'TrialName': 'NO2 low ppb bottom twin', 'Concentration': 0}, 'Experiment_Rig': 'DA11'}",,2025-10-02 05:57:07.336,"{'cid': '4fc6a8ee-0180-440a-937b-626cf2513989', 'uuid': 'fc86a9e6-5f62-4eb8-9070-9e4b8b40196f', 'annotationId': 'bd78efcb-1c2e-44a1-9650-ceb30ab7afd9', 'name': 'HumidBaselineZ', 'description': 'HumidBaselineZ', 'labels': 'HumidBaselineZ', 'metadata': {'Length': 300, 'Progress': 0, 'startTime': 1759384501954, 'Notification': 'Event HumidBaselineZ Started.'}, 'createdAt': '2025-10-02T05:55:02.265Z', 'createdBy': '5c7b5d9f-c171-4004-a182-4277ffd4c9eb'}",0.5,208809.75,33.04,24.88,102794.1,0.0,0.04,22160328.0,2500.0,2499.23,22340098.0,0.14,2500.0,2499.38,22450181.0,0.14,0.5,254639.78,33.33,24.86,102749.99
0000000027-3725-asu-nz,0000000027-3524-oms-nz,HumidBaselineZ,bd78efcb-1c2e-44a1-9650-ceb30ab7afd9,7113cb0f-29bf-4a49-bde5-68154af529bf,4401051899.6496,6648502180.4764,4559216825.8718,8230.6003,5759.1335,6933048226.4547,4608895271.2504,4454451808.5823,4356148551.9216,6649102574.8553,4558460963.1206,12478.8759,83427.2682,6933109383.1906,4665229928.9364,4815237372.5109,4407183600.713,6698502746.0921,4646388106.9669,243169.3756,4895.7315,6942179161.9281,4613192984.4939,4757411228.4069,4471706793.2633,6697763791.5012,4695397925.9259,12944707.2859,8867204.1183,6951705501.0512,4648014159.4992,4783266598.3236,4404309730.5723,6662022689.0756,4575096431.4586,6312110.469,648492.5762,6931982879.1055,4640227817.0454,4777312533.8794,4396901745.0261,6658563749.3701,4576089869.4698,922047.4878,3678.6923,6931866701.6073,4609982009.1695,4135870755.7503,4386198580.7739,6684986929.758,4625810952.8258,28606.0568,16539.3256,6930687336.2445,4724335672.6537,4812324960.563,3042333718.2448,6661360389.8832,4563172262.8578,26594.4325,7795.2383,6935495542.7373,4642041257.597,4125482024.8686,21.5604,22.8498,,,"{'Type': 'start', 'Data_Type': 'Testing', 'Protocol_name': 'BFU5000ccm-5ppbNO-Maxwell-Q325', 'Trial_Details': {'RH': 0, 'group': 1, 'detail': 'N/A', 'TrialName': 'NO2 low ppb bottom twin', 'Concentration': 0}, 'Experiment_Rig': 'DA11'}",,2025-10-02 05:57:08.534,"{'cid': '4fc6a8ee-0180-440a-937b-626cf2513989', 'uuid': 'fc86a9e6-5f62-4eb8-9070-9e4b8b40196f', 'annotationId': 'bd78efcb-1c2e-44a1-9650-ceb30ab7afd9', 'name': 'HumidBaselineZ', 'description': 'HumidBaselineZ', 'labels': 'HumidBaselineZ', 'metadata': {'Length': 300, 'Progress': 0, 'startTime': 1759384501954, 'Notification': 'Event HumidBaselineZ Started.'}, 'createdAt': '2025-10-02T05:55:02.265Z', 'createdBy': '5c7b5d9f-c171-4004-a182-4277ffd4c9eb'}",0.5,207231.13,33.07,24.87,102794.69,0.0,0.06,22160328.0,2500.0,2499.31,22340098.0,0.15,2500.0,2499.14,22450181.0,0.14,0.5,254413.73,33.34,24.85,102750.42
0000000027-3725-asu-nz,0000000027-3524-oms-nz,HumidBaselineZ,bd78efcb-1c2e-44a1-9650-ceb30ab7afd9,7113cb0f-29bf-4a49-bde5-68154af529bf,4401295060.0801,6648503019.1211,4558952183.6699,8230.2858,5760.3011,6932441687.7785,4608896431.6797,4484981620.7657,4360963510.0871,6649666163.3954,4558462689.1433,12475.2135,83399.8381,6933104141.1847,4662491635.8514,4815822707.9539,4406697114.8491,6698508660.752,4649115714.1181,243205.5163,4895.8019,6943393997.7251,4613461493.7856,4760269475.4531,4471707358.4266,6697764636.3099,4695398518.5185,12943327.862,8867261.0029,6952315374.5072,4648287302.5161,4783839937.2776,4404063456.7214,6662023529.4118,4575098741.1941,6312255.3026,648503.3989,6931375665.997,4640225480.4603,4777308920.0747,4397146668.1487,6659681619.6237,4575297684.3564,922006.3779,3664.6565,6931257751.7687,4610515990.4812,4118436169.1077,4386925977.2664,6686116218.2677,4619068967.5275,28615.7176,16549.3725,6931289195.5629,4725739782.2595,4812905339.8058,3060417005.4594,6661362070.4143,4563176294.4192,26588.1784,7795.5185,6934890325.9635,4642310209.8066,4109844511.247,21.641,22.8498,,,"{'Type': 'start', 'Data_Type': 'Testing', 'Protocol_name': 'BFU5000ccm-5ppbNO-Maxwell-Q325', 'Trial_Details': {'RH': 0, 'group': 1, 'detail': 'N/A', 'TrialName': 'NO2 low ppb bottom twin', 'Concentration': 0}, 'Experiment_Rig': 'DA11'}",,2025-10-02 05:57:09.733,"{'cid': '4fc6a8ee-0180-440a-937b-626cf2513989', 'uuid': 'fc86a9e6-5f62-4eb8-9070-9e4b8b40196f', 'annotationId': 'bd78efcb-1c2e-44a1-9650-ceb30ab7afd9', 'name': 'HumidBaselineZ', 'description': 'HumidBaselineZ', 'labels': 'HumidBaselineZ', 'metadata': {'Length': 300, 'Progress': 0, 'startTime': 1759384501954, 'Notification': 'Event HumidBaselineZ Started.'}, 'createdAt': '2025-10-02T05:55:02.265Z', 'createdBy': '5c7b5d9f-c171-4004-a182-4277ffd4c9eb'}",0.5,207428.73,33.04,24.88,102796.11,0.0,0.04,22160328.0,2500.0,2500.43,22340098.0,0.14,2500.0,2499.97,22450181.0,0.14,0.5,253902.45,33.34,24.85,102751.43
0000000027-3725-asu-nz,0000000027-3524-oms-nz,HumidBaselineZ,bd78efcb-1c2e-44a1-9650-ceb30ab7afd9,7113cb0f-29bf-4a49-bde5-68154af529bf,4401293391.1883,6648503857.7659,4558686996.5478,8230.2427,5759.5045,6933044731.784,4608897011.8944,4512330450.6145,4364822906.3224,6650227329.922,4558723820.4833,12476.35,83543.0904,6932498471.2152,4659757728.6326,4815822707.9539,4407188614.082,6698512885.5091,4652119664.1419,243273.6191,4895.7402,6943998949.9475,4613194146.0015,4762842731.0395,4471708488.7532,6697765481.1185,4694842685.3114,12942440.874,8866790.3837,6952920974.2422,4648284376.8286,4784411605.0425,4404553248.3438,6662022689.0756,4575098741.1941,6312052.5596,648508.6131,6930769432.3144,4640223143.8752,4776728696.1759,4397143333.5186,6659678259.4086,4574767596.2815,920302.0825,3662.9993,6931256878.33,4610244921.6483,4175793048.9731,4387900837.4466,6687245887.8111,4623653711.4846,28600.12,16568.1359,6931290942.4404,4716483196.77,4813200436.9197,3074501925.3958,6661919327.7311,4563437967.976,26590.1132,7795.5134,6934281719.6784,4642309040.9678,4095385807.2513,21.5604,22.7692,,,"{'Type': 'start', 'Data_Type': 'Testing', 'Protocol_name': 'BFU5000ccm-5ppbNO-Maxwell-Q325', 'Trial_Details': {'RH': 0, 'group': 1, 'detail': 'N/A', 'TrialName': 'NO2 low ppb bottom twin', 'Concentration': 0}, 'Experiment_Rig': 'DA11'}",,2025-10-02 05:57:10.934,"{'cid': '4fc6a8ee-0180-440a-937b-626cf2513989', 'uuid': 'fc86a9e6-5f62-4eb8-9070-9e4b8b40196f', 'annotationId': 'bd78efcb-1c2e-44a1-9650-ceb30ab7afd9', 'name': 'HumidBaselineZ', 'description': 'HumidBaselineZ', 'labels': 'HumidBaselineZ', 'metadata': {'Length': 300, 'Progress': 0, 'startTime': 1759384501954, 'Notification': 'Event HumidBaselineZ Started.'}, 'createdAt': '2025-10-02T05:55:02.265Z', 'createdBy': '5c7b5d9f-c171-4004-a182-4277ffd4c9eb'}",0.5,206027.56,33.05,24.87,102794.57,0.0,0.05,22160328.0,2500.0,2499.73,22340098.0,0.15,2500.0,2499.69,22450181.0,0.14,0.5,253923.76,33.36,24.85,102749.48
0000000027-3725-asu-nz,0000000027-3524-oms-nz,HumidBaselineZ,bd78efcb-1c2e-44a1-9650-ceb30ab7afd9,7113cb0f-29bf-4a49-bde5-68154af529bf,4400803203.9159,6649617513.84,4558687571.9217,8231.0295,5761.9025,6934256378.8885,4608897592.1091,4535066331.1985,4368205609.5406,6649669518.5372,4558986132.6889,12478.0397,83337.7016,6931894654.0881,4667426405.7818,4816705532.2767,4407189171.123,6699082305.2222,4654308288.7858,243382.3688,4895.7539,6943389622.8891,4613463816.9358,4765136076.9,4472721876.7665,6697203074.8437,4695119696.6106,12920058.5091,8861733.143,6952921850.3592,4649101070.9896,4783836921.7779,4404065126.6351,6662585931.5909,4575097008.8925,6311993.1509,648471.0254,6930777292.5764,4639689270.4865,4777023006.5045,4397137775.8017,6660232714.4417,4574234166.6186,920218.2756,3663.4743,6931253384.5751,4609708681.5227,4228887052.0478,4386928195.176,6688936044.5494,4627432542.9272,28583.796,16551.4556,6931293562.7566,4718444312.4443,4813198616.4209,3086540669.296,6661917647.0588,4563434512.153,26593.5373,7795.0708,6933680209.6986,4641768830.7135,4153415566.7295,21.5604,22.6886,,,"{'Type': 'start', 'Data_Type': 'Testing', 'Protocol_name': 'BFU5000ccm-5ppbNO-Maxwell-Q325', 'Trial_Details': {'RH': 0, 'group': 1, 'detail': 'N/A', 'TrialName': 'NO2 low ppb bottom twin', 'Concentration': 0}, 'Experiment_Rig': 'DA11'}",,2025-10-02 05:57:12.144,"{'cid': '4fc6a8ee-0180-440a-937b-626cf2513989', 'uuid': 'fc86a9e6-5f62-4eb8-9070-9e4b8b40196f', 'annotationId': 'bd78efcb-1c2e-44a1-9650-ceb30ab7afd9', 'name': 'HumidBaselineZ', 'description': 'HumidBaselineZ', 'labels': 'HumidBaselineZ', 'metadata': {'Length': 300, 'Progress': 0, 'startTime': 1759384501954, 'Notification': 'Event HumidBaselineZ Started.'}, 'createdAt': '2025-10-02T05:55:02.265Z', 'createdBy': '5c7b5d9f-c171-4004-a182-4277ffd4c9eb'}",0.5,205174.69,33.04,24.88,102795.83,0.0,0.04,22160328.0,2500.0,2500.13,22340098.0,0.14,2500.0,2499.72,22450181.0,0.14,0.5,253202.21,33.34,24.85,102750.47
