component_sn,product_sn,event_name,annotation_id,configuration_id,CHRA1,CHRA2,CHRA3,CHRA4,CHRA5,CHRA6,CHRA7,CHRA8,CHRB1,CHRB2,CHRB3,CHRB4,CHRB5,CHRB6,CHRB7,CHRB8,CHRC1,CHRC2,CHRC3,CHRC4,CHRC5,CHRC6,CHRC7,CHRC8,CHRD1,CHRD2,CHRD3,CHRD4,CHRD5,CHRD6,CHRD7,CHRD8,CHRE1,CHRE2,CHRE3,CHRE4,CHRE5,CHRE6,CHRE7,CHRE8,CHRF1,CHRF2,CHRF3,CHRF4,CHRF5,CHRF6,CHRF7,CHRF8,CHRG1,CHRG2,CHRG3,CHRG4,CHRG5,CHRG6,CHRG7,CHRG8,CHRH1,CHRH2,CHRH3,CHRH4,CHRH5,CHRH6,CHRH7,CHRH8,BT1,BT2,reference_ui,reference_type,reference_details,metadata,payloadCreateAt,event,bVOC_452225,GASR0_452225,H0_452225,T0_452225,P0_452225,SETP0_183425,FLW0_183425,ANLT0_183425,SETP0_453624,FLW0_453624,ANLT0_453624,FLW0_091225,SETP0_093324,FLW0_093324,ANLT0_093324,FLW0_093125,bVOC_454524,GASR0_454524,H0_454524,T0_454524,P0_454524
0000000009-3725-asu-nz,0000000027-3524-oms-nz,HumidBaselineZ,bd78efcb-1c2e-44a1-9650-ceb30ab7afd9,7113cb0f-29bf-4a49-bde5-68154af529bf,3656562370.2063,5690501184.749,4117830654.8083,7159.877,7608.0496,6718023245.9489,4446796590.2081,4363312256.007,3112720198.0898,5679969182.2547,4103158167.4959,39125.9904,61914.9925,6728381340.8106,4450598338.5721,4390409958.5062,2959907296.6507,5679494051.8848,4100557281.9557,785097.1866,4553.3191,6712897592.4042,4446047437.479,4353492429.2298,4034443596.009,5794430796.2272,4121618512.1558,341172.1481,176568309.1942,6775394883.2036,4498696170.2128,4386643449.4196,3714507266.7604,5706946564.8855,4117563322.4112,9548986.2508,8662221.6114,6753720573.1832,4478182434.3406,4391061922.4171,3364856426.8117,5716373341.0271,4108437029.7338,215818.7692,9853.0555,6731174770.4862,4446055287.6528,4385993478.1407,2635000332.9116,5752037305.8499,4111627544.6614,18135.7455,9937.4864,6755271284.7637,4444297404.854,4389377731.0692,2161027707.9462,5727511743.8751,4116760087.3544,23433.4199,8005.8945,6724861146.4968,4442799350.0308,4143657632.2523,21.9634,23.3333,,,"{'Type': 'start', 'Data_Type': 'Testing', 'Protocol_name': 'BFU5000ccm-5ppbNO-Maxwell-Q325', 'Trial_Details': {'RH': 0, 'group': 1, 'detail': 'N/A', 'TrialName': 'NO2 low ppb bottom twin', 'Concentration': 0}, 'Experiment_Rig': 'DA11'}",,2025-10-02 05:55:03.864,"{'cid': '4fc6a8ee-0180-440a-937b-626cf2513989', 'uuid': 'fc86a9e6-5f62-4eb8-9070-9e4b8b40196f', 'annotationId': 'bd78efcb-1c2e-44a1-9650-ceb30ab7afd9', 'name': 'HumidBaselineZ', 'description': 'HumidBaselineZ', 'labels': 'HumidBaselineZ', 'metadata': {'Length': 300, 'Progress': 0, 'startTime': 1759384501954, 'Notification': 'Event HumidBaselineZ Started.'}, 'createdAt': '2025-10-02T05:55:02.265Z', 'createdBy': '5c7b5d9f-c171-4004-a182-4277ffd4c9eb'}",0.5,463853.56,29.34,24.89,102792.62,0.0,0.04,22160328.0,2500.0,2498.49,22340098.0,0.14,2500.0,2497.22,22450181.0,0.15,0.5,311542.31,30.44,24.93,102746.0
0000000009-3725-asu-nz,0000000027-3524-oms-nz,HumidBaselineZ,bd78efcb-1c2e-44a1-9650-ceb30ab7afd9,7113cb0f-29bf-4a49-bde5-68154af529bf,3656224447.4182,5690911963.2342,4118047435.7641,7160.9494,7608.2439,6718588155.4387,4447541507.7406,4364991199.1199,3100861002.3493,5679969182.2547,4102946572.006,39121.5304,62128.3427,6727238127.6017,4450600022.4517,4392112574.7177,2943781322.0314,5679084915.8008,4100770186.9788,787350.5864,4553.501,6712894201.4242,4445798149.7056,4351342326.0405,4034842174.9313,5794848639.9532,4121616950.3878,342300.2092,176620982.7869,6774810917.18,4498950862.4603,4386398209.0542,3706136214.8003,5708184110.0627,4117569563.6345,9547970.3253,8665032.5004,6754890803.6171,4479964402.7574,4391071329.7549,3379253476.6658,5714725266.8013,4108652828.2304,215990.2095,9819.8987,6735757060.2246,4445806560.1346,4387451760.9333,2626136899.0345,5752873838.5598,4111416108.4281,18136.8078,9936.2232,6757001450.6357,4444545964.1256,4390835500.4703,2162155179.4844,5726678228.1957,4116759567.3877,23428.8083,8005.846,6725430609.8182,4442797669.076,4143661810.0162,22.044,23.2527,,,"{'Type': 'start', 'Data_Type': 'Testing', 'Protocol_name': 'BFU5000ccm-5ppbNO-Maxwell-Q325', 'Trial_Details': {'RH': 0, 'group': 1, 'detail': 'N/A', 'TrialName': 'NO2 low ppb bottom twin', 'Concentration': 0}, 'Experiment_Rig': 'DA11'}",,2025-10-02 05:55:05.064,"{'cid': '4fc6a8ee-0180-440a-937b-626cf2513989', 'uuid': 'fc86a9e6-5f62-4eb8-9070-9e4b8b40196f', 'annotationId': 'bd78efcb-1c2e-44a1-9650-ceb30ab7afd9', 'name': 'HumidBaselineZ', 'description': 'HumidBaselineZ', 'labels': 'HumidBaselineZ', 'metadata': {'Length': 300, 'Progress': 0, 'startTime': 1759384501954, 'Notification': 'Event HumidBaselineZ Started.'}, 'createdAt': '2025-10-02T05:55:02.265Z', 'createdBy': '5c7b5d9f-c171-4004-a182-4277ffd4c9eb'}",0.5,514060.77,29.65,24.91,102796.29,0.0,0.02,22160328.0,2500.0,2499.22,22340098.0,0.15,2500.0,2498.81,22450181.0,0.14,0.5,325725.72,30.67,24.93,102750.4
0000000009-3725-asu-nz,0000000027-3524-oms-nz,HumidBaselineZ,bd78efcb-1c2e-44a1-9650-ceb30ab7afd9,7113cb0f-29bf-4a49-bde5-68154af529bf,3654698339.4834,5691319928.1867,4118047955.8931,7161.0888,7608.391,6718581367.7244,4447787625.5119,4361390491.8934,3086553121.8333,5679155858.1154,4102948126.6518,39126.7844,62008.0133,6732389049.4814,4450103266.3599,4390412724.758,2945426105.7174,5679084915.8008,4100984150.0052,790322.2608,4553.6597,6712898440.1492,4445301339.9114,4348959829.013,4036695359.8533,5794419097.7554,4121828925.4477,342602.4741,176731906.7502,6780029112.0815,4499460901.1463,4386155206.7212,3737884606.3122,5708601786.4861,4117787891.3971,9546594.5751,8667492.6314,6754880566.4562,4477933468.8806,4390582637.0829,3394063838.9032,5712254576.9064,4108651271.4063,215445.4243,9867.5627,6733460884.3537,4445804317.3535,4388176288.4318,2620636381.6966,5754544728.4345,4111630141.2547,18153.2937,9938.7775,6752970322.3606,4444547085.2018,4391322561.0094,2165665972.9448,5726677505.6001,4116756967.5541,23430.1841,8005.9707,6725428061.8312,4443044379.6929,4139974433.8934,22.044,23.2527,,,"{'Type': 'start', 'Data_Type': 'Testing', 'Protocol_name': 'BFU5000ccm-5ppbNO-Maxwell-Q325', 'Trial_Details': {'RH': 0, 'group': 1, 'detail': 'N/A', 'TrialName': 'NO2 low ppb bottom twin', 'Concentration': 0}, 'Experiment_Rig': 'DA11'}",,2025-10-02 05:55:06.263,"{'cid': '4fc6a8ee-0180-440a-937b-626cf2513989', 'uuid': 'fc86a9e6-5f62-4eb8-9070-9e4b8b40196f', 'annotationId': 'bd78efcb-1c2e-44a1-9650-ceb30ab7afd9', 'name': 'HumidBaselineZ', 'description': 'HumidBaselineZ', 'labels': 'HumidBaselineZ', 'metadata': {'Length': 300, 'Progress': 0, 'startTime': 1759384501954, 'Notification': 'Event HumidBaselineZ Started.'}, 'createdAt': '2025-10-02T05:55:02.265Z', 'createdBy': '5c7b5d9f-c171-4004-a182-4277ffd4c9eb'}",0.5,546997.88,29.92,24.92,102794.89,0.0,0.03,22160328.0,2500.0,2500.27,22340098.0,0.15,2500.0,2500.23,22450181.0,0.14,0.5,341486.13,30.87,24.94,102752.13
0000000009-3725-asu-nz,0000000027-3524-oms-nz,HumidBaselineZ,bd78efcb-1c2e-44a1-9650-ceb30ab7afd9,7113cb0f-29bf-4a49-bde5-68154af529bf,3653175342.3394,5690907654.7465,4118046395.5061,7160.2616,7608.5614,6718014762.026,4448037697.7449,4363072905.2122,3057975827.3159,5679560699.441,4102945017.3602,39122.6585,62002.6502,6732387349.0903,4449601571.2682,4392113681.6471,2948621062.0392,5679083482.6227,4100981042.1631,793076.1085,4553.7921,6712901831.1292,4445553375.1962,4347293743.837,4037726207.4587,5793992542.7694,4122040922.5803,342884.8069,176757443.0864,6778286252.354,4499203881.2915,4386153548.5297,3765851235.7414,5709820592.2617,4117780089.4622,9545208.8404,8669779.3029,6754881419.553,4477682272.5476,4390829459.938,3406065439.8487,5710605274.5352,4108648676.6995,214774.1142,9841.4407,6737468731.3877,4445553935.8601,4389387134.2442,2618202447.8994,5756218768.158,4111631179.892,18155.7424,9963.0494,6754700162.0746,4444547645.7399,4391810282.8048,2169065576.9178,5726265173.4104,4116972596.3288,23429.4123,8006.7208,6724861995.7537,4442549305.2443,4153878127.9447,21.9634,23.4139,,,"{'Type': 'start', 'Data_Type': 'Testing', 'Protocol_name': 'BFU5000ccm-5ppbNO-Maxwell-Q325', 'Trial_Details': {'RH': 0, 'group': 1, 'detail': 'N/A', 'TrialName': 'NO2 low ppb bottom twin', 'Concentration': 0}, 'Experiment_Rig': 'DA11'}",,2025-10-02 05:55:07.462,"{'cid': '4fc6a8ee-0180-440a-937b-626cf2513989', 'uuid': 'fc86a9e6-5f62-4eb8-9070-9e4b8b40196f', 'annotationId': 'bd78efcb-1c2e-44a1-9650-ceb30ab7afd9', 'name': 'HumidBaselineZ', 'description': 'HumidBaselineZ', 'labels': 'HumidBaselineZ', 'metadata': {'Length': 300, 'Progress': 0, 'startTime': 1759384501954, 'Notification': 'Event HumidBaselineZ Started.'}, 'createdAt': '2025-10-02T05:55:02.265Z', 'createdBy': '5c7b5d9f-c171-4004-a182-4277ffd4c9eb'}",0.5,556512.13,30.17,24.93,102796.0,0.0,0.04,22160328.0,2500.0,2501.63,22340098.0,0.15,2500.0,2499.42,22450181.0,0.15,0.5,351141.17,31.06,24.94,102749.71
0000000009-3725-asu-nz,0000000027-3524-oms-nz,HumidBaselineZ,bd78efcb-1c2e-44a1-9650-ceb30ab7afd9,7113cb0f-29bf-4a49-bde5-68154af529bf,3653851971.4088,5690498312.6301,4118044314.9901,7160.934,7607.9972,6717444010.8585,4448038258.7232,4359714317.108,3046766697.4454,5680376290.1376,4102733962.0686,39124.0097,62157.3671,6736968691.5093,4449601010.101,4390654531.371,2994949697.4281,5679491185.3232,4100770704.9257,794328.3763,4553.5657,6712900135.6392,4445550571.8771,4346101100.827,4037722131.6487,5794413979.6739,4122469669.3569,343404.8696,176868238.9034,6777709492.4249,4498692198.5816,4386395445.249,3791499665.0397,5710640628.3779,4117996879.0637,9544024.7975,8671749.1148,6757195767.1958,4476427280.9395,4390592596.6912,3420369155.0451,5708137424.3734,4109291015.7264,216187.7297,9905.0882,6734032655.8381,4446554508.7483,4390118389.0241,2618463625.2357,5757476207.7733,4111206251.9472,18156.1097,10004.1299,6751249893.4265,4444553251.1211,4391570005.534,2173616050.5703,5725851455.8197,4116545000.7799,23433.0219,8007.0691,6724292629.0761,4442552666.9655,4149523062.4412,21.9634,23.3333,,,"{'Type': 'start', 'Data_Type': 'Testing', 'Protocol_name': 'BFU5000ccm-5ppbNO-Maxwell-Q325', 'Trial_Details': {'RH': 0, 'group': 1, 'detail': 'N/A', 'TrialName': 'NO2 low ppb bottom twin', 'Concentration': 0}, 'Experiment_Rig': 'DA11'}",,2025-10-02 05:55:08.662,"{'cid': '4fc6a8ee-0180-440a-937b-626cf2513989', 'uuid': 'fc86a9e6-5f62-4eb8-9070-9e4b8b40196f', 'annotationId': 'bd78efcb-1c2e-44a1-9650-ceb30ab7afd9', 'name': 'HumidBaselineZ', 'description': 'HumidBaselineZ', 'labels': 'HumidBaselineZ', 'metadata': {'Length': 300, 'Progress': 0, 'startTime': 1759384501954, 'Notification': 'Event HumidBaselineZ Started.'}, 'createdAt': '2025-10-02T05:55:02.265Z', 'createdBy': '5c7b5d9f-c171-4004-a182-4277ffd4c9eb'}",0.5,553752.75,30.39,24.93,102796.92,0.0,0.02,22160328.0,2500.0,2501.61,22340098.0,0.14,2500.0,2498.98,22450181.0,0.16,0.5,358263.62,31.24,24.94,102749.86
0000000009-3725-asu-nz,0000000027-3524-oms-nz,HumidBaselineZ,bd78efcb-1c2e-44a1-9650-ceb30ab7afd9,7113cb0f-29bf-4a49-bde5-68154af529bf,3651490852.113,5690085439.4026,4118256436.9311,7161.8274,7609.1034,6716869115.277,4447787064.565,4361150252.8028,3037507575.467,5680374139.9083,4102521374.1645,39129.9019,62116.2017,6740981527.1984,4448850922.9647,4392112574.7177,2990866067.3818,5679484735.5597,4100554174.4355,794650.2207,4553.9563,6712892505.9342,4445797028.3151,4344431183.6198,4039377675.841,5794413248.5194,4122470190.0547,343842.4512,176873475.1112,6777129407.7371,4498690496.4539,4386152995.7992,3777009724.4733,5710228419.0806,4118213171.0362,9542738.7066,8674999.2418,6757187233.3163,4476923771.8803,4391316546.7626,3430467241.1553,5706488335.2535,4109074631.5134,214516.0709,9882.4253,6732309131.1002,4446301239.2755,4390602522.9612,2613862945.8388,5759145410.944,4111202097.8295,18161.4638,10007.0067,6747793779.2927,4445049893.4858,4392541237.684,2170620008.2338,5725846398.3816,4116545000.7799,23433.8443,8007.1367,6724289232.337,4443048862.4902,4143875078.3372,21.8022,23.3333,,,"{'Type': 'start', 'Data_Type': 'Testing', 'Protocol_name': 'BFU5000ccm-5ppbNO-Maxwell-Q325', 'Trial_Details': {'RH': 0, 'group': 1, 'detail': 'N/A', 'TrialName': 'NO2 low ppb bottom twin', 'Concentration': 0}, 'Experiment_Rig': 'DA11'}",,2025-10-02 05:55:09.863,"{'cid': '4fc6a8ee-0180-440a-937b-626cf2513989', 'uuid': 'fc86a9e6-5f62-4eb8-9070-9e4b8b40196f', 'annotationId': 'bd78efcb-1c2e-44a1-9650-ceb30ab7afd9', 'name': 'HumidBaselineZ', 'description': 'HumidBaselineZ', 'labels': 'HumidBaselineZ', 'metadata': {'Length': 300, 'Progress': 0, 'startTime': 1759384501954, 'Notification': 'Event HumidBaselineZ Started.'}, 'createdAt': '2025-10-02T05:55:02.265Z', 'createdBy': '5c7b5d9f-c171-4004-a182-4277ffd4c9eb'}",0.5,547569.46,30.63,24.94,102796.04,0.0,0.03,22160328.0,2500.0,2500.35,22340098.0,0.14,2500.0,2500.3,22450181.0,0.13,0.5,361444.83,31.41,24.94,102749.93
0000000009-3725-asu-nz,0000000027-3524-oms-nz,HumidBaselineZ,bd78efcb-1c2e-44a1-9650-ceb30ab7afd9,7113cb0f-29bf-4a49-bde5-68154af529bf,3648961499.4934,5690087593.3372,4117826493.9928,7163.7706,7608.6967,6717434679.3349,4447784820.7775,4362587685.5415,3087647471.6363,5680779872.4106,4102308808.2902,39129.8311,62102.5873,6738116916.2696,4449851282.3391,4389925872.6559,3035846271.8037,5680709626.5501,4100555210.2755,797229.2958,4553.9234,6711758772.6733,4445798149.7056,4343480021.8938,4040828532.0961,5794417635.4464,4122260751.8484,344131.4646,176850434.2671,6775970391.922,4498692198.5816,4386882635.856,3768899300.7658,5710222654.5612,4118212130.67,9541196.7721,8677343.1273,6757183819.7645,4477677189.8119,4391315439.9557,3438231847.5761,5713068050.7497,4109074631.5134,214392.607,9912.2986,6737463626.3082,4446301239.2755,4391331968.3471,2606092854.7909,5760395406.3091,4111416627.7198,18156.7394,10002.4197,6751244777.9009,4445298536.7495,4392540130.6321,2171513179.5717,5725847120.8728,4116761647.2546,23438.0159,8007.5027,6725998471.0779,4443299523.6761,4138891033.3316,21.9634,23.1722,,,"{'Type': 'start', 'Data_Type': 'Testing', 'Protocol_name': 'BFU5000ccm-5ppbNO-Maxwell-Q325', 'Trial_Details': {'RH': 0, 'group': 1, 'detail': 'N/A', 'TrialName': 'NO2 low ppb bottom twin', 'Concentration': 0}, 'Experiment_Rig': 'DA11'}",,2025-10-02 05:55:11.063,"{'cid': '4fc6a8ee-0180-440a-937b-626cf2513989', 'uuid': 'fc86a9e6-5f62-4eb8-9070-9e4b8b40196f', 'annotationId': 'bd78efcb-1c2e-44a1-9650-ceb30ab7afd9', 'name': 'HumidBaselineZ', 'description': 'HumidBaselineZ', 'labels': 'HumidBaselineZ', 'metadata': {'Length': 300, 'Progress': 0, 'startTime': 1759384501954, 'Notification': 'Event HumidBaselineZ Started.'}, 'createdAt': '2025-10-02T05:55:02.265Z', 'createdBy': '5c7b5d9f-c171-4004-a182-4277ffd4c9eb'}",0.5,537373.67,30.87,24.93,102794.86,0.0,0.03,22160328.0,2500.0,2500.88,22340098.0,0.14,2500.0,2498.64,22450181.0,0.14,0.5,362819.72,31.6,24.95,102750.29
0000000009-3725-asu-nz,0000000027-3524-oms-nz,HumidBaselineZ,bd78efcb-1c2e-44a1-9650-ceb30ab7afd9,7113cb0f-29bf-4a49-bde5-68154af529bf,3648456048.2571,5690499030.6599,4117825453.7889,7163.4734,7608.8744,6718005429.7107,4447533654.9248,4363309506.7906,3071547143.4666,5681189247.3118,4102095746.3344,39122.8587,62110.8907,6735254741.8559,4450600022.4517,4385319407.6039,3005214041.7457,5679896079.6961,4100976898.3736,797718.738,4553.9319,6711185693.7029,4445297415.4847,4342766376.6212,4023352624.6319,5794417635.4464,4122045087.7284,344216.8029,176871009.1804,6775971247.6468,4498691063.8298,4386397656.2932,3793137057.7816,5710634142.8263,4118421162.1495,9539620.102,8678601.1158,6756032423.2082,4475907192.0515,4391318206.9729,3445581506.611,5711834954.955,4108648157.7582,214372.6099,9919.3699,6734601122.6399,4446551144.0108,4392789371.7133,2599987188.3315,5761653944.0204,4110989147.9308,18158.2473,9951.5044,6747793779.2927,4444551008.9686,4392540130.6321,2174575875.0584,5725849288.3462,4116975716.2914,23435.0041,8007.953,6727143828.052,4443301204.8193,4135223577.2358,22.044,23.3333,,,"{'Type': 'start', 'Data_Type': 'Testing', 'Protocol_name': 'BFU5000ccm-5ppbNO-Maxwell-Q325', 'Trial_Details': {'RH': 0, 'group': 1, 'detail': 'N/A', 'TrialName': 'NO2 low ppb bottom twin', 'Concentration': 0}, 'Experiment_Rig': 'DA11'}",,2025-10-02 05:55:12.261,"{'cid': '4fc6a8ee-0180-440a-937b-626cf2513989', 'uuid': 'fc86a9e6-5f62-4eb8-9070-9e4b8b40196f', 'annotationId': 'bd78efcb-1c2e-44a1-9650-ceb30ab7afd9', 'name': 'HumidBaselineZ', 'description': 'HumidBaselineZ', 'labels': 'HumidBaselineZ', 'metadata': {'Length': 300, 'Progress': 0, 'startTime': 1759384501954, 'Notification': 'Event HumidBaselineZ Started.'}, 'createdAt': '2025-10-02T05:55:02.265Z', 'createdBy': '5c7b5d9f-c171-4004-a182-4277ffd4c9eb'}",0.5,526805.41,31.09,24.94,102795.03,0.0,0.04,22160328.0,2500.0,2501.11,22340098.0,0.15,2500.0,2499.89,22450181.0,0.14,0.5,362975.72,31.76,24.94,102749.93
0000000009-3725-asu-nz,0000000027-3524-oms-nz,HumidBaselineZ,bd78efcb-1c2e-44a1-9650-ceb30ab7afd9,7113cb0f-29bf-4a49-bde5-68154af529bf,3652162710.3019,5691314901.2567,4117824413.5851,7163.7635,7609.0427,6718003732.9261,4447532533.094,4360191758.2418,3058927343.6595,5681597247.1145,4102096264.4423,39132.6814,62195.5343,6732389899.6769,4450350227.311,4387260614.7722,2987466988.6064,5680301032.1101,4100551066.9153,797447.4944,4553.5979,6711757077.4708,4445050454.0868,4341104485.7768,4025403799.2686,5794844983.9134,4122262313.8603,344213.4067,176956687.5293,6777132831.2222,4499203313.8512,4386884294.3225,3817318494.9656,5711459459.4595,4118420641.9393,9537622.5952,8680014.1381,6756608072.3611,4474642474.1803,4391072436.5005,3452660710.3944,5710191656.4594,4108860864.6012,215142.0045,9934.1111,6733453231.2925,4446550583.2212,4393762803.8315,2673235731.1719,5762490365.7384,4110345239.3313,18157.9134,9944.6638,6744343752.6616,4444801278.0985,4392540684.1581,2175774574.2661,5724612828.6622,4116975716.2914,23438.6171,8007.7703,6728858769.5445,4443303446.3435,4152353341.3575,22.044,23.2527,,,"{'Type': 'start', 'Data_Type': 'Testing', 'Protocol_name': 'BFU5000ccm-5ppbNO-Maxwell-Q325', 'Trial_Details': {'RH': 0, 'group': 1, 'detail': 'N/A', 'TrialName': 'NO2 low ppb bottom twin', 'Concentration': 0}, 'Experiment_Rig': 'DA11'}",,2025-10-02 05:55:13.461,"{'cid': '4fc6a8ee-0180-440a-937b-626cf2513989', 'uuid': 'fc86a9e6-5f62-4eb8-9070-9e4b8b40196f', 'annotationId': 'bd78efcb-1c2e-44a1-9650-ceb30ab7afd9', 'name': 'HumidBaselineZ', 'description': 'HumidBaselineZ', 'labels': 'HumidBaselineZ', 'metadata': {'Length': 300, 'Progress': 0, 'startTime': 1759384501954, 'Notification': 'Event HumidBaselineZ Started.'}, 'createdAt': '2025-10-02T05:55:02.265Z', 'createdBy': '5c7b5d9f-c171-4004-a182-4277ffd4c9eb'}",0.5,516789.66,31.28,24.94,102795.47,0.0,0.04,22160328.0,2500.0,2499.5,22340098.0,0.15,2500.0,2500.62,22450181.0,0.14,0.5,362425.11,31.93,24.94,102749.71
0000000009-3725-asu-nz,0000000027-3524-oms-nz,HumidBaselineZ,bd78efcb-1c2e-44a1-9650-ceb30ab7afd9,7113cb0f-29bf-4a49-bde5-68154af529bf,3650477309.3757,5690904782.4214,4117823373.3812,7163.9484,7608.7882,6718004581.3184,4447281395.4793,4357317153.5251,3044769502.8644,5682001003.7281,4102307253.886,39132.3198,62336.5421,6733537414.966,4450600022.4517,4385566178.5023,2971378663.3645,5679892496.2374,4100551584.8353,797982.6326,4553.9932,6712897592.4042,4444801278.0985,4343958835.1215,4027861862.1671,5795268007.3126,4122476959.1252,344195.4819,176992574.6653,6777137110.5786,4498693900.7092,4386885952.789,3800438869.9698,5711871846.6196,4118851776.7026,9535935.654,8681943.1205,6756029010.2389,4475648885.1256,4391071329.7549,3462650465.4924,5708135263.6128,4108220215.8572,214890.2391,9978.6501,6732304029.9269,4446546096.9044,4394248850.9884,2663210524.5449,5762908667.8301,4110556045.8959,18163.1171,9933.1414,6741467733.6966,4444548206.278,4393025907.8831,2175348223.1269,5725441410.2008,4116760087.3544,23431.9647,8007.3997,6728858769.5445,4443301204.8193,4145394180.0324,21.8022,23.2527,,,"{'Type': 'start', 'Data_Type': 'Testing', 'Protocol_name': 'BFU5000ccm-5ppbNO-Maxwell-Q325', 'Trial_Details': {'RH': 0, 'group': 1, 'detail': 'N/A', 'TrialName': 'NO2 low ppb bottom twin', 'Concentration': 0}, 'Experiment_Rig': 'DA11'}",,2025-10-02 05:55:14.662,"{'cid': '4fc6a8ee-0180-440a-937b-626cf2513989', 'uuid': 'fc86a9e6-5f62-4eb8-9070-9e4b8b40196f', 'annotationId': 'bd78efcb-1c2e-44a1-9650-ceb30ab7afd9', 'name': 'HumidBaselineZ', 'description': 'HumidBaselineZ', 'labels': 'HumidBaselineZ', 'metadata': {'Length': 300, 'Progress': 0, 'startTime': 1759384501954, 'Notification': 'Event HumidBaselineZ Started.'}, 'createdAt': '2025-10-02T05:55:02.265Z', 'createdBy': '5c7b5d9f-c171-4004-a182-4277ffd4c9eb'}",0.5,506208.05,31.49,24.95,102796.75,0.0,0.03,22160328.0,2500.0,2498.73,22340098.0,0.13,2500.0,2498.34,22450181.0,0.14,0.5,360856.39,32.07,24.95,102749.9
